Rank,UniProt_ID,STRING_ID,Protein_Names,pLLPS_Score
330,Q01814,AT2B2_HUMAN,Plasma membrane calcium-transporting ATPase 2 (PMCA2) (EC 7.2.2.10) (Plasma membrane calcium ATPase isoform 2) (Plasma membrane calcium pump isoform 2),0.64
331,P09848,LPH_HUMAN,Lactase-phlorizin hydrolase (Lactase-glycosylceramidase) [Includes: Lactase (EC 3.2.1.108); Phlorizin hydrolase (EC 3.2.1.62)],0.63
332,Q15042,RB3GP_HUMAN,Rab3 GTPase-activating protein catalytic subunit (RAB3 GTPase-activating protein 130 kDa subunit) (Rab3-GAP p130) (Rab3-GAP),0.63
333,Q9H078,CLPB_HUMAN,Caseinolytic peptidase B protein homolog (EC 3.6.1.3) (Suppressor of potassium transport defect 3),0.63
334,Q9BYX2,TBD2A_HUMAN,TBC1 domain family member 2A (Armus) (Prostate antigen recognized and identified by SEREX 1) (PARIS-1),0.63
335,Q66K14,TBC9B_HUMAN,TBC1 domain family member 9B,0.62
336,P49795,RGS19_HUMAN,Regulator of G-protein signaling 19 (RGS19) (G-alpha-interacting protein) (GAIP),0.62
337,Q0VDD8,DYH14_HUMAN,"Dynein heavy chain 14, axonemal (Axonemal beta dynein heavy chain 14) (Ciliary dynein heavy chain 14)",0.62
338,Q8TF27,AGA11_HUMAN,"Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 11 (AGAP-11) (Centaurin-gamma-like protein KIAA1975)",0.62
339,P07900,HS90A_HUMAN,Heat shock protein HSP 90-alpha (Heat shock 86 kDa) (HSP 86) (HSP86) (Lipopolysaccharide-associated protein 2) (LAP-2) (LPS-associated protein 2) (Renal carcinoma antigen NY-REN-38),0.62
340,Q8N392,RHG18_HUMAN,Rho GTPase-activating protein 18 (MacGAP) (Rho-type GTPase-activating protein 18),0.62
341,Q8NB14,UBP38_HUMAN,Ubiquitin carboxyl-terminal hydrolase 38 (EC 3.4.19.12) (Deubiquitinating enzyme 38) (HP43.8KD) (Ubiquitin thioesterase 38) (Ubiquitin-specific-processing protease 38),0.61
342,Q8N122,RPTOR_HUMAN,Regulatory-associated protein of mTOR (Raptor) (p150 target of rapamycin (TOR)-scaffold protein),0.61
343,P25205,MCM3_HUMAN,DNA replication licensing factor MCM3 (EC 3.6.4.12) (DNA polymerase alpha holoenzyme-associated protein P1) (P1-MCM3) (RLF subunit beta) (p102),0.61
344,B7ZAP0,RBG10_HUMAN,"Rab GTPase-activating protein 1-like, isoform 10",0.61
345,Q07866,KLC1_HUMAN,Kinesin light chain 1 (KLC 1),0.61
346,Q63HN8,RN213_HUMAN,E3 ubiquitin-protein ligase RNF213 (EC 2.3.2.27) (EC 3.6.4.-) (ALK lymphoma oligomerization partner on chromosome 17) (Mysterin) (RING finger protein 213) (RING-type E3 ubiquitin transferase RNF213),0.61
347,Q9H814,PHAX_HUMAN,Phosphorylated adapter RNA export protein (RNA U small nuclear RNA export adapter protein),0.61
348,P20936,RASA1_HUMAN,Ras GTPase-activating protein 1 (GAP) (GTPase-activating protein) (RasGAP) (Ras p21 protein activator) (p120GAP),0.61
349,Q96HM7,PED1B_HUMAN,PC-esterase domain-containing protein 1B (Protein FAM113B),0.61
350,Q9UID3,VPS51_HUMAN,Vacuolar protein sorting-associated protein 51 homolog (Another new gene 2 protein) (Protein fat-free homolog),0.61
351,P41220,RGS2_HUMAN,Regulator of G-protein signaling 2 (RGS2) (Cell growth-inhibiting gene 31 protein) (G0/G1 switch regulatory protein 8),0.61
352,Q6Q788,APOA5_HUMAN,Apolipoprotein A-V (Apo-AV) (ApoA-V) (Apolipoprotein A5) (Regeneration-associated protein 3),0.6
353,Q6ZUT3,FRMD7_HUMAN,FERM domain-containing protein 7,0.6
354,Q7RTZ2,U17L1_HUMAN,Ubiquitin carboxyl-terminal hydrolase 17-like protein 1 (EC 3.4.19.12) (Deubiquitinating enzyme 17-like protein 1) (Ubiquitin thioesterase 17-like protein 1) (Ubiquitin-specific-processing protease 17-like protein 1),0.6
355,Q14896,MYPC3_HUMAN,"Myosin-binding protein C, cardiac-type (Cardiac MyBP-C) (C-protein, cardiac muscle isoform)",0.6
356,Q9UK80,UBP21_HUMAN,Ubiquitin carboxyl-terminal hydrolase 21 (EC 3.4.19.12) (Deubiquitinating enzyme 21) (Ubiquitin thioesterase 21) (Ubiquitin-specific-processing protease 21),0.6
357,Q9NRY4,RHG35_HUMAN,Rho GTPase-activating protein 35 (Glucocorticoid receptor DNA-binding factor 1) (Glucocorticoid receptor repression factor 1) (GRF-1) (Rho GAP p190A) (p190-A),0.6
358,Q6IAA8,LTOR1_HUMAN,Ragulator complex protein LAMTOR1 (Late endosomal/lysosomal adaptor and MAPK and MTOR activator 1) (Lipid raft adaptor protein p18) (Protein associated with DRMs and endosomes) (p27Kip1-releasing factor from RhoA) (p27RF-Rho),0.6
359,O14610,GBGT2_HUMAN,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-T2 (G gamma-C) (G-gamma-8) (G-gamma-9) (Guanine nucleotide binding protein gamma transducing activity polypeptide 2),0.59
360,Q70CQ3,UBP30_HUMAN,Ubiquitin carboxyl-terminal hydrolase 30 (EC 3.4.19.12) (Deubiquitinating enzyme 30) (Ubiquitin thioesterase 30) (Ubiquitin-specific-processing protease 30) (Ub-specific protease 30),0.59
361,Q8TE73,DYH5_HUMAN,"Dynein heavy chain 5, axonemal (Axonemal beta dynein heavy chain 5) (Ciliary dynein heavy chain 5)",0.59
362,Q9NVI7,ATD3A_HUMAN,ATPase family AAA domain-containing protein 3A,0.59
363,P31749,AKT1_HUMAN,RAC-alpha serine/threonine-protein kinase (EC 2.7.11.1) (Protein kinase B) (PKB) (Protein kinase B alpha) (PKB alpha) (Proto-oncogene c-Akt) (RAC-PK-alpha),0.59
364,P54710,ATNG_HUMAN,Sodium/potassium-transporting ATPase subunit gamma (Na(+)/K(+) ATPase subunit gamma) (FXYD domain-containing ion transport regulator 2) (Sodium pump gamma chain),0.58
365,Q9P2D7,DYH1_HUMAN,"Dynein heavy chain 1, axonemal (Axonemal beta dynein heavy chain 1) (Ciliary dynein heavy chain 1) (Heat shock regulated protein 1) (HSRF-1) (hDHC7)",0.58
366,Q96FC9,DDX11_HUMAN,ATP-dependent DNA helicase DDX11 (EC 3.6.4.12) (CHL1-related protein 1) (hCHLR1) (DEAD/H-box protein 11) (Keratinocyte growth factor-regulated gene 2 protein) (KRG-2),0.58
367,Q9NX09,DDIT4_HUMAN,DNA damage-inducible transcript 4 protein (HIF-1 responsive protein RTP801) (Protein regulated in development and DNA damage response 1) (REDD-1),0.58
368,O43374,RASL2_HUMAN,Ras GTPase-activating protein 4 (Calcium-promoted Ras inactivator) (Ras p21 protein activator 4) (RasGAP-activating-like protein 2),0.58
369,Q9NZI6,TF2L1_HUMAN,Transcription factor CP2-like protein 1 (CP2-related transcriptional repressor 1) (CRTR-1) (Transcription factor LBP-9),0.58
370,Q9NU19,TB22B_HUMAN,TBC1 domain family member 22B,0.58
371,P54646,AAPK2_HUMAN,5'-AMP-activated protein kinase catalytic subunit alpha-2 (AMPK subunit alpha-2) (EC 2.7.11.1) (Acetyl-CoA carboxylase kinase) (ACACA kinase) (EC 2.7.11.27) (Hydroxymethylglutaryl-CoA reductase kinase) (HMGCR kinase) (EC 2.7.11.31),0.58
372,C9J798,RAS4B_HUMAN,Ras GTPase-activating protein 4B,0.58
373,Q15057,ACAP2_HUMAN,"Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2 (Centaurin-beta-2) (Cnt-b2)",0.58
374,P49327,FAS_HUMAN,Fatty acid synthase (EC 2.3.1.85) [Includes: [Acyl-carrier-protein] S-acetyltransferase (EC 2.3.1.38); [Acyl-carrier-protein] S-malonyltransferase (EC 2.3.1.39); 3-oxoacyl-[acyl-carrier-protein] synthase (EC 2.3.1.41); 3-oxoacyl-[acyl-carrier-protein] reductase (EC 1.1.1.100); 3-hydroxyacyl-[acyl-carrier-protein] dehydratase (EC 4.2.1.59); Enoyl-[acyl-carrier-protein] reductase (EC 1.3.1.39); Oleoyl-[acyl-carrier-protein] hydrolase (EC 3.1.2.14)],0.57
375,Q9H444,CHM4B_HUMAN,Charged multivesicular body protein 4b (Chromatin-modifying protein 4b) (CHMP4b) (SNF7 homolog associated with Alix 1) (SNF7-2) (hSnf7-2) (Vacuolar protein sorting-associated protein 32-2) (Vps32-2) (hVps32-2),0.57
376,Q8IU60,DCP2_HUMAN,m7GpppN-mRNA hydrolase (EC 3.6.1.62) (Nucleoside diphosphate-linked moiety X motif 20) (Nudix motif 20) (mRNA-decapping enzyme 2) (hDpc),0.57
377,Q8WXX0,DYH7_HUMAN,"Dynein heavy chain 7, axonemal (Axonemal beta dynein heavy chain 7) (Ciliary dynein heavy chain 7) (Dynein heavy chain-like protein 2) (hDHC2)",0.56
378,O75348,VATG1_HUMAN,V-type proton ATPase subunit G 1 (V-ATPase subunit G 1) (V-ATPase 13 kDa subunit 1) (Vacuolar proton pump subunit G 1) (Vacuolar proton pump subunit M16),0.56
379,Q6QN14,U17L6_HUMAN,Ubiquitin carboxyl-terminal hydrolase 17-like protein 6 (EC 3.4.19.12) (Deubiquitinating enzyme 17-like protein 6) (Ubiquitin thioesterase 17-like protein 6) (Ubiquitin-specific-processing protease 17-like protein 6),0.56
380,Q9HA65,TBC17_HUMAN,TBC1 domain family member 17,0.56
381,Q9H611,PIF1_HUMAN,ATP-dependent DNA helicase PIF1 (EC 3.6.4.12) (DNA repair and recombination helicase PIF1) (PIF1/RRM3 DNA helicase-like protein),0.56
382,Q8NB90,AFG2H_HUMAN,ATPase family protein 2 homolog (EC 3.6.4.10) (Spermatogenesis-associated factor protein) (Spermatogenesis-associated protein 5),0.55
383,O15381,NVL_HUMAN,Nuclear valosin-containing protein-like (NVLp) (Nuclear VCP-like protein),0.55
384,O00160,MYO1F_HUMAN,Unconventional myosin-If (Myosin-Ie),0.55
385,Q9Y6X9,MORC2_HUMAN,ATPase MORC2 (EC 3.6.1.3) (MORC family CW-type zinc finger protein 2) (Zinc finger CW-type coiled-coil domain protein 1),0.55
386,Q8NFG4,FLCN_HUMAN,Folliculin (BHD skin lesion fibrofolliculoma protein) (Birt-Hogg-Dube syndrome protein),0.55
387,Q99653,CHP1_HUMAN,Calcineurin B homologous protein 1 (Calcineurin B-like protein) (Calcium-binding protein CHP) (Calcium-binding protein p22) (EF-hand calcium-binding domain-containing protein p22),0.55
388,O43633,CHM2A_HUMAN,Charged multivesicular body protein 2a (Chromatin-modifying protein 2a) (CHMP2a) (Putative breast adenocarcinoma marker BC-2) (Vacuolar protein sorting-associated protein 2-1) (Vps2-1) (hVps2-1),0.53
389,A0A1B0GVQ0,SPAR_HUMAN,Small regulatory polypeptide of amino acid response,0.53
390,P15104,GLNA_HUMAN,Glutamine synthetase (GS) (EC 6.3.1.2) (Glutamate--ammonia ligase) (Palmitoyltransferase GLUL) (EC 2.3.1.225),0.53
391,Q9Y5X0,SNX10_HUMAN,Sorting nexin-10,0.53
392,Q9NUL7,DDX28_HUMAN,Probable ATP-dependent RNA helicase DDX28 (EC 3.6.4.13) (Mitochondrial DEAD box protein 28),0.53
393,Q8N511,TM199_HUMAN,Transmembrane protein 199,0.52
394,Q93008,USP9X_HUMAN,"Probable ubiquitin carboxyl-terminal hydrolase FAF-X (EC 3.4.19.12) (Deubiquitinating enzyme FAF-X) (Fat facets in mammals) (hFAM) (Fat facets protein-related, X-linked) (Ubiquitin thioesterase FAF-X) (Ubiquitin-specific protease 9, X chromosome) (Ubiquitin-specific-processing protease FAF-X)",0.52
395,Q9H7X7,IFT22_HUMAN,Intraflagellar transport protein 22 homolog (Rab-like protein 5),0.52
396,Q8NG08,HELB_HUMAN,DNA helicase B (hDHB) (EC 3.6.4.12),0.52
397,Q7Z628,ARHG8_HUMAN,Neuroepithelial cell-transforming gene 1 protein (Proto-oncogene p65 Net1) (Rho guanine nucleotide exchange factor 8),0.52
398,P19835,CEL_HUMAN,Bile salt-activated lipase (BAL) (EC 3.1.1.13) (EC 3.1.1.3) (EC 3.1.1.6) (Bile salt-stimulated lipase) (BSSL) (Bucelipase) (Carboxyl ester lipase) (Cholesterol esterase) (Pancreatic lysophospholipase) (Sterol esterase),0.51
399,P11234,RALB_HUMAN,Ras-related protein Ral-B,0.5
400,O43242,PSMD3_HUMAN,26S proteasome non-ATPase regulatory subunit 3 (26S proteasome regulatory subunit RPN3) (26S proteasome regulatory subunit S3) (Proteasome subunit p58),0.5
401,O75943,RAD17_HUMAN,Cell cycle checkpoint protein RAD17 (hRad17) (RF-C/activator 1 homolog),0.5
402,Q92598,HS105_HUMAN,Heat shock protein 105 kDa (Antigen NY-CO-25) (Heat shock 110 kDa protein),0.5
403,Q99460,PSMD1_HUMAN,26S proteasome non-ATPase regulatory subunit 1 (26S proteasome regulatory subunit RPN2) (26S proteasome regulatory subunit S1) (26S proteasome subunit p112),0.5
404,Q9BY43,CHM4A_HUMAN,Charged multivesicular body protein 4a (Chromatin-modifying protein 4a) (CHMP4a) (SNF7 homolog associated with Alix-2) (SNF7-1) (hSnf-1) (Vacuolar protein sorting-associated protein 32-1) (Vps32-1) (hVps32-1),0.5
405,Q7Z412,PEX26_HUMAN,Peroxisome assembly protein 26 (Peroxin-26),0.5
406,Q96H55,MYO19_HUMAN,Unconventional myosin-XIX (Myosin head domain-containing protein 1),0.5
407,Q9NUY8,TBC23_HUMAN,TBC1 domain family member 23 (HCV non-structural protein 4A-transactivated protein 1),0.5
408,P51784,UBP11_HUMAN,Ubiquitin carboxyl-terminal hydrolase 11 (EC 3.4.19.12) (Deubiquitinating enzyme 11) (Ubiquitin thioesterase 11) (Ubiquitin-specific-processing protease 11),0.5
409,Q9BW62,KATL1_HUMAN,Katanin p60 ATPase-containing subunit A-like 1 (Katanin p60 subunit A-like 1) (EC 5.6.1.1) (p60 katanin-like 1),0.5
410,O75449,KTNA1_HUMAN,Katanin p60 ATPase-containing subunit A1 (Katanin p60 subunit A1) (EC 5.6.1.1) (p60 katanin),0.49
411,Q15417,CNN3_HUMAN,"Calponin-3 (Calponin, acidic isoform)",0.49
412,Q96CN4,EVI5L_HUMAN,EVI5-like protein (Ecotropic viral integration site 5-like protein),0.49
413,Q15283,RASA2_HUMAN,Ras GTPase-activating protein 2 (GTPase-activating protein 1m) (GAP1m),0.48
414,O60312,AT10A_HUMAN,Probable phospholipid-transporting ATPase VA (EC 7.6.2.1) (ATPase class V type 10A) (Aminophospholipid translocase VA) (P4-ATPase flippase complex alpha subunit ATP10A),0.48
415,Q9HBY8,SGK2_HUMAN,Serine/threonine-protein kinase Sgk2 (EC 2.7.11.1) (Serum/glucocorticoid-regulated kinase 2),0.48
416,Q9Y2K6,UBP20_HUMAN,Ubiquitin carboxyl-terminal hydrolase 20 (EC 3.4.19.12) (Deubiquitinating enzyme 20) (Ubiquitin thioesterase 20) (Ubiquitin-specific-processing protease 20) (VHL-interacting deubiquitinating enzyme 2) (hVDU2),0.48
417,Q5S007,LRRK2_HUMAN,Leucine-rich repeat serine/threonine-protein kinase 2 (EC 2.7.11.1) (EC 3.6.5.-) (Dardarin),0.48
418,O95477,ABCA1_HUMAN,Phospholipid-transporting ATPase ABCA1 (EC 7.6.2.1) (ATP-binding cassette sub-family A member 1) (ATP-binding cassette transporter 1) (ABC-1) (ATP-binding cassette 1) (Cholesterol efflux regulatory protein),0.48
419,P51911,CNN1_HUMAN,"Calponin-1 (Basic calponin) (Calponin H1, smooth muscle)",0.48
420,Q9NQC7,CYLD_HUMAN,Ubiquitin carboxyl-terminal hydrolase CYLD (EC 3.4.19.12) (Deubiquitinating enzyme CYLD) (Ubiquitin thioesterase CYLD) (Ubiquitin-specific-processing protease CYLD),0.48
421,Q6PCB6,AB17C_HUMAN,Alpha/beta hydrolase domain-containing protein 17C (Abhydrolase domain-containing protein 17C) (EC 3.1.2.22),0.48
422,Q9BZV1,UBXN6_HUMAN,UBX domain-containing protein 6 (UBX domain-containing protein 1),0.48
423,Q15014,MO4L2_HUMAN,Mortality factor 4-like protein 2 (MORF-related gene X protein) (Protein MSL3-2) (Transcription factor-like protein MRGX),0.47
424,Q9H8K7,PAAT_HUMAN,ATPase PAAT (EC 3.6.1.3) (Protein associated with ABC transporters) (PAAT),0.47
425,A1A4S6,RHG10_HUMAN,Rho GTPase-activating protein 10 (GTPase regulator associated with focal adhesion kinase 2) (Graf-related protein 2) (Rho-type GTPase-activating protein 10),0.47
426,P78363,ABCA4_HUMAN,Retinal-specific phospholipid-transporting ATPase ABCA4 (EC 7.6.2.1) (ATP-binding cassette sub-family A member 4) (RIM ABC transporter) (RIM protein) (RmP) (Retinal-specific ATP-binding cassette transporter) (Stargardt disease protein),0.47
427,Q96RU2,UBP28_HUMAN,Ubiquitin carboxyl-terminal hydrolase 28 (EC 3.4.19.12) (Deubiquitinating enzyme 28) (Ubiquitin thioesterase 28) (Ubiquitin-specific-processing protease 28),0.47
428,Q9Y5X1,SNX9_HUMAN,Sorting nexin-9 (SH3 and PX domain-containing protein 1) (Protein SDP1) (SH3 and PX domain-containing protein 3A),0.46
429,Q9UM54,MYO6_HUMAN,Unconventional myosin-VI (Unconventional myosin-6),0.46
430,Q9UQN3,CHM2B_HUMAN,Charged multivesicular body protein 2b (CHMP2.5) (Chromatin-modifying protein 2b) (CHMP2b) (Vacuolar protein sorting-associated protein 2-2) (Vps2-2) (hVps2-2),0.46
431,P59768,GBG2_HUMAN,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2 (G gamma-I),0.46
432,Q9HD42,CHM1A_HUMAN,Charged multivesicular body protein 1a (Chromatin-modifying protein 1a) (CHMP1a) (Vacuolar protein sorting-associated protein 46-1) (Vps46-1) (hVps46-1),0.45
433,P53667,LIMK1_HUMAN,LIM domain kinase 1 (LIMK-1) (EC 2.7.11.1),0.45
434,Q08116,RGS1_HUMAN,Regulator of G-protein signaling 1 (RGS1) (B-cell activation protein BL34) (Early response protein 1R20),0.45
435,O60423,AT8B3_HUMAN,Phospholipid-transporting ATPase IK (EC 7.6.2.1) (ATPase class I type 8B member 3),0.45
436,D6RBM5,U17LN_HUMAN,Putative ubiquitin carboxyl-terminal hydrolase 17-like protein 23,0.45
437,Q9H981,ARP8_HUMAN,Actin-related protein 8 (hArp8) (INO80 complex subunit N),0.45
438,Q9H1Q7,PED1A_HUMAN,PC-esterase domain-containing protein 1A (Protein FAM113A) (Sarcoma antigen NY-SAR-23),0.44
439,Q5VXU9,SHOC1_HUMAN,Protein shortage in chiasmata 1 ortholog (EC 3.6.-.-),0.44
440,Q9P0V3,SH3B4_HUMAN,SH3 domain-binding protein 4 (EH-binding protein 10) (Transferrin receptor-trafficking protein),0.44
441,Q9BU23,LMF2_HUMAN,Lipase maturation factor 2 (Transmembrane protein 112B) (Transmembrane protein 153),0.44
442,Q16181,SEPT7_HUMAN,Septin-7 (CDC10 protein homolog),0.44
443,Q9NVE5,UBP40_HUMAN,Ubiquitin carboxyl-terminal hydrolase 40 (EC 3.4.19.12) (Deubiquitinating enzyme 40) (Ubiquitin thioesterase 40) (Ubiquitin-specific-processing protease 40),0.43
444,P48788,TNNI2_HUMAN,"Troponin I, fast skeletal muscle (Troponin I, fast-twitch isoform)",0.43
445,Q8WUA7,TB22A_HUMAN,TBC1 domain family member 22A,0.43
446,Q60I27,AL2CL_HUMAN,ALS2 C-terminal-like protein,0.43
447,O00178,GTPB1_HUMAN,GTP-binding protein 1 (G-protein 1) (GP-1) (GP1),0.43
448,Q8WUF8,F172A_HUMAN,Cotranscriptional regulator FAM172A (Protein FAM172A),0.43
449,P33992,MCM5_HUMAN,DNA replication licensing factor MCM5 (EC 3.6.4.12) (CDC46 homolog) (P1-CDC46),0.43
450,P14625,ENPL_HUMAN,Endoplasmin (94 kDa glucose-regulated protein) (GRP-94) (Heat shock protein 90 kDa beta member 1) (Tumor rejection antigen 1) (gp96 homolog),0.43
451,P54578,UBP14_HUMAN,Ubiquitin carboxyl-terminal hydrolase 14 (EC 3.4.19.12) (Deubiquitinating enzyme 14) (Ubiquitin thioesterase 14) (Ubiquitin-specific-processing protease 14),0.43
452,Q8TC07,TBC15_HUMAN,TBC1 domain family member 15 (GTPase-activating protein RAB7) (GAP for RAB7) (Rab7-GAP),0.43
453,Q92599,SEPT8_HUMAN,Septin-8,0.43
454,A4D1E9,GTPBA_HUMAN,GTP-binding protein 10 (Protein obg homolog 2) (ObgH2),0.42
455,Q70CQ1,UBP49_HUMAN,Ubiquitin carboxyl-terminal hydrolase 49 (EC 3.4.19.12) (Deubiquitinating enzyme 49) (Ubiquitin thioesterase 49) (Ubiquitin-specific-processing protease 49),0.42
456,Q99536,VAT1_HUMAN,Synaptic vesicle membrane protein VAT-1 homolog (EC 1.-.-.-),0.42
457,Q6PII5,HAGHL_HUMAN,Hydroxyacylglutathione hydrolase-like protein (EC 3.1.2.-),0.42
458,Q9BXW7,HDHD5_HUMAN,Haloacid dehalogenase-like hydrolase domain-containing 5 (Cat eye syndrome critical region protein 5),0.42
459,Q13131,AAPK1_HUMAN,5'-AMP-activated protein kinase catalytic subunit alpha-1 (AMPK subunit alpha-1) (EC 2.7.11.1) (Acetyl-CoA carboxylase kinase) (ACACA kinase) (EC 2.7.11.27) (Hydroxymethylglutaryl-CoA reductase kinase) (HMGCR kinase) (EC 2.7.11.31) (Tau-protein kinase PRKAA1) (EC 2.7.11.26),0.42
460,Q9Y3D7,TIM16_HUMAN,Mitochondrial import inner membrane translocase subunit TIM16 (Mitochondria-associated granulocyte macrophage CSF-signaling molecule) (Presequence translocated-associated motor subunit PAM16),0.42
461,Q12965,MYO1E_HUMAN,Unconventional myosin-Ie (Myosin-Ic) (Unconventional myosin 1E),0.41
462,Q99439,CNN2_HUMAN,"Calponin-2 (Calponin H2, smooth muscle) (Neutral calponin)",0.41
463,P46060,RAGP1_HUMAN,Ran GTPase-activating protein 1 (RanGAP1),0.41
464,P55072,TERA_HUMAN,Transitional endoplasmic reticulum ATPase (TER ATPase) (EC 3.6.4.6) (15S Mg(2+)-ATPase p97 subunit) (Valosin-containing protein) (VCP),0.41
465,Q96GS6,AB17A_HUMAN,Alpha/beta hydrolase domain-containing protein 17A (Abhydrolase domain-containing protein 17A) (EC 3.1.2.22),0.41
466,Q86UV5,UBP48_HUMAN,Ubiquitin carboxyl-terminal hydrolase 48 (EC 3.4.19.12) (Deubiquitinating enzyme 48) (Ubiquitin thioesterase 48) (Ubiquitin-specific peptidase 48) (Ubiquitin-specific protease 48) (Ubiquitin-specific-processing protease 48),0.41
467,P49703,ARL4D_HUMAN,ADP-ribosylation factor-like protein 4D (ADP-ribosylation factor-like protein 4L),0.41
468,Q14CB8,RHG19_HUMAN,Rho GTPase-activating protein 19 (Rho-type GTPase-activating protein 19),0.4
469,Q9UH03,SEPT3_HUMAN,Neuronal-specific septin-3,0.4
470,Q9UNA1,RHG26_HUMAN,Rho GTPase-activating protein 26 (GTPase regulator associated with focal adhesion kinase) (Oligophrenin-1-like protein) (Rho-type GTPase-activating protein 26),0.4
471,P06727,APOA4_HUMAN,Apolipoprotein A-IV (Apo-AIV) (ApoA-IV) (Apolipoprotein A4),0.4
472,Q14390,GGTL2_HUMAN,Glutathione hydrolase light chain 2 (Gamma-glutamyltransferase light chain 2) (Gamma-glutamyltransferase-like protein 4),0.4
473,O00429,DNM1L_HUMAN,Dynamin-1-like protein (EC 3.6.5.5) (Dnm1p/Vps1p-like protein) (DVLP) (Dynamin family member proline-rich carboxyl-terminal domain less) (Dymple) (Dynamin-like protein) (Dynamin-like protein 4) (Dynamin-like protein IV) (HdynIV) (Dynamin-related protein 1),0.39
474,Q4G0A6,MINY4_HUMAN,Probable ubiquitin carboxyl-terminal hydrolase MINDY-4 (EC 3.4.19.12) (Probable deubiquitinating enzyme MINDY-4),0.39
475,P0DMV9,HS71B_HUMAN,Heat shock 70 kDa protein 1B (Heat shock 70 kDa protein 2) (HSP70-2) (HSP70.2),0.39
476,P0DMV8,HS71A_HUMAN,Heat shock 70 kDa protein 1A (Heat shock 70 kDa protein 1) (HSP70-1) (HSP70.1),0.39
477,Q8IYT4,KATL2_HUMAN,Katanin p60 ATPase-containing subunit A-like 2 (Katanin p60 subunit A-like 2) (EC 5.6.1.1) (p60 katanin-like 2),0.39
478,Q6NXR0,IIGP5_HUMAN,Interferon-inducible GTPase 5 (EC 3.6.5.-) (Immunity-related GTPase cinema 1),0.39
479,P27695,APEX1_HUMAN,"DNA-(apurinic or apyrimidinic site) endonuclease (EC 3.1.-.-) (APEX nuclease) (APEN) (Apurinic-apyrimidinic endonuclease 1) (AP endonuclease 1) (APE-1) (REF-1) (Redox factor-1) [Cleaved into: DNA-(apurinic or apyrimidinic site) endonuclease, mitochondrial]",0.39
480,O00519,FAAH1_HUMAN,Fatty-acid amide hydrolase 1 (EC 3.5.1.99) (Anandamide amidohydrolase 1) (Fatty acid ester hydrolase) (EC 3.1.1.-) (Oleamide hydrolase 1),0.39
481,Q9HB90,RRAGC_HUMAN,Ras-related GTP-binding protein C (Rag C) (RagC) (EC 3.6.5.-) (GTPase-interacting protein 2) (TIB929),0.39
482,O95433,AHSA1_HUMAN,Activator of 90 kDa heat shock protein ATPase homolog 1 (AHA1) (p38),0.39
483,Q9BY76,ANGL4_HUMAN,Angiopoietin-related protein 4 (Angiopoietin-like protein 4) (Hepatic fibrinogen/angiopoietin-related protein) (HFARP) [Cleaved into: ANGPTL4 N-terminal chain; ANGPTL4 C-terminal chain],0.38
484,P08238,HS90B_HUMAN,Heat shock protein HSP 90-beta (HSP 90) (Heat shock 84 kDa) (HSP 84) (HSP84),0.38
485,Q9H0E7,UBP44_HUMAN,Ubiquitin carboxyl-terminal hydrolase 44 (EC 3.4.19.12) (Deubiquitinating enzyme 44) (Ubiquitin thioesterase 44) (Ubiquitin-specific-processing protease 44),0.38
486,Q9P241,AT10D_HUMAN,Probable phospholipid-transporting ATPase VD (EC 7.6.2.1) (ATPase class V type 10D) (P4-ATPase flippase complex alpha subunit ATP10D),0.38
487,A3KMH1,VWA8_HUMAN,von Willebrand factor A domain-containing protein 8 (PEX7-binding protein 2) (P7BP2),0.38
488,Q12979,ABR_HUMAN,Active breakpoint cluster region-related protein,0.38
489,Q6SZW1,SARM1_HUMAN,NAD(+) hydrolase SARM1 (NADase SARM1) (hSARM1) (EC 3.2.2.6) (NADP(+) hydrolase SARM1) (EC 3.2.2.-) (Sterile alpha and Armadillo repeat protein) (Sterile alpha and TIR motif-containing protein 1) (Sterile alpha motif domain-containing protein 2) (MyD88-5) (SAM domain-containing protein 2) (Tir-1 homolog) (HsTIR),0.38
490,Q9NUV9,GIMA4_HUMAN,GTPase IMAP family member 4 (Immunity-associated nucleotide 1 protein) (IAN-1) (hIAN1) (Immunity-associated protein 4),0.38
491,Q8NE09,RGS22_HUMAN,Regulator of G-protein signaling 22 (RGS22),0.37
492,Q6ZR08,DYH12_HUMAN,"Dynein heavy chain 12, axonemal (Axonemal beta dynein heavy chain 12) (Axonemal dynein heavy chain 12-like protein) (Axonemal dynein heavy chain 7-like protein) (Ciliary dynein heavy chain 12) (Dynein heavy chain 7-like, axonemal) (Dynein heavy chain domain-containing protein 2)",0.37
493,O96011,PX11B_HUMAN,Peroxisomal membrane protein 11B (Peroxin-11B) (Peroxisomal biogenesis factor 11B) (Protein PEX11 homolog beta) (PEX11-beta),0.37
494,O43598,DNPH1_HUMAN,2'-deoxynucleoside 5'-phosphate N-hydrolase 1 (EC 3.2.2.-) (c-Myc-responsive protein RCL),0.37
