Rank,UniProt_ID,STRING_ID,Protein_Names,pLLPS_Score
382,Q8NHH9,ATLA2_HUMAN,Atlastin-2 (EC 3.6.5.-) (ADP-ribosylation factor-like protein 6-interacting protein 2) (ARL-6-interacting protein 2) (Aip-2),0.22
383,Q9P0V9,SEP10_HUMAN,Septin-10,0.22
384,P38405,GNAL_HUMAN,"Guanine nucleotide-binding protein G(olf) subunit alpha (Adenylate cyclase-stimulating G alpha protein, olfactory type)",0.22
385,Q14344,GNA13_HUMAN,Guanine nucleotide-binding protein subunit alpha-13 (G alpha-13) (G-protein subunit alpha-13),0.22
386,A0A1W2PPG7,GBG14_HUMAN,Putative guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-14,0.22
387,Q86W26,NAL10_HUMAN,"NACHT, LRR and PYD domains-containing protein 10 (Nucleotide-binding oligomerization domain protein 8)",0.22
388,Q9NZQ0,DJC27_HUMAN,DnaJ homolog subfamily C member 27 (Rab and DnaJ domain-containing protein),0.22
389,Q14246,AGRE1_HUMAN,Adhesion G protein-coupled receptor E1 (EGF-like module receptor 1) (EGF-like module-containing mucin-like hormone receptor-like 1) (EMR1 hormone receptor),0.22
390,P10911,MCF2_HUMAN,Proto-oncogene DBL (Proto-oncogene MCF-2) [Cleaved into: MCF2-transforming protein; DBL-transforming protein],0.22
391,Q14141,SEPT6_HUMAN,Septin-6,0.22
392,P61587,RND3_HUMAN,Rho-related GTP-binding protein RhoE (Protein MemB) (Rho family GTPase 3) (Rho-related GTP-binding protein Rho8) (Rnd3),0.22
393,P0DJJ0,SRG2C_HUMAN,SLIT-ROBO Rho GTPase-activating protein 2C (SLIT-ROBO Rho GTPase activating protein 2 pseudogene 1),0.22
394,Q96LK0,CEP19_HUMAN,Centrosomal protein of 19 kDa (Cep19),0.22
395,Q96RY7,IF140_HUMAN,Intraflagellar transport protein 140 homolog (WD and tetratricopeptide repeats protein 2),0.22
396,P12931,SRC_HUMAN,Proto-oncogene tyrosine-protein kinase Src (EC 2.7.10.2) (Proto-oncogene c-Src) (pp60c-src) (p60-Src),0.22
397,Q9BY15,AGRE3_HUMAN,Adhesion G protein-coupled receptor E3 (EGF-like module receptor 3) (EGF-like module-containing mucin-like hormone receptor-like 3),0.21
398,Q9NQS5,GPR84_HUMAN,G-protein coupled receptor 84 (Inflammation-related G-protein coupled receptor EX33),0.21
399,Q9NVG8,TBC13_HUMAN,TBC1 domain family member 13,0.21
400,Q14833,GRM4_HUMAN,Metabotropic glutamate receptor 4 (mGluR4),0.21
401,P41091,IF2G_HUMAN,Eukaryotic translation initiation factor 2 subunit 3 (EC 3.6.5.3) (Eukaryotic translation initiation factor 2 subunit gamma X) (eIF-2-gamma X) (eIF-2gX),0.21
402,P55040,GEM_HUMAN,GTP-binding protein GEM (GTP-binding mitogen-induced T-cell protein) (RAS-like protein KIR),0.21
403,Q2VIR3,IF2GL_HUMAN,Eukaryotic translation initiation factor 2 subunit 3B (EC 3.6.5.3) (Eukaryotic translation initiation factor 2 subunit gamma A) (eIF-2-gamma A) (eIF-2gA),0.21
404,P11488,GNAT1_HUMAN,Guanine nucleotide-binding protein G(t) subunit alpha-1 (Transducin alpha-1 chain),0.21
405,Q96D21,RHES_HUMAN,GTP-binding protein Rhes (Ras homolog enriched in striatum) (Tumor endothelial marker 2),0.21
406,Q96A58,RERG_HUMAN,Ras-related and estrogen-regulated growth inhibitor,0.21
407,Q8IZF3,AGRF4_HUMAN,Adhesion G protein-coupled receptor F4 (G-protein coupled receptor 115) (G-protein coupled receptor PGR18),0.21
408,P48544,KCNJ5_HUMAN,"G protein-activated inward rectifier potassium channel 4 (GIRK-4) (Cardiac inward rectifier) (CIR) (Heart KATP channel) (Inward rectifier K(+) channel Kir3.4) (IRK-4) (KATP-1) (Potassium channel, inwardly rectifying subfamily J member 5)",0.21
409,Q9NXF8,ZDHC7_HUMAN,Palmitoyltransferase ZDHHC7 (EC 2.3.1.225) (Zinc finger DHHC domain-containing protein 7) (DHHC-7),0.21
410,Q8WXF7,ATLA1_HUMAN,Atlastin-1 (EC 3.6.5.-) (Brain-specific GTP-binding protein) (GTP-binding protein 3) (GBP-3) (hGBP3) (Guanine nucleotide-binding protein 3) (Spastic paraplegia 3 protein A),0.21
411,Q9BYB4,GNB1L_HUMAN,Guanine nucleotide-binding protein subunit beta-like protein 1 (G protein subunit beta-like protein 1) (DGCRK3) (WD repeat-containing protein 14) (WD40 repeat-containing protein deleted in VCFS) (WDVCF),0.21
412,P20591,MX1_HUMAN,"Interferon-induced GTP-binding protein Mx1 (Interferon-induced protein p78) (IFI-78K) (Interferon-regulated resistance GTP-binding protein MxA) (Myxoma resistance protein 1) (Myxovirus resistance protein 1) [Cleaved into: Interferon-induced GTP-binding protein Mx1, N-terminally processed]",0.21
413,O15492,RGS16_HUMAN,Regulator of G-protein signaling 16 (RGS16) (A28-RGS14P) (Retinal-specific RGS) (RGS-r) (hRGS-r) (Retinally abundant regulator of G-protein signaling),0.21
414,Q9Y295,DRG1_HUMAN,Developmentally-regulated GTP-binding protein 1 (DRG-1) (Neural precursor cell expressed developmentally down-regulated protein 3) (NEDD-3) (Translation factor GTPase DRG1) (TRAFAC GTPase DRG1) (EC 3.6.5.-),0.21
415,Q96HU1,SGSM3_HUMAN,Small G protein signaling modulator 3 (Merlin-associated protein) (RUN and TBC1 domain-containing protein 3) (Rab-GTPase-activating protein-like protein) (RabGAPLP),0.2
416,Q86UD7,TBC26_HUMAN,TBC1 domain family member 26,0.2
417,P0DMP2,SRG2B_HUMAN,SLIT-ROBO Rho GTPase-activating protein 2B (SLIT-ROBO Rho GTPase activating protein 2 pseudogene 2),0.2
418,P08754,GNAI3_HUMAN,Guanine nucleotide-binding protein G(i) subunit alpha (G(i) alpha-3),0.2
419,P62070,RRAS2_HUMAN,Ras-related protein R-Ras2 (EC 3.6.5.-) (Ras-like protein TC21) (Teratocarcinoma oncogene),0.2
420,A8MTJ3,GNAT3_HUMAN,Guanine nucleotide-binding protein G(t) subunit alpha-3 (Gustducin alpha-3 chain),0.2
421,Q92806,KCNJ9_HUMAN,"G protein-activated inward rectifier potassium channel 3 (GIRK-3) (Inward rectifier K(+) channel Kir3.3) (Potassium channel, inwardly rectifying subfamily J member 9)",0.2
422,P28335,5HT2C_HUMAN,5-hydroxytryptamine receptor 2C (5-HT-2C) (5-HT2C) (5-HTR2C) (5-hydroxytryptamine receptor 1C) (5-HT-1C) (5-HT1C) (Serotonin receptor 2C),0.2
423,Q13822,ENPP2_HUMAN,Ectonucleotide pyrophosphatase/phosphodiesterase family member 2 (E-NPP 2) (EC 3.1.4.39) (Autotaxin) (Extracellular lysophospholipase D) (LysoPLD),0.2
424,Q8IZF4,AGRG5_HUMAN,Adhesion G-protein coupled receptor G5 (G-protein coupled receptor 114) (G-protein coupled receptor PGR27),0.2
425,P28566,5HT1E_HUMAN,5-hydroxytryptamine receptor 1E (5-HT-1E) (5-HT1E) (S31) (Serotonin receptor 1E),0.2
426,P11233,RALA_HUMAN,Ras-related protein Ral-A,0.2
427,Q9UKW4,VAV3_HUMAN,Guanine nucleotide exchange factor VAV3 (VAV-3),0.19
428,Q9NQL2,RRAGD_HUMAN,Ras-related GTP-binding protein D (Rag D) (RagD) (EC 3.6.5.-),0.19
429,O15552,FFAR2_HUMAN,Free fatty acid receptor 2 (G-protein coupled receptor 43),0.19
430,Q9UK08,GBG8_HUMAN,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-8 (Gamma-9),0.19
431,Q9NYR9,KBRS2_HUMAN,NF-kappa-B inhibitor-interacting Ras-like protein 2 (I-kappa-B-interacting Ras-like protein 2) (Kappa B-Ras protein 2) (KappaB-Ras2),0.19
432,Q99719,SEPT5_HUMAN,Septin-5 (Cell division control-related protein 1) (CDCrel-1) (Peanut-like protein 1),0.19
433,Q07817,B2CL1_HUMAN,Bcl-2-like protein 1 (Bcl2-L-1) (Apoptosis regulator Bcl-X),0.19
434,Q15019,SEPT2_HUMAN,Septin-2 (Neural precursor cell expressed developmentally down-regulated protein 5) (NEDD-5),0.19
435,Q96I51,RCC1L_HUMAN,RCC1-like G exchanging factor-like protein (RCC1-like) (Williams-Beuren syndrome chromosomal region 16 protein),0.19
436,Q9P2L0,WDR35_HUMAN,WD repeat-containing protein 35 (Intraflagellar transport protein 121 homolog),0.19
437,Q8IXI1,MIRO2_HUMAN,Mitochondrial Rho GTPase 2 (MIRO-2) (hMiro-2) (EC 3.6.5.-) (Ras homolog gene family member T2),0.19
438,Q9HAV4,XPO5_HUMAN,Exportin-5 (Exp5) (Ran-binding protein 21),0.18
439,Q9NPF8,ADAP2_HUMAN,Arf-GAP with dual PH domain-containing protein 2 (Centaurin-alpha-2) (Cnt-a2),0.18
440,Q8WWP7,GIMA1_HUMAN,GTPase IMAP family member 1 (Immunity-associated protein 1) (hIMAP1),0.18
441,P15531,NDKA_HUMAN,Nucleoside diphosphate kinase A (NDK A) (NDP kinase A) (EC 2.7.4.6) (Granzyme A-activated DNase) (GAAD) (Metastasis inhibition factor nm23) (NM23-H1) (Tumor metastatic process-associated protein),0.18
442,P04899,GNAI2_HUMAN,Guanine nucleotide-binding protein G(i) subunit alpha-2 (Adenylate cyclase-inhibiting G alpha protein),0.18
443,Q6ZU15,SEP14_HUMAN,Septin-14,0.18
444,Q9UBB6,NCDN_HUMAN,Neurochondrin,0.18
445,Q96F15,GIMA5_HUMAN,GTPase IMAP family member 5 (Immune-associated nucleotide-binding protein 5) (Immunity-associated nucleotide 4-like 1 protein) (Immunity-associated nucleotide 5 protein) (IAN-5) (hIAN5) (Immunity-associated protein 3),0.18
446,Q8NHV1,GIMA7_HUMAN,GTPase IMAP family member 7 (Immunity-associated nucleotide 7 protein) (IAN-7),0.18
447,P43250,GRK6_HUMAN,G protein-coupled receptor kinase 6 (EC 2.7.11.16) (G protein-coupled receptor kinase GRK6),0.18
448,Q96HU8,DIRA2_HUMAN,GTP-binding protein Di-Ras2 (Distinct subgroup of the Ras family member 2),0.18
449,O75881,CP7B1_HUMAN,Cytochrome P450 7B1 (24-hydroxycholesterol 7-alpha-hydroxylase) (EC 1.14.14.26) (25/26-hydroxycholesterol 7-alpha-hydroxylase) (EC 1.14.14.29) (3-hydroxysteroid 7-alpha hydroxylase) (Oxysterol 7-alpha-hydroxylase),0.18
450,O75689,ADAP1_HUMAN,Arf-GAP with dual PH domain-containing protein 1 (Centaurin-alpha-1) (Cnt-a1) (Putative MAPK-activating protein PM25),0.18
451,Q14644,RASA3_HUMAN,Ras GTPase-activating protein 3 (GAP1(IP4BP)) (Ins P4-binding protein),0.18
452,Q03113,GNA12_HUMAN,Guanine nucleotide-binding protein subunit alpha-12 (G alpha-12) (G-protein subunit alpha-12),0.17
453,P36406,TRI23_HUMAN,E3 ubiquitin-protein ligase TRIM23 (EC 2.3.2.27) (ADP-ribosylation factor domain-containing protein 1) (GTP-binding protein ARD-1) (RING finger protein 46) (RING-type E3 ubiquitin transferase TRIM23) (Tripartite motif-containing protein 23),0.17
454,P63096,GNAI1_HUMAN,Guanine nucleotide-binding protein G(i) subunit alpha-1 (Adenylate cyclase-inhibiting G alpha protein),0.17
455,O95140,MFN2_HUMAN,Mitofusin-2 (EC 3.6.5.-) (Transmembrane GTPase MFN2),0.17
456,O60262,GBG7_HUMAN,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-7,0.17
457,Q92730,RND1_HUMAN,Rho-related GTP-binding protein Rho6 (Rho family GTPase 1) (Rnd1),0.17
458,Q15363,TMED2_HUMAN,Transmembrane emp24 domain-containing protein 2 (Membrane protein p24A) (p24) (p24 family protein beta-1) (p24beta1),0.17
459,Q99969,RARR2_HUMAN,Retinoic acid receptor responder protein 2 (Chemerin) (RAR-responsive protein TIG2) (Tazarotene-induced gene 2 protein),0.17
460,P09471,GNAO_HUMAN,Guanine nucleotide-binding protein G(o) subunit alpha,0.17
461,Q14832,GRM3_HUMAN,Metabotropic glutamate receptor 3 (mGluR3),0.17
462,P62491,RB11A_HUMAN,Ras-related protein Rab-11A (Rab-11) (YL8),0.17
463,P42680,TEC_HUMAN,Tyrosine-protein kinase Tec (EC 2.7.10.2),0.17
464,Q9P2W3,GBG13_HUMAN,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-13,0.17
465,P0DJR0,GIMD1_HUMAN,GTPase IMAP family member GIMD1 (GIMAP family P-loop NTPase domain-containing protein 1),0.16
466,Q9UL26,RB22A_HUMAN,Ras-related protein Rab-22A (Rab-22),0.16
467,P41145,OPRK_HUMAN,Kappa-type opioid receptor (K-OR-1) (KOR-1),0.16
468,O43592,XPOT_HUMAN,Exportin-T (Exportin(tRNA)) (tRNA exportin),0.16
469,Q15382,RHEB_HUMAN,GTP-binding protein Rheb (Ras homolog enriched in brain),0.16
470,P28222,5HT1B_HUMAN,5-hydroxytryptamine receptor 1B (5-HT-1B) (5-HT1B) (S12) (Serotonin 1D beta receptor) (5-HT-1D-beta) (Serotonin receptor 1B),0.16
471,Q96RP9,EFGM_HUMAN,"Elongation factor G, mitochondrial (EF-Gmt) (Elongation factor G 1, mitochondrial) (mEF-G 1) (Elongation factor G1) (hEFG1)",0.16
472,Q969S9,RRF2M_HUMAN,"Ribosome-releasing factor 2, mitochondrial (RRF2mt) (Elongation factor G 2, mitochondrial) (EF-G2mt) (mEF-G 2) (Elongation factor G2) (hEFG2)",0.16
473,Q9UNT1,RBL2B_HUMAN,Rab-like protein 2B,0.16
474,Q9NYS0,KBRS1_HUMAN,NF-kappa-B inhibitor-interacting Ras-like protein 1 (I-kappa-B-interacting Ras-like protein 1) (Kappa B-Ras protein 1) (KappaB-Ras1),0.16
475,P02778,CXL10_HUMAN,C-X-C motif chemokine 10 (10 kDa interferon gamma-induced protein) (Gamma-IP10) (IP-10) (Small-inducible cytokine B10) [Cleaved into: CXCL10(1-73)],0.16
476,P56559,ARL4C_HUMAN,ADP-ribosylation factor-like protein 4C (ADP-ribosylation factor-like protein 7) (ADP-ribosylation factor-like protein LAK),0.16
477,Q15907,RB11B_HUMAN,Ras-related protein Rab-11B (GTP-binding protein YPT3),0.15
478,P49758,RGS6_HUMAN,Regulator of G-protein signaling 6 (RGS6) (S914),0.15
479,Q86YS6,RAB43_HUMAN,Ras-related protein Rab-43 (Ras-related protein Rab-41),0.15
480,P47871,GLR_HUMAN,Glucagon receptor (GL-R),0.15
481,Q7Z444,RASE_HUMAN,GTPase ERas (E-Ras) (Embryonic stem cell-expressed Ras),0.15
482,Q8IWA4,MFN1_HUMAN,Mitofusin-1 (EC 3.6.5.-) (Fzo homolog) (Transmembrane GTPase MFN1),0.15
483,P32298,GRK4_HUMAN,G protein-coupled receptor kinase 4 (EC 2.7.11.16) (G protein-coupled receptor kinase GRK4) (ITI1),0.15
484,Q13576,IQGA2_HUMAN,Ras GTPase-activating-like protein IQGAP2,0.15
485,Q5VZM2,RRAGB_HUMAN,Ras-related GTP-binding protein B (Rag B) (RagB) (EC 3.6.5.-),0.15
486,P20336,RAB3A_HUMAN,Ras-related protein Rab-3A,0.15
487,Q8N5T2,TBC19_HUMAN,TBC1 domain family member 19,0.15
488,P48051,KCNJ6_HUMAN,"G protein-activated inward rectifier potassium channel 2 (GIRK-2) (BIR1) (Inward rectifier K(+) channel Kir3.2) (KATP-2) (Potassium channel, inwardly rectifying subfamily J member 6)",0.15
489,Q9HBH0,RHOF_HUMAN,Rho-related GTP-binding protein RhoF (Rho family GTPase Rif) (Rho in filopodia),0.15
490,P57771,RGS8_HUMAN,Regulator of G-protein signaling 8 (RGS8),0.15
491,Q68CJ6,SLIP_HUMAN,Nuclear GTPase SLIP-GC (EC 3.6.1.-) (Speckled-like pattern in the germinal center),0.15
492,P62826,RAN_HUMAN,GTP-binding nuclear protein Ran (Androgen receptor-associated protein 24) (GTPase Ran) (Ras-like protein TC4) (Ras-related nuclear protein),0.15
493,P40617,ARL4A_HUMAN,ADP-ribosylation factor-like protein 4A,0.14
494,P41595,5HT2B_HUMAN,5-hydroxytryptamine receptor 2B (5-HT-2B) (5-HT2B) (Serotonin receptor 2B),0.14
495,Q8IYM1,SEP12_HUMAN,Septin-12,0.14
496,O14775,GNB5_HUMAN,Guanine nucleotide-binding protein subunit beta-5 (Gbeta5) (Transducin beta chain 5),0.14
497,P30939,5HT1F_HUMAN,5-hydroxytryptamine receptor 1F (5-HT-1F) (5-HT1F) (Serotonin receptor 1F),0.14
498,P25105,PTAFR_HUMAN,Platelet-activating factor receptor (PAF-R) (PAFr),0.14
499,Q8TAI7,REBL1_HUMAN,GTPase RhebL1 (Ras homolog enriched in brain like-1 c) (RhebL1c) (Ras homolog enriched in brain-like protein 1) (Rheb-like protein 1) (Rheb2),0.14
500,Q8N4G2,ARL14_HUMAN,ADP-ribosylation factor-like protein 14 (ADP-ribosylation factor 7),0.14
501,Q9BTW9,TBCD_HUMAN,Tubulin-specific chaperone D (Beta-tubulin cofactor D) (tfcD) (SSD-1) (Tubulin-folding cofactor D),0.14
502,O60313,OPA1_HUMAN,"Dynamin-like 120 kDa protein, mitochondrial (EC 3.6.5.5) (Optic atrophy protein 1) [Cleaved into: Dynamin-like 120 kDa protein, form S1]",0.14
503,O00222,GRM8_HUMAN,Metabotropic glutamate receptor 8 (mGluR8),0.14
504,Q9UG22,GIMA2_HUMAN,GTPase IMAP family member 2 (Immunity-associated protein 2) (hIMAP2),0.14
505,Q9Y5L0,TNPO3_HUMAN,Transportin-3 (Importin-12) (Imp12) (Transportin-SR) (TRN-SR),0.14
506,O00270,GPR31_HUMAN,"12-(S)-hydroxy-5,8,10,14-eicosatetraenoic acid receptor (12-(S)-HETE receptor) (12-HETER) (G-protein coupled receptor 31) (GPR31/12-HETER)",0.14
507,P34972,CNR2_HUMAN,Cannabinoid receptor 2 (CB-2) (CB2) (hCB2) (CX5),0.14
508,P01116,RASK_HUMAN,"GTPase KRas (K-Ras 2) (Ki-Ras) (c-K-ras) (c-Ki-ras) [Cleaved into: GTPase KRas, N-terminally processed]",0.14
509,O15539,RGS5_HUMAN,Regulator of G-protein signaling 5 (RGS5),0.13
510,Q8N336,ELMD1_HUMAN,ELMO domain-containing protein 1,0.13
511,Q8IXI2,MIRO1_HUMAN,Mitochondrial Rho GTPase 1 (MIRO-1) (hMiro-1) (EC 3.6.5.-) (Rac-GTP-binding protein-like protein) (Ras homolog gene family member T1),0.13
512,P19086,GNAZ_HUMAN,Guanine nucleotide-binding protein G(z) subunit alpha (G(x) alpha chain) (Gz-alpha),0.13
513,Q8NEZ3,WDR19_HUMAN,WD repeat-containing protein 19 (Intraflagellar transport 144 homolog),0.13
514,O95057,DIRA1_HUMAN,GTP-binding protein Di-Ras1 (Distinct subgroup of the Ras family member 1) (Ras-related inhibitor of cell growth) (Rig) (Small GTP-binding tumor suppressor 1),0.13
515,Q7Z4L5,TT21B_HUMAN,Tetratricopeptide repeat protein 21B (TPR repeat protein 21B) (Intraflagellar transport 139 homolog),0.13
516,P25021,HRH2_HUMAN,Histamine H2 receptor (H2R) (HH2R) (Gastric receptor I),0.13
517,Q9H2F3,3BHS7_HUMAN,"3 beta-hydroxysteroid dehydrogenase type 7 (3 beta-hydroxysteroid dehydrogenase type VII) (3-beta-HSD VII) (3-beta-hydroxy-Delta(5)-C27 steroid oxidoreductase) (C(27) 3-beta-HSD) (EC 1.1.1.-) (Cholest-5-ene-3-beta,7-alpha-diol 3-beta-dehydrogenase) (EC 1.1.1.181)",0.13
518,P60953,CDC42_HUMAN,Cell division control protein 42 homolog (EC 3.6.5.2) (G25K GTP-binding protein),0.13
519,P41597,CCR2_HUMAN,C-C chemokine receptor type 2 (C-C CKR-2) (CC-CKR-2) (CCR-2) (CCR2) (Monocyte chemoattractant protein 1 receptor) (MCP-1-R) (CD antigen CD192),0.13
520,Q9BT17,MTG1_HUMAN,Mitochondrial ribosome-associated GTPase 1 (GTP-binding protein 7) (Mitochondrial GTPase 1),0.13
521,P41146,OPRX_HUMAN,Nociceptin receptor (Kappa-type 3 opioid receptor) (KOR-3) (Orphanin FQ receptor),0.13
522,P51159,RB27A_HUMAN,Ras-related protein Rab-27A (Rab-27) (EC 3.6.5.2) (GTP-binding protein Ram),0.13
523,Q5TC63,GRTP1_HUMAN,Growth hormone-regulated TBC protein 1 (TBC1 domain family member 6),0.13
524,Q9UIA9,XPO7_HUMAN,Exportin-7 (Exp7) (Ran-binding protein 16),0.13
525,Q9BVC4,LST8_HUMAN,Target of rapamycin complex subunit LST8 (TORC subunit LST8) (G protein beta subunit-like) (Gable) (Protein GbetaL) (Mammalian lethal with SEC13 protein 8) (mLST8),0.13
526,Q9P0N9,TBCD7_HUMAN,TBC1 domain family member 7 (Cell migration-inducing protein 23),0.13
527,Q01629,IFM2_HUMAN,Interferon-induced transmembrane protein 2 (Dispanin subfamily A member 2c) (DSPA2c) (Interferon-inducible protein 1-8D),0.13
528,P55060,XPO2_HUMAN,Exportin-2 (Exp2) (Cellular apoptosis susceptibility protein) (Chromosome segregation 1-like protein) (Importin-alpha re-exporter),0.13
529,Q9BW83,IFT27_HUMAN,Intraflagellar transport protein 27 homolog (Putative GTP-binding protein RAY-like) (Rab-like protein 4),0.12
530,P62166,NCS1_HUMAN,Neuronal calcium sensor 1 (NCS-1) (Frequenin homolog) (Frequenin-like protein) (Frequenin-like ubiquitous protein),0.12
531,P29992,GNA11_HUMAN,Guanine nucleotide-binding protein subunit alpha-11 (G alpha-11) (G-protein subunit alpha-11) (Guanine nucleotide-binding protein G(y) subunit alpha),0.12
532,Q15669,RHOH_HUMAN,Rho-related GTP-binding protein RhoH (GTP-binding protein TTF) (Translocation three four protein),0.12
533,Q8IZ81,ELMD2_HUMAN,ELMO domain-containing protein 2,0.12
534,P34998,CRFR1_HUMAN,Corticotropin-releasing factor receptor 1 (CRF-R-1) (CRF-R1) (CRFR-1) (Corticotropin-releasing hormone receptor 1) (CRH-R-1) (CRH-R1),0.12
535,P61224,RAP1B_HUMAN,Ras-related protein Rap-1b (GTP-binding protein smg p21B),0.12
536,O95837,GNA14_HUMAN,Guanine nucleotide-binding protein subunit alpha-14 (G alpha-14) (G-protein subunit alpha-14),0.12
537,Q86SQ3,AGRE4_HUMAN,Putative adhesion G protein-coupled receptor E4P (EGF-like module receptor 4) (EGF-like module-containing mucin-like hormone receptor-like 4) (G-protein coupled receptor 127) (G-protein coupled receptor PGR16),0.12
538,P01112,RASH_HUMAN,"GTPase HRas (H-Ras-1) (Ha-Ras) (Transforming protein p21) (c-H-ras) (p21ras) [Cleaved into: GTPase HRas, N-terminally processed]",0.12
539,P23945,FSHR_HUMAN,Follicle-stimulating hormone receptor (FSH-R) (Follitropin receptor),0.12
540,P50148,GNAQ_HUMAN,Guanine nucleotide-binding protein G(q) subunit alpha (Guanine nucleotide-binding protein alpha-q),0.12
541,P20340,RAB6A_HUMAN,Ras-related protein Rab-6A (Rab-6),0.12
542,Q2M5E4,RGS21_HUMAN,Regulator of G-protein signaling 21 (RGS21),0.12
543,Q9HBW9,AGRL4_HUMAN,"Adhesion G protein-coupled receptor L4 (EGF, latrophilin and seven transmembrane domain-containing protein 1) (EGF-TM7-latrophilin-related protein) (ETL protein)",0.12
544,Q9H4E5,RHOJ_HUMAN,Rho-related GTP-binding protein RhoJ (Ras-like protein family member 7B) (Tc10-like GTP-binding protein),0.12
545,P60763,RAC3_HUMAN,Ras-related C3 botulinum toxin substrate 3 (EC 3.6.5.2) (p21-Rac3),0.12
546,Q9HAV0,GBB4_HUMAN,Guanine nucleotide-binding protein subunit beta-4 (Transducin beta chain 4),0.12
547,P15153,RAC2_HUMAN,Ras-related C3 botulinum toxin substrate 2 (GX) (Small G protein) (p21-Rac2),0.12
548,Q8IYX1,TBC21_HUMAN,TBC1 domain family member 21,0.12
549,Q9NYG2,ZDHC3_HUMAN,Palmitoyltransferase ZDHHC3 (EC 2.3.1.225) (Protein DHHC1) (Zinc finger DHHC domain-containing protein 3) (DHHC-3),0.12
550,O95992,CH25H_HUMAN,Cholesterol 25-hydroxylase (EC 1.14.99.38) (Cholesterol 25-monooxygenase) (h25OH),0.12
551,P52306,GDS1_HUMAN,Rap1 GTPase-GDP dissociation stimulator 1 (Exchange factor smgGDS) (SMG GDS protein) (SMG P21 stimulatory GDP/GTP exchange protein),0.12
552,Q9H9Y4,GPN2_HUMAN,GPN-loop GTPase 2 (ATP-binding domain 1 family member B),0.11
553,Q01628,IFM3_HUMAN,Interferon-induced transmembrane protein 3 (Dispanin subfamily A member 2b) (DSPA2b) (Interferon-inducible protein 1-8U),0.11
554,P62873,GBB1_HUMAN,Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1 (Transducin beta chain 1),0.11
555,P63000,RAC1_HUMAN,Ras-related C3 botulinum toxin substrate 1 (EC 3.6.5.2) (Cell migration-inducing gene 5 protein) (Ras-like protein TC25) (p21-Rac1),0.11
556,P01111,RASN_HUMAN,GTPase NRas (Transforming protein N-Ras),0.11
557,Q9UHW5,GPN3_HUMAN,GPN-loop GTPase 3 (ATP-binding domain 1 family member C),0.11
558,P46093,GPR4_HUMAN,G-protein coupled receptor 4 (G-protein coupled receptor 6C.l) (GPR6C.l),0.11
559,Q9H628,RERGL_HUMAN,Ras-related and estrogen-regulated growth inhibitor-like protein (RERG/Ras-like protein),0.11
560,Q16539,MK14_HUMAN,Mitogen-activated protein kinase 14 (MAP kinase 14) (MAPK 14) (EC 2.7.11.24) (Cytokine suppressive anti-inflammatory drug-binding protein) (CSAID-binding protein) (CSBP) (MAP kinase MXI2) (MAX-interacting protein 2) (Mitogen-activated protein kinase p38 alpha) (MAP kinase p38 alpha) (Stress-activated protein kinase 2a) (SAPK2a),0.11
561,P62879,GBB2_HUMAN,Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2 (G protein subunit beta-2) (Transducin beta chain 2),0.11
562,Q7L523,RRAGA_HUMAN,Ras-related GTP-binding protein A (Rag A) (RagA) (EC 3.6.5.-) (Adenovirus E3 14.7 kDa-interacting protein 1) (FIP-1),0.11
563,P01225,FSHB_HUMAN,Follitropin subunit beta (Follicle-stimulating hormone beta subunit) (FSH-B) (FSH-beta) (Follitropin beta chain),0.11
564,P17081,RHOQ_HUMAN,Rho-related GTP-binding protein RhoQ (Ras-like protein TC10) (Ras-like protein family member 7A),0.11
565,P47804,RGR_HUMAN,RPE-retinal G protein-coupled receptor,0.1
566,P16520,GBB3_HUMAN,Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-3 (Transducin beta chain 3),0.1
567,Q13324,CRFR2_HUMAN,Corticotropin-releasing factor receptor 2 (CRF-R-2) (CRF-R2) (CRFR-2) (Corticotropin-releasing hormone receptor 2) (CRH-R-2) (CRH-R2),0.1
568,O14921,RGS13_HUMAN,Regulator of G-protein signaling 13 (RGS13),0.1
569,Q9Y2T6,GPR55_HUMAN,G-protein coupled receptor 55,0.1
570,Q13795,ARFRP_HUMAN,ADP-ribosylation factor-related protein 1 (ARF-related protein 1) (ARP),0.1
571,P36404,ARL2_HUMAN,ADP-ribosylation factor-like protein 2,0.1
572,P36405,ARL3_HUMAN,ADP-ribosylation factor-like protein 3,0.1
573,Q9P003,CNIH4_HUMAN,Protein cornichon homolog 4 (CNIH-4) (Cornichon family AMPA receptor auxiliary protein 4),0.1
