Rank,UniProt_ID,STRING_ID,Protein_Names,pLLPS_Score
337,P61006,RAB8A_HUMAN,Ras-related protein Rab-8A (Oncogene c-mel),0.17
338,Q9HC21,TPC_HUMAN,Mitochondrial thiamine pyrophosphate carrier (Mitochondrial uncoupling protein 1) (Solute carrier family 25 member 19),0.17
339,P11169,GTR3_HUMAN,"Solute carrier family 2, facilitated glucose transporter member 3 (Glucose transporter type 3, brain) (GLUT-3)",0.17
340,Q96N87,S6A18_HUMAN,Inactive sodium-dependent neutral amino acid transporter B(0)AT3 (Sodium- and chloride-dependent transporter XTRP2) (Solute carrier family 6 member 18) (System B(0) neutral amino acid transporter AT3),0.17
341,P48067,SC6A9_HUMAN,Sodium- and chloride-dependent glycine transporter 1 (GlyT-1) (GlyT1) (Solute carrier family 6 member 9),0.17
342,P78383,S35B1_HUMAN,Solute carrier family 35 member B1 (UDP-galactose transporter-related protein 1) (UGTrel1) (hUGTrel1),0.17
343,Q8N139,ABCA6_HUMAN,ATP-binding cassette sub-family A member 6,0.17
344,Q6NUK1,SCMC1_HUMAN,Calcium-binding mitochondrial carrier protein SCaMC-1 (Mitochondrial ATP-Mg/Pi carrier protein 1) (Mitochondrial Ca(2+)-dependent solute carrier protein 1) (Small calcium-binding mitochondrial carrier protein 1) (Solute carrier family 25 member 24),0.17
345,Q03519,TAP2_HUMAN,Antigen peptide transporter 2 (APT2) (ATP-binding cassette sub-family B member 3) (Peptide supply factor 2) (Peptide transporter PSF2) (PSF-2) (Peptide transporter TAP2) (Peptide transporter involved in antigen processing 2) (Really interesting new gene 11 protein),0.17
346,Q9GIP4,LAT1L_HUMAN,Putative L-type amino acid transporter 1-like protein IMAA (hLAT1 3-transmembrane protein IMAA) (hLAT1 3TM IMAA) (hLAT1 3-transmembrane protein MMAA) (hLAT1 3TM MMAA),0.17
347,Q6JVE5,LCN12_HUMAN,Epididymal-specific lipocalin-12,0.17
348,Q2M3R5,S35G1_HUMAN,Solute carrier family 35 member G1 (Partner of STIM1) (Transmembrane protein 20),0.16
349,Q6ZP29,LAAT1_HUMAN,Lysosomal amino acid transporter 1 homolog (PQ-loop repeat-containing protein 2) (Solute carrier family 66 member 1),0.16
350,Q8N434,SVOPL_HUMAN,Putative transporter SVOPL (SV2-related protein-like) (SVOP-like protein),0.16
351,O14561,ACPM_HUMAN,"Acyl carrier protein, mitochondrial (ACP) (CI-SDAP) (NADH-ubiquinone oxidoreductase 9.6 kDa subunit)",0.16
352,Q8IZD6,S22AF_HUMAN,Solute carrier family 22 member 15 (Fly-like putative transporter 1) (Flipt 1),0.16
353,O00341,EAA5_HUMAN,Excitatory amino acid transporter 5 (Retinal glutamate transporter) (Solute carrier family 1 member 7),0.16
354,Q5T1Q4,S35F1_HUMAN,Solute carrier family 35 member F1,0.16
355,Q86VD7,S2542_HUMAN,Mitochondrial coenzyme A transporter SLC25A42 (Solute carrier family 25 member 42),0.16
356,Q6PML9,ZNT9_HUMAN,Zinc transporter 9 (ZnT-9) (Human embryonic lung protein) (HuEL) (Solute carrier family 30 member 9),0.16
357,Q8IYU8,MICU2_HUMAN,"Calcium uptake protein 2, mitochondrial (EF-hand domain-containing family member A1)",0.16
358,Q6JVE6,LCN10_HUMAN,Epididymal-specific lipocalin-10,0.16
359,Q8WUX1,S38A5_HUMAN,Sodium-coupled neutral amino acid transporter 5 (Solute carrier family 38 member 5) (System N transporter 2),0.16
360,Q9H9B4,SFXN1_HUMAN,Sideroflexin-1,0.16
361,Q8WUT9,S2543_HUMAN,Solute carrier family 25 member 43,0.16
362,A0PJK1,SC5AA_HUMAN,Sodium/glucose cotransporter 5 (Na(+)/glucose cotransporter 5) (Solute carrier family 5 member 10),0.16
363,Q96SL1,DIRC2_HUMAN,Solute carrier family 49 member 4 (Disrupted in renal cancer protein 2) (Disrupted in renal carcinoma protein 2),0.16
364,Q13454,TUSC3_HUMAN,Tumor suppressor candidate 3 (Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit TUSC3) (Oligosaccharyl transferase subunit TUSC3) (Magnesium uptake/transporter TUSC3) (Protein N33),0.16
365,Q8TD20,GTR12_HUMAN,"Solute carrier family 2, facilitated glucose transporter member 12 (Glucose transporter type 12) (GLUT-12)",0.16
366,Q9Y2C5,S17A4_HUMAN,Probable small intestine urate exporter (Solute carrier family 17 member 4),0.16
367,P61916,NPC2_HUMAN,NPC intracellular cholesterol transporter 2 (Epididymal secretory protein E1) (Human epididymis-specific protein 1) (He1) (Niemann-Pick disease type C2 protein),0.16
368,Q9NRM0,GTR9_HUMAN,"Solute carrier family 2, facilitated glucose transporter member 9 (Glucose transporter type 9) (GLUT-9) (Urate transporter)",0.16
369,Q6NXT4,ZNT6_HUMAN,Zinc transporter 6 (ZnT-6) (Solute carrier family 30 member 6),0.16
370,Q9NQ40,S52A3_HUMAN,"Solute carrier family 52, riboflavin transporter, member 3 (Riboflavin transporter 2) (hRFT2)",0.16
371,P31645,SC6A4_HUMAN,Sodium-dependent serotonin transporter (SERT) (5HT transporter) (5HTT) (Solute carrier family 6 member 4),0.15
372,Q92536,YLAT2_HUMAN,"Y+L amino acid transporter 2 (Cationic amino acid transporter, y+ system) (Solute carrier family 7 member 6) (y(+)L-type amino acid transporter 2) (Y+LAT2) (y+LAT-2)",0.15
373,P51790,CLCN3_HUMAN,H(+)/Cl(-) exchange transporter 3 (Chloride channel protein 3) (ClC-3) (Chloride transporter ClC-3),0.15
374,Q495M3,S36A2_HUMAN,Proton-coupled amino acid transporter 2 (Proton/amino acid transporter 2) (Solute carrier family 36 member 2) (Tramdorin-1),0.15
375,O15118,NPC1_HUMAN,NPC intracellular cholesterol transporter 1 (Niemann-Pick C1 protein),0.15
376,P31641,SC6A6_HUMAN,Sodium- and chloride-dependent taurine transporter (Solute carrier family 6 member 6),0.15
377,Q9BRY0,S39A3_HUMAN,Zinc transporter ZIP3 (Solute carrier family 39 member 3) (Zrt- and Irt-like protein 3) (ZIP-3),0.15
378,Q8NCS7,CTL5_HUMAN,Choline transporter-like protein 5 (Solute carrier family 44 member 5),0.15
379,Q0D2K0,NIPA4_HUMAN,Magnesium transporter NIPA4 (Ichthyin) (NIPA-like protein 4) (Non-imprinted in Prader-Willi/Angelman syndrome region protein 4),0.15
380,Q01650,LAT1_HUMAN,Large neutral amino acids transporter small subunit 1 (4F2 light chain) (4F2 LC) (4F2LC) (CD98 light chain) (Integral membrane protein E16) (E16) (L-type amino acid transporter 1) (hLAT1) (Solute carrier family 7 member 5) (y+ system cationic amino acid transporter),0.15
381,P43005,EAA3_HUMAN,Excitatory amino acid transporter 3 (Excitatory amino-acid carrier 1) (Neuronal and epithelial glutamate transporter) (Sodium-dependent glutamate/aspartate transporter 3) (Solute carrier family 1 member 1),0.15
382,Q8TBE7,S35G2_HUMAN,Solute carrier family 35 member G2 (Transmembrane protein 22),0.15
383,Q99805,TM9S2_HUMAN,Transmembrane 9 superfamily member 2 (p76),0.15
384,P04180,LCAT_HUMAN,Phosphatidylcholine-sterol acyltransferase (EC 2.3.1.43) (1-alkyl-2-acetylglycerophosphocholine esterase) (EC 3.1.1.47) (Lecithin-cholesterol acyltransferase) (Phospholipid-cholesterol acyltransferase) (Platelet-activating factor acetylhydrolase) (PAF acetylhydrolase),0.15
385,P51797,CLCN6_HUMAN,Chloride transport protein 6 (Chloride channel protein 6) (ClC-6),0.15
386,Q6PXP3,GTR7_HUMAN,"Solute carrier family 2, facilitated glucose transporter member 7 (Glucose transporter type 7) (GLUT-7) (hGLUT7)",0.15
387,G3V0H7,SO1B7_HUMAN,Putative solute carrier organic anion transporter family member 1B7 (Liver-specific organic anion transporter 3) (LST-3),0.15
388,Q9Y255,PRLD1_HUMAN,"PRELI domain-containing protein 1, mitochondrial (25 kDa protein of relevant evolutionary and lymphoid interest) (Px19-like protein)",0.15
389,Q9H2H9,S38A1_HUMAN,Sodium-coupled neutral amino acid transporter 1 (Amino acid transporter A1) (N-system amino acid transporter 2) (Solute carrier family 38 member 1) (System A amino acid transporter 1) (System N amino acid transporter 1),0.15
390,Q7Z2H8,S36A1_HUMAN,Proton-coupled amino acid transporter 1 (Proton/amino acid transporter 1) (hPAT1) (Solute carrier family 36 member 1),0.15
391,Q12908,NTCP2_HUMAN,"Ileal sodium/bile acid cotransporter (Apical sodium-dependent bile acid transporter) (ASBT) (Ileal Na(+)/bile acid cotransporter) (Ileal sodium-dependent bile acid transporter) (IBAT) (ISBT) (Na(+)-dependent ileal bile acid transporter) (Sodium/taurocholate cotransporting polypeptide, ileal) (Solute carrier family 10 member 2)",0.15
392,Q86UW1,OSTA_HUMAN,Organic solute transporter subunit alpha (OST-alpha) (Solute carrier family 51 subunit alpha),0.15
393,P48065,S6A12_HUMAN,Sodium- and chloride-dependent betaine transporter (BGT-1) (Na(+)/Cl(-) betaine/GABA transporter) (Solute carrier family 6 member 12),0.15
394,Q6P1M0,S27A4_HUMAN,Long-chain fatty acid transport protein 4 (FATP-4) (Fatty acid transport protein 4) (Arachidonate--CoA ligase) (EC 6.2.1.15) (Long-chain-fatty-acid--CoA ligase) (Solute carrier family 27 member 4) (Very long-chain acyl-CoA synthetase 4) (ACSVL4) (EC 6.2.1.-),0.14
395,Q8TCC7,S22A8_HUMAN,Solute carrier family 22 member 8 (Organic anion transporter 3) (hOAT3),0.14
396,P82251,BAT1_HUMAN,"b(0,+)-type amino acid transporter 1 (b(0,+)AT1) (Glycoprotein-associated amino acid transporter b0,+AT1) (Solute carrier family 7 member 9)",0.14
397,Q9H2D1,MFTC_HUMAN,Mitochondrial folate transporter/carrier (Solute carrier family 25 member 32),0.14
398,P23975,SC6A2_HUMAN,Sodium-dependent noradrenaline transporter (Norepinephrine transporter) (NET) (Solute carrier family 6 member 2),0.14
399,Q96A29,FUCT1_HUMAN,GDP-fucose transporter 1 (Solute carrier family 35 member C1),0.14
400,Q86VW1,S22AG_HUMAN,Solute carrier family 22 member 16 (Carnitine transporter 2) (CT2) (Fly-like putative transporter 2) (FLIPT2) (Flipt 2) (Organic cation transporter OKB1) (Organic cation/carnitine transporter 6),0.14
401,Q9HCJ1,ANKH_HUMAN,Progressive ankylosis protein homolog (ANK),0.14
402,P30825,SL7A1_HUMAN,High affinity cationic amino acid transporter 1 (CAT-1) (CAT1) (Ecotropic retroviral leukemia receptor homolog) (Ecotropic retrovirus receptor homolog) (Solute carrier family 7 member 1) (System Y+ basic amino acid transporter),0.14
403,Q9HD23,MRS2_HUMAN,"Magnesium transporter MRS2 homolog, mitochondrial (MRS2-like protein)",0.14
404,Q8N8Q9,NIPA2_HUMAN,Magnesium transporter NIPA2 (Non-imprinted in Prader-Willi/Angelman syndrome region protein 2),0.14
405,Q05940,VMAT2_HUMAN,Synaptic vesicular amine transporter (Monoamine transporter) (Solute carrier family 18 member 2) (Vesicular amine transporter 2) (VAT2),0.14
406,P02768,ALBU_HUMAN,Albumin,0.14
407,Q8N4V1,MMGT1_HUMAN,Membrane magnesium transporter 1 (ER membrane protein complex subunit 5) (Transmembrane protein 32),0.14
408,O15382,BCAT2_HUMAN,"Branched-chain-amino-acid aminotransferase, mitochondrial (BCAT(m)) (EC 2.6.1.42) (Placental protein 18) (PP18)",0.14
409,Q8IWU4,ZNT8_HUMAN,Zinc transporter 8 (ZnT-8) (Solute carrier family 30 member 8),0.14
410,Q70HW3,SAMC_HUMAN,S-adenosylmethionine mitochondrial carrier protein (Mitochondrial S-adenosylmethionine transporter) (Solute carrier family 25 member 26),0.14
411,Q6ZT89,S2548_HUMAN,Solute carrier family 25 member 48,0.14
412,P41222,PTGDS_HUMAN,Prostaglandin-H2 D-isomerase (EC 5.3.99.2) (Beta-trace protein) (Cerebrin-28) (Glutathione-independent PGD synthase) (Lipocalin-type prostaglandin-D synthase) (Prostaglandin-D2 synthase) (PGD2 synthase) (PGDS) (PGDS2),0.14
413,Q96NT5,PCFT_HUMAN,Proton-coupled folate transporter (G21) (Heme carrier protein 1) (PCFT/HCP1) (Solute carrier family 46 member 1),0.14
414,A6NNN8,S38A8_HUMAN,Putative sodium-coupled neutral amino acid transporter 8 (Solute carrier family 38 member 8),0.14
415,Q96NB2,SFXN2_HUMAN,Sideroflexin-2,0.14
416,O95847,UCP4_HUMAN,Mitochondrial uncoupling protein 4 (UCP 4) (Solute carrier family 25 member 27),0.14
417,Q1EHB4,SC5AC_HUMAN,Sodium-coupled monocarboxylate transporter 2 (Electroneutral sodium monocarboxylate cotransporter) (Low-affinity sodium-lactate cotransporter) (Solute carrier family 5 member 12),0.14
418,Q6NVV3,NIPA3_HUMAN,Magnesium transporter NIPA3 (NIPA-like protein 1) (Non-imprinted in Prader-Willi/Angelman syndrome region protein 3),0.14
419,Q53GD3,CTL4_HUMAN,Choline transporter-like protein 4 (Solute carrier family 44 member 4) (Thiamine pyrophosphate transporter 1) (hTPPT1),0.14
420,P14672,GLUT4_HUMAN,"Solute carrier family 2, facilitated glucose transporter member 4 (Glucose transporter type 4, insulin-responsive) (GLUT-4)",0.14
421,Q9UBJ2,ABCD2_HUMAN,ATP-binding cassette sub-family D member 2 (Adrenoleukodystrophy-like 1) (Adrenoleukodystrophy-related protein) (hALDR),0.14
422,Q9H2J7,S6A15_HUMAN,Sodium-dependent neutral amino acid transporter B(0)AT2 (Sodium- and chloride-dependent neurotransmitter transporter NTT73) (Sodium-coupled branched-chain amino-acid transporter 1) (Solute carrier family 6 member 15) (Transporter v7-3),0.14
423,Q9NY64,GTR8_HUMAN,"Solute carrier family 2, facilitated glucose transporter member 8 (Glucose transporter type 8) (GLUT-8) (Glucose transporter type X1)",0.14
424,Q9NP59,S40A1_HUMAN,Solute carrier family 40 member 1 (Ferroportin-1) (Iron-regulated transporter 1),0.14
425,Q8WY07,CTR3_HUMAN,Cationic amino acid transporter 3 (CAT-3) (CAT3) (Cationic amino acid transporter y+) (Solute carrier family 7 member 3),0.13
426,Q8TE54,S26A7_HUMAN,Anion exchange transporter (Solute carrier family 26 member 7),0.13
427,Q6ZSM3,MOT12_HUMAN,Monocarboxylate transporter 12 (MCT 12) (Creatine transporter 2) (CRT2) (Solute carrier family 16 member 12),0.13
428,Q8N4M1,CTL3_HUMAN,Choline transporter-like protein 3 (Solute carrier family 44 member 3),0.13
429,Q96N28,PLD3A_HUMAN,PRELI domain containing protein 3A (Protein slowmo homolog 1),0.13
430,Q9UNQ0,ABCG2_HUMAN,Broad substrate specificity ATP-binding cassette transporter ABCG2 (EC 7.6.2.2) (ATP-binding cassette sub-family G member 2) (Breast cancer resistance protein) (CDw338) (Mitoxantrone resistance-associated protein) (Placenta-specific ATP-binding cassette transporter) (Urate exporter) (CD antigen CD338),0.13
431,Q7RTY1,MOT9_HUMAN,Monocarboxylate transporter 9 (MCT 9) (Solute carrier family 16 member 9),0.13
432,Q9UHC9,NPCL1_HUMAN,NPC1-like intracellular cholesterol transporter 1 (Niemann-Pick C1-like protein 1),0.13
433,Q9HBJ8,CLTRN_HUMAN,Collectrin (Transmembrane protein 27),0.13
434,Q92482,AQP3_HUMAN,Aquaporin-3 (AQP-3) (Aquaglyceroporin-3),0.13
435,Q8IVM8,S22A9_HUMAN,Solute carrier family 22 member 9 (Organic anion transporter 7),0.13
436,P35575,G6PC_HUMAN,Glucose-6-phosphatase (G-6-Pase) (G6Pase) (EC 3.1.3.9) (Glucose-6-phosphatase alpha) (G6Pase-alpha),0.13
437,Q6PCB7,S27A1_HUMAN,Long-chain fatty acid transport protein 1 (FATP-1) (Fatty acid transport protein 1) (EC 6.2.1.15) (Solute carrier family 27 member 1),0.13
438,P53007,TXTP_HUMAN,"Tricarboxylate transport protein, mitochondrial (Citrate transport protein) (CTP) (Solute carrier family 25 member 1) (Tricarboxylate carrier protein)",0.13
439,P13569,CFTR_HUMAN,Cystic fibrosis transmembrane conductance regulator (CFTR) (ATP-binding cassette sub-family C member 7) (Channel conductance-controlling ATPase) (EC 5.6.1.6) (cAMP-dependent chloride channel),0.13
440,P46721,SO1A2_HUMAN,Solute carrier organic anion transporter family member 1A2 (OATP-A) (Organic anion-transporting polypeptide 1) (OATP-1) (Sodium-independent organic anion transporter) (Solute carrier family 21 member 3),0.13
441,P99999,CYC_HUMAN,Cytochrome c,0.13
442,O60931,CTNS_HUMAN,Cystinosin,0.13
443,Q86UD5,SL9B2_HUMAN,Sodium/hydrogen exchanger 9B2 (Na(+)/H(+) exchanger NHA2) (Na(+)/H(+) exchanger-like domain-containing protein 2) (NHE domain-containing protein 2) (Sodium/hydrogen exchanger-like domain-containing protein 2) (Solute carrier family 9 subfamily B member 2),0.13
444,Q99624,S38A3_HUMAN,Sodium-coupled neutral amino acid transporter 3 (N-system amino acid transporter 1) (Na(+)-coupled neutral amino acid transporter 3) (Solute carrier family 38 member 3) (System N amino acid transporter 1),0.13
445,O15375,MOT6_HUMAN,Monocarboxylate transporter 6 (MCT 6) (Monocarboxylate transporter 5) (MCT 5) (Solute carrier family 16 member 5),0.13
446,P55851,UCP2_HUMAN,Mitochondrial uncoupling protein 2 (UCP 2) (Solute carrier family 25 member 8) (UCPH),0.13
447,Q9BUM1,G6PC3_HUMAN,Glucose-6-phosphatase 3 (G-6-Pase 3) (G6Pase 3) (EC 3.1.3.9) (Glucose-6-phosphatase beta) (G6Pase-beta) (Ubiquitous glucose-6-phosphatase catalytic subunit-related protein),0.13
448,Q8N413,S2545_HUMAN,Solute carrier family 25 member 45,0.13
449,Q6N075,MFSD5_HUMAN,Molybdate-anion transporter (Major facilitator superfamily domain-containing protein 5) (Molybdate transporter 2 homolog) (hsMOT2),0.13
450,P11166,GTR1_HUMAN,"Solute carrier family 2, facilitated glucose transporter member 1 (Glucose transporter type 1, erythrocyte/brain) (GLUT-1) (HepG2 glucose transporter)",0.12
451,Q96CQ1,S2536_HUMAN,Solute carrier family 25 member 36,0.12
452,Q6KCM7,SCMC2_HUMAN,Calcium-binding mitochondrial carrier protein SCaMC-2 (Mitochondrial ATP-Mg/Pi carrier protein 3) (Mitochondrial Ca(2+)-dependent solute carrier protein 3) (Small calcium-binding mitochondrial carrier protein 2) (Solute carrier family 25 member 25),0.12
453,P55916,UCP3_HUMAN,Mitochondrial uncoupling protein 3 (UCP 3) (Solute carrier family 25 member 9),0.12
454,Q9UN76,S6A14_HUMAN,Sodium- and chloride-dependent neutral and basic amino acid transporter B(0+) (Amino acid transporter ATB0+) (Solute carrier family 6 member 14),0.12
455,O00337,S28A1_HUMAN,Sodium/nucleoside cotransporter 1 (Concentrative nucleoside transporter 1) (CNT 1) (hCNT1) (Na(+)/nucleoside cotransporter 1) (Sodium-coupled nucleoside transporter 1) (Solute carrier family 28 member 1),0.12
456,Q969S0,S35B4_HUMAN,UDP-xylose and UDP-N-acetylglucosamine transporter (Solute carrier family 35 member B4) (YEA4 homolog),0.12
457,Q6T423,S22AP_HUMAN,Solute carrier family 22 member 25 (Organic anion transporter UST6),0.12
458,O14678,ABCD4_HUMAN,Lysosomal cobalamin transporter ABCD4 (ATP-binding cassette sub-family D member 4) (PMP70-related protein) (P70R) (Peroxisomal membrane protein 1-like) (PXMP1-L) (Peroxisomal membrane protein 69) (PMP69),0.12
459,Q9BWM7,SFXN3_HUMAN,Sideroflexin-3,0.12
460,Q99884,SC6A7_HUMAN,Sodium-dependent proline transporter (Solute carrier family 6 member 7),0.12
461,O43511,S26A4_HUMAN,Pendrin (Sodium-independent chloride/iodide transporter) (Solute carrier family 26 member 4),0.12
462,Q8N695,SC5A8_HUMAN,Sodium-coupled monocarboxylate transporter 1 (Apical iodide transporter) (Electrogenic sodium monocarboxylate cotransporter) (Sodium iodide-related cotransporter) (Solute carrier family 5 member 8),0.12
463,Q8IWA5,CTL2_HUMAN,Choline transporter-like protein 2 (Solute carrier family 44 member 2),0.12
464,Q9NTN3,S35D1_HUMAN,UDP-glucuronic acid/UDP-N-acetylgalactosamine transporter (UDP-GlcA/UDP-GalNAc transporter) (Solute carrier family 35 member D1) (UDP-galactose transporter-related protein 7) (UGTrel7),0.12
465,P51795,CLCN5_HUMAN,H(+)/Cl(-) exchange transporter 5 (Chloride channel protein 5) (ClC-5) (Chloride transporter ClC-5),0.12
466,Q6PIV7,S2534_HUMAN,Solute carrier family 25 member 34,0.12
467,Q63ZE4,S22AA_HUMAN,Solute carrier family 22 member 10 (Organic anion transporter 5),0.12
468,Q9BZJ4,S2539_HUMAN,Solute carrier family 25 member 39,0.12
469,Q9H015,S22A4_HUMAN,Solute carrier family 22 member 4 (Ergothioneine transporter) (ET transporter) (Organic cation/carnitine transporter 1),0.12
470,Q9H1N7,S35B3_HUMAN,Adenosine 3'-phospho 5'-phosphosulfate transporter 2 (3'-phosphoadenosine 5'-phosphosulfate transporter) (PAPS transporter 2) (Solute carrier family 35 member B3),0.12
471,Q9GZV3,SC5A7_HUMAN,High affinity choline transporter 1 (Hemicholinium-3-sensitive choline transporter) (CHT) (Solute carrier family 5 member 7),0.12
472,Q96DW6,S2538_HUMAN,Mitochondrial glycine transporter (Mitochondrial glycine transporter GlyC) (Solute carrier family 25 member 38),0.12
473,Q9NP91,S6A20_HUMAN,Sodium- and chloride-dependent transporter XTRP3 (Sodium/imino-acid transporter 1) (Solute carrier family 6 member 20) (Transporter rB21A homolog),0.12
474,Q9Y2D2,S35A3_HUMAN,UDP-N-acetylglucosamine transporter (Golgi UDP-GlcNAc transporter) (Solute carrier family 35 member A3),0.12
475,Q9H0U3,MAGT1_HUMAN,Magnesium transporter protein 1 (MagT1) (Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit MAGT1) (Oligosaccharyl transferase subunit MAGT1) (Implantation-associated protein) (IAP),0.12
476,Q9BYT1,S17A9_HUMAN,Solute carrier family 17 member 9,0.12
477,O15403,MOT7_HUMAN,Monocarboxylate transporter 7 (MCT 7) (Monocarboxylate transporter 6) (MCT 6) (Solute carrier family 16 member 6),0.12
478,O15245,S22A1_HUMAN,Solute carrier family 22 member 1 (Organic cation transporter 1) (hOCT1),0.12
479,Q9Y2P4,S27A6_HUMAN,"Long-chain fatty acid transport protein 6 (FATP-6) (Fatty acid transport protein 6) (Arachidonate--CoA ligase) (EC 6.2.1.15) (Fatty-acid-coenzyme A ligase, very long-chain 2) (EC 6.2.1.-) (Solute carrier family 27 member 6) (Very long-chain acyl-CoA synthetase homolog 1) (VLCSH1) (hVLCS-H1)",0.12
480,Q6JVE9,LCN8_HUMAN,Epididymal-specific lipocalin-8,0.12
481,Q9NYG2,ZDHC3_HUMAN,Palmitoyltransferase ZDHHC3 (EC 2.3.1.225) (Protein DHHC1) (Zinc finger DHHC domain-containing protein 3) (DHHC-3),0.12
482,Q9BYW1,GTR11_HUMAN,"Solute carrier family 2, facilitated glucose transporter member 11 (Glucose transporter type 11) (GLUT-11)",0.12
483,P78382,S35A1_HUMAN,CMP-sialic acid transporter (CMP-SA-Tr) (CMP-Sia-Tr) (Solute carrier family 35 member A1),0.12
484,P22732,GTR5_HUMAN,"Solute carrier family 2, facilitated glucose transporter member 5 (Fructose transporter) (Glucose transporter type 5, small intestine) (GLUT-5)",0.12
485,O60779,S19A2_HUMAN,Thiamine transporter 1 (ThTr-1) (ThTr1) (Solute carrier family 19 member 2) (Thiamine carrier 1) (TC1),0.12
486,Q9H1U9,S2551_HUMAN,Solute carrier family 25 member 51 (Mitochondrial carrier triple repeat protein 1),0.12
487,Q9NQQ7,S35C2_HUMAN,Solute carrier family 35 member C2 (Ovarian cancer-overexpressed gene 1 protein),0.11
488,Q9Y619,ORNT1_HUMAN,Mitochondrial ornithine transporter 1 (Solute carrier family 25 member 15),0.11
489,Q695T7,S6A19_HUMAN,Sodium-dependent neutral amino acid transporter B(0)AT1 (Solute carrier family 6 member 19) (System B(0) neutral amino acid transporter AT1),0.11
490,Q9UPY5,XCT_HUMAN,Cystine/glutamate transporter (Amino acid transport system xc-) (Calcium channel blocker resistance protein CCBR1) (Solute carrier family 7 member 11) (xCT),0.11
491,O15244,S22A2_HUMAN,Solute carrier family 22 member 2 (Organic cation transporter 2) (hOCT2),0.11
492,Q8IXU6,S35F2_HUMAN,Solute carrier family 35 member F2,0.11
493,O14656,TOR1A_HUMAN,Torsin-1A (Dystonia 1 protein) (Torsin ATPase-1A) (EC 3.6.4.-) (Torsin family 1 member A),0.11
494,Q9BS91,S35A5_HUMAN,Probable UDP-sugar transporter protein SLC35A5 (Solute carrier family 35 member A5),0.11
495,Q13336,UT1_HUMAN,"Urea transporter 1 (Solute carrier family 14 member 1) (Urea transporter, erythrocyte)",0.11
496,Q8TCU3,S7A13_HUMAN,Solute carrier family 7 member 13 (Sodium-independent aspartate/glutamate transporter 1) (X-amino acid transporter 2),0.11
497,O75751,S22A3_HUMAN,Solute carrier family 22 member 3 (Extraneuronal monoamine transporter) (EMT) (Organic cation transporter 3),0.11
498,Q9BXI2,ORNT2_HUMAN,Mitochondrial ornithine transporter 2 (Solute carrier family 25 member 2),0.11
499,Q3SY17,S2552_HUMAN,Solute carrier family 25 member 52 (Mitochondrial carrier triple repeat protein 2),0.11
500,Q7Z3Q1,S46A3_HUMAN,Solute carrier family 46 member 3,0.11
501,A6NIM6,S15A5_HUMAN,Solute carrier family 15 member 5,0.11
502,Q08AI6,S38AB_HUMAN,Putative sodium-coupled neutral amino acid transporter 11 (Solute carrier family 38 member 11),0.11
503,Q8N755,S66A3_HUMAN,Solute carrier family 66 member 3 (PQ-loop repeat-containing protein 3),0.11
504,Q5SVS4,KMCP1_HUMAN,Kidney mitochondrial carrier protein 1 (Solute carrier family 25 member 30),0.11
505,Q9UBD6,RHCG_HUMAN,Ammonium transporter Rh type C (Rh glycoprotein kidney) (Rhesus blood group family type C glycoprotein) (Rh family type C glycoprotein) (Rh type C glycoprotein) (Tumor-related protein DRC2),0.11
506,Q02094,RHAG_HUMAN,Ammonium transporter Rh type A (Erythrocyte membrane glycoprotein Rh50) (Erythrocyte plasma membrane 50 kDa glycoprotein) (Rh50A) (Rhesus blood group family type A glycoprotein) (Rh family type A glycoprotein) (Rh type A glycoprotein) (Rhesus blood group-associated ammonia channel) (Rhesus blood group-associated glycoprotein) (CD antigen CD241),0.11
507,Q7Z769,S35E3_HUMAN,Solute carrier family 35 member E3 (Bladder cancer-overexpressed gene 1 protein),0.1
508,Q96H78,S2544_HUMAN,Solute carrier family 25 member 44,0.1
509,Q15286,RAB35_HUMAN,Ras-related protein Rab-35 (GTP-binding protein RAY) (Ras-related protein Rab-1C),0.1
510,Q6P1K1,HRG1_HUMAN,Heme transporter HRG1 (Heme-responsive gene 1 protein homolog) (HRG-1) (hHRG-1) (Solute carrier family 48 member 1),0.1
511,Q9BRV3,SWET1_HUMAN,Sugar transporter SWEET1 (HsSWEET1) (RAG1-activating protein 1) (Solute carrier family 50 member 1) (Stromal cell protein),0.1
512,Q8TBP6,S2540_HUMAN,Solute carrier family 25 member 40 (Mitochondrial carrier family protein),0.1
513,O43808,PM34_HUMAN,Peroxisomal membrane protein PMP34 (34 kDa peroxisomal membrane protein) (Solute carrier family 25 member 17),0.1
514,O95258,UCP5_HUMAN,Brain mitochondrial carrier protein 1 (BMCP-1) (Mitochondrial uncoupling protein 5) (UCP 5) (Solute carrier family 25 member 14),0.1
