Rank,UniProt_ID,STRING_ID,Protein_Names,pLLPS_Score
289,Q14790,CASP8_HUMAN,Caspase-8 (CASP-8) (EC 3.4.22.61) (Apoptotic cysteine protease) (Apoptotic protease Mch-5) (CAP4) (FADD-homologous ICE/ced-3-like protease) (FADD-like ICE) (FLICE) (ICE-like apoptotic protease 5) (MORT1-associated ced-3 homolog) (MACH) [Cleaved into: Caspase-8 subunit p18; Caspase-8 subunit p10],0.25
290,Q9HCY8,S10AE_HUMAN,Protein S100-A14 (S100 calcium-binding protein A14) (S114),0.25
291,P01009,A1AT_HUMAN,Alpha-1-antitrypsin (Alpha-1 protease inhibitor) (Alpha-1-antiproteinase) (Serpin A1) [Cleaved into: Short peptide from AAT (SPAAT)],0.25
292,P09871,C1S_HUMAN,Complement C1s subcomponent (EC 3.4.21.42) (C1 esterase) (Complement component 1 subcomponent s) [Cleaved into: Complement C1s subcomponent heavy chain; Complement C1s subcomponent light chain],0.25
293,P53355,DAPK1_HUMAN,Death-associated protein kinase 1 (DAP kinase 1) (EC 2.7.11.1),0.25
294,Q86TI2,DPP9_HUMAN,Dipeptidyl peptidase 9 (DP9) (EC 3.4.14.5) (Dipeptidyl peptidase IV-related protein 2) (DPRP-2) (Dipeptidyl peptidase IX) (DPP IX) (Dipeptidyl peptidase-like protein 9) (DPLP9),0.25
295,Q6ZQN7,SO4C1_HUMAN,Solute carrier organic anion transporter family member 4C1 (OATP-H) (Organic anion transporter M1) (OATP-M1) (Solute carrier family 21 member 20),0.25
296,Q8WWC4,MAIP1_HUMAN,"m-AAA protease-interacting protein 1, mitochondrial (Matrix AAA peptidase-interacting protein 1)",0.25
297,O14815,CAN9_HUMAN,Calpain-9 (EC 3.4.22.-) (Digestive tract-specific calpain) (New calpain 4) (nCL-4) (Protein CG36),0.25
298,O00487,PSDE_HUMAN,26S proteasome non-ATPase regulatory subunit 14 (EC 3.4.19.-) (26S proteasome regulatory subunit RPN11) (26S proteasome-associated PAD1 homolog 1),0.24
299,Q9NQ36,SCUB2_HUMAN,"Signal peptide, CUB and EGF-like domain-containing protein 2 (Protein CEGP1) (Scube/You)",0.24
300,Q9UI38,TSP50_HUMAN,Probable threonine protease PRSS50 (EC 3.4.25.-) (Cancer/testis antigen 20) (Serine protease 50) (Testis-specific protease-like protein 50),0.24
301,P08709,FA7_HUMAN,Coagulation factor VII (EC 3.4.21.21) (Proconvertin) (Serum prothrombin conversion accelerator) (SPCA) (Eptacog alfa) [Cleaved into: Factor VII light chain; Factor VII heavy chain],0.24
302,P07384,CAN1_HUMAN,Calpain-1 catalytic subunit (EC 3.4.22.52) (Calcium-activated neutral proteinase 1) (CANP 1) (Calpain mu-type) (Calpain-1 large subunit) (Cell proliferation-inducing gene 30 protein) (Micromolar-calpain) (muCANP),0.24
303,P51878,CASP5_HUMAN,Caspase-5 (CASP-5) (EC 3.4.22.58) (ICE(rel)-III) (Protease ICH-3) (Protease TY) [Cleaved into: Caspase-5 subunit p20; Caspase-5 subunit p10],0.24
304,P20718,GRAH_HUMAN,Granzyme H (EC 3.4.21.-) (CCP-X) (Cathepsin G-like 2) (CTSGL2) (Cytotoxic T-lymphocyte proteinase) (Cytotoxic serine protease C) (CSP-C),0.24
305,Q9BWQ8,LFG2_HUMAN,Protein lifeguard 2 (Fas apoptotic inhibitory molecule 2) (Neural membrane protein 35) (Transmembrane BAX inhibitor motif-containing protein 2),0.24
306,Q8TCT9,HM13_HUMAN,Minor histocompatibility antigen H13 (EC 3.4.23.-) (Intramembrane protease 1) (IMP-1) (IMPAS-1) (hIMP1) (Presenilin-like protein 3) (Signal peptide peptidase),0.24
307,Q96FJ0,STALP_HUMAN,AMSH-like protease (AMSH-LP) (EC 3.4.19.-) (STAM-binding protein-like 1),0.24
308,A8MTI9,PRS47_HUMAN,Putative serine protease 47 (EC 3.4.21.-),0.24
309,Q9NP55,BPIA1_HUMAN,BPI fold-containing family A member 1 (Lung-specific protein X) (Nasopharyngeal carcinoma-related protein) (Palate lung and nasal epithelium clone protein) (Secretory protein in upper respiratory tracts) (Short PLUNC1) (SPLUNC1) (Tracheal epithelium-enriched protein) (Von Ebner protein Hl),0.23
310,Q8TEU8,WFKN2_HUMAN,"WAP, Kazal, immunoglobulin, Kunitz and NTR domain-containing protein 2 (Growth and differentiation factor-associated serum protein 1) (GASP-1) (hGASP-1) (WAP, follistatin, immunoglobulin, Kunitz and NTR domain-containing-related protein) (WFIKKN-related protein)",0.23
311,Q9Y371,SHLB1_HUMAN,Endophilin-B1 (Bax-interacting factor 1) (Bif-1) (SH3 domain-containing GRB2-like protein B1),0.23
312,Q9NR28,DBLOH_HUMAN,"Diablo homolog, mitochondrial (Direct IAP-binding protein with low pI) (Second mitochondria-derived activator of caspase) (Smac)",0.23
313,O95352,ATG7_HUMAN,Ubiquitin-like modifier-activating enzyme ATG7 (ATG12-activating enzyme E1 ATG7) (Autophagy-related protein 7) (APG7-like) (hAGP7) (Ubiquitin-activating enzyme E1-like protein),0.23
314,P02788,TRFL_HUMAN,Lactotransferrin (Lactoferrin) (EC 3.4.21.-) (Growth-inhibiting protein 12) (Talalactoferrin) [Cleaved into: Lactoferricin-H (Lfcin-H); Kaliocin-1; Lactoferroxin-A; Lactoferroxin-B; Lactoferroxin-C],0.23
315,O75340,PDCD6_HUMAN,Programmed cell death protein 6 (Apoptosis-linked gene 2 protein homolog) (ALG-2),0.23
316,Q04609,FOLH1_HUMAN,Glutamate carboxypeptidase 2 (EC 3.4.17.21) (Cell growth-inhibiting gene 27 protein) (Folate hydrolase 1) (Folylpoly-gamma-glutamate carboxypeptidase) (FGCP) (Glutamate carboxypeptidase II) (GCPII) (Membrane glutamate carboxypeptidase) (mGCP) (N-acetylated-alpha-linked acidic dipeptidase I) (NAALADase I) (Prostate-specific membrane antigen) (PSM) (PSMA) (Pteroylpoly-gamma-glutamate carboxypeptidase),0.23
317,Q8TC27,ADA32_HUMAN,Disintegrin and metalloproteinase domain-containing protein 32 (ADAM 32),0.23
318,A1L453,PRS38_HUMAN,Serine protease 38 (EC 3.4.21.-) (Marapsin-2),0.23
319,P24723,KPCL_HUMAN,Protein kinase C eta type (EC 2.7.11.13) (PKC-L) (nPKC-eta),0.23
320,Q9H3S3,TMPS5_HUMAN,Transmembrane protease serine 5 (EC 3.4.21.-) (Spinesin),0.22
321,P83110,HTRA3_HUMAN,Serine protease HTRA3 (EC 3.4.21.-) (High-temperature requirement factor A3) (Pregnancy-related serine protease),0.22
322,O15484,CAN5_HUMAN,Calpain-5 (EC 3.4.22.-) (Calpain htra-3) (New calpain 3) (nCL-3),0.22
323,P25445,TNR6_HUMAN,Tumor necrosis factor receptor superfamily member 6 (Apo-1 antigen) (Apoptosis-mediating surface antigen FAS) (FASLG receptor) (CD antigen CD95),0.22
324,P40313,CTRL_HUMAN,Chymotrypsin-like protease CTRL-1 (EC 3.4.21.-),0.22
325,P28072,PSB6_HUMAN,Proteasome subunit beta type-6 (EC 3.4.25.1) (Macropain delta chain) (Multicatalytic endopeptidase complex delta chain) (Proteasome delta chain) (Proteasome subunit Y),0.22
326,P28799,GRN_HUMAN,Progranulin (PGRN) (Acrogranin) (Epithelin precursor) (Glycoprotein of 88 Kda) (GP88) (Glycoprotein 88) (Granulin precursor) (PC cell-derived growth factor) (PCDGF) (Proepithelin) (PEPI) [Cleaved into: Paragranulin; Granulin-1 (Granulin G); Granulin-2 (Granulin F); Granulin-3 (Epithelin-2) (Granulin B); Granulin-4 (Epithelin-1) (Granulin A); Granulin-5 (Granulin C); Granulin-6 (Granulin D); Granulin-7 (Granulin E)],0.22
327,P55085,PAR2_HUMAN,"Proteinase-activated receptor 2 (PAR-2) (Coagulation factor II receptor-like 1) (G-protein coupled receptor 11) (Thrombin receptor-like 1) [Cleaved into: Proteinase-activated receptor 2, alternate cleaved 1; Proteinase-activated receptor 2, alternate cleaved 2]",0.22
328,P28070,PSB4_HUMAN,Proteasome subunit beta type-4 (EC 3.4.25.1) (26 kDa prosomal protein) (HsBPROS26) (PROS-26) (Macropain beta chain) (Multicatalytic endopeptidase complex beta chain) (Proteasome beta chain) (Proteasome chain 3) (HsN3),0.22
329,Q6UXS9,CASPC_HUMAN,Inactive caspase-12 (CASP-12),0.22
330,Q6NVU6,UFSP1_HUMAN,Inactive Ufm1-specific protease 1 (UfSP1),0.22
331,P08311,CATG_HUMAN,Cathepsin G (CG) (EC 3.4.21.20),0.22
332,P48595,SPB10_HUMAN,Serpin B10 (Bomapin) (Peptidase inhibitor 10) (PI-10),0.22
333,Q8TEB9,RHBL4_HUMAN,Rhomboid-related protein 4 (RRP4) (EC 3.4.21.105) (Rhomboid domain-containing protein 1) (Rhomboid-like protein 4),0.22
334,Q7L266,ASGL1_HUMAN,Isoaspartyl peptidase/L-asparaginase (EC 3.4.19.5) (EC 3.5.1.1) (Asparaginase-like protein 1) (Beta-aspartyl-peptidase) (Isoaspartyl dipeptidase) (L-asparagine amidohydrolase) [Cleaved into: Isoaspartyl peptidase/L-asparaginase alpha chain; Isoaspartyl peptidase/L-asparaginase beta chain],0.22
335,Q96LW7,CAR19_HUMAN,Caspase recruitment domain-containing protein 19 (Bcl10-interacting CARD protein) (BinCARD),0.22
336,P03973,SLPI_HUMAN,Antileukoproteinase (ALP) (BLPI) (HUSI-1) (Mucus proteinase inhibitor) (MPI) (Protease inhibitor WAP4) (Secretory leukocyte protease inhibitor) (Seminal proteinase inhibitor) (WAP four-disulfide core domain protein 4),0.21
337,Q86W34,AMZ2_HUMAN,Archaemetzincin-2 (EC 3.4.-.-) (Archeobacterial metalloproteinase-like protein 2),0.21
338,A8MV23,SERP3_HUMAN,Serpin E3,0.21
339,Q9Y5Q5,CORIN_HUMAN,"Atrial natriuretic peptide-converting enzyme (EC 3.4.21.-) (Corin) (Heart-specific serine proteinase ATC2) (Pro-ANP-converting enzyme) (Transmembrane protease serine 10) [Cleaved into: Atrial natriuretic peptide-converting enzyme, N-terminal propeptide; Atrial natriuretic peptide-converting enzyme, activated protease fragment; Atrial natriuretic peptide-converting enzyme, 180 kDa soluble fragment; Atrial natriuretic peptide-converting enzyme, 160 kDa soluble fragment; Atrial natriuretic peptide-converting enzyme, 100 kDa soluble fragment]",0.21
340,Q6UWY2,PRS57_HUMAN,Serine protease 57 (EC 3.4.21.-) (Neutrophil serine protease 4) (NSP4) (Serine protease 1-like protein 1),0.21
341,Q92824,PCSK5_HUMAN,Proprotein convertase subtilisin/kexin type 5 (EC 3.4.21.-) (Proprotein convertase 5) (PC5) (Proprotein convertase 6) (PC6) (hPC6) (Subtilisin/kexin-like protease PC5),0.21
342,O43291,SPIT2_HUMAN,Kunitz-type protease inhibitor 2 (Hepatocyte growth factor activator inhibitor type 2) (HAI-2) (Placental bikunin),0.21
343,P25786,PSA1_HUMAN,Proteasome subunit alpha type-1 (EC 3.4.25.1) (30 kDa prosomal protein) (PROS-30) (Macropain subunit C2) (Multicatalytic endopeptidase complex subunit C2) (Proteasome component C2) (Proteasome nu chain),0.21
344,Q6ZMR5,TM11A_HUMAN,Transmembrane protease serine 11A (EC 3.4.21.-) (Airway trypsin-like protease 1) (Epidermal type-II transmembrane serine protease) (Esophageal cancer-susceptibility gene 1 protein),0.21
345,Q7RTY9,PRS41_HUMAN,Serine protease 41 (EC 3.4.21.-) (Testis serine protease 1) (TESSP-1),0.21
346,P05981,HEPS_HUMAN,Serine protease hepsin (EC 3.4.21.106) (Transmembrane protease serine 1) [Cleaved into: Serine protease hepsin non-catalytic chain; Serine protease hepsin catalytic chain],0.21
347,O14862,AIM2_HUMAN,Interferon-inducible protein AIM2 (Absent in melanoma 2),0.21
348,Q9BQR3,PRS27_HUMAN,Serine protease 27 (EC 3.4.21.-) (Marapsin) (Pancreasin),0.21
349,P28074,PSB5_HUMAN,Proteasome subunit beta type-5 (EC 3.4.25.1) (Macropain epsilon chain) (Multicatalytic endopeptidase complex epsilon chain) (Proteasome chain 6) (Proteasome epsilon chain) (Proteasome subunit MB1) (Proteasome subunit X),0.21
350,P22695,QCR2_HUMAN,"Cytochrome b-c1 complex subunit 2, mitochondrial (Complex III subunit 2) (Core protein II) (Ubiquinol-cytochrome-c reductase complex core protein 2)",0.21
351,P45452,MMP13_HUMAN,Collagenase 3 (EC 3.4.24.-) (Matrix metalloproteinase-13) (MMP-13),0.21
352,P23396,RS3_HUMAN,40S ribosomal protein S3 (EC 4.2.99.18) (Small ribosomal subunit protein uS3),0.21
353,P25788,PSA3_HUMAN,Proteasome subunit alpha type-3 (EC 3.4.25.1) (Macropain subunit C8) (Multicatalytic endopeptidase complex subunit C8) (Proteasome component C8),0.21
354,Q86WA8,LONP2_HUMAN,"Lon protease homolog 2, peroxisomal (EC 3.4.21.53) (Lon protease-like protein 2) (Lon protease 2) (Peroxisomal Lon protease) (pLon)",0.21
355,O95980,RECK_HUMAN,Reversion-inducing cysteine-rich protein with Kazal motifs (hRECK) (Suppressor of tumorigenicity 15 protein),0.21
356,Q96A26,F162A_HUMAN,Protein FAM162A (E2-induced gene 5 protein) (Growth and transformation-dependent protein) (HGTD-P),0.2
357,Q9Y4P1,ATG4B_HUMAN,Cysteine protease ATG4B (EC 3.4.22.-) (AUT-like 1 cysteine endopeptidase) (Autophagin-1) (Autophagy-related cysteine endopeptidase 1) (Autophagy-related protein 4 homolog B) (hAPG4B),0.2
358,P07711,CATL1_HUMAN,Cathepsin L1 (EC 3.4.22.15) (Cathepsin L) (Major excreted protein) (MEP) [Cleaved into: Cathepsin L1 heavy chain; Cathepsin L1 light chain],0.2
359,Q7RTY8,TMPS7_HUMAN,Transmembrane protease serine 7 (EC 3.4.21.-) (Matriptase-3),0.2
360,Q9UK55,ZPI_HUMAN,Protein Z-dependent protease inhibitor (PZ-dependent protease inhibitor) (PZI) (Serpin A10),0.2
361,Q9BRP4,PAAF1_HUMAN,Proteasomal ATPase-associated factor 1 (Protein G-16) (WD repeat-containing protein 71),0.2
362,Q9HBA9,FOH1B_HUMAN,Putative N-acetylated-alpha-linked acidic dipeptidase (NAALADase) (EC 3.4.-.-) (Cell growth-inhibiting gene 26 protein) (Prostate-specific membrane antigen-like protein) (Putative folate hydrolase 1B),0.2
363,P35998,PRS7_HUMAN,26S proteasome regulatory subunit 7 (26S proteasome AAA-ATPase subunit RPT1) (Proteasome 26S subunit ATPase 2) (Protein MSS1),0.2
364,P56817,BACE1_HUMAN,Beta-secretase 1 (EC 3.4.23.46) (Aspartyl protease 2) (ASP2) (Asp 2) (Beta-site amyloid precursor protein cleaving enzyme 1) (Beta-site APP cleaving enzyme 1) (Memapsin-2) (Membrane-associated aspartic protease 2),0.2
365,Q7Z419,R144B_HUMAN,E3 ubiquitin-protein ligase RNF144B (EC 2.3.2.31) (IBR domain-containing protein 2) (RING finger protein 144B) (p53-inducible RING finger protein),0.2
366,Q495T6,MMEL1_HUMAN,"Membrane metallo-endopeptidase-like 1 (EC 3.4.24.11) (Membrane metallo-endopeptidase-like 2) (NEP2(m)) (Neprilysin II) (NEPII) (Neprilysin-2) (NEP2) (NL2) [Cleaved into: Membrane metallo-endopeptidase-like 1, soluble form (Neprilysin-2 secreted) (NEP2(s))]",0.2
367,Q10713,MPPA_HUMAN,Mitochondrial-processing peptidase subunit alpha (Alpha-MPP) (Inactive zinc metalloprotease alpha) (P-55),0.2
368,Q86WS5,TMPSC_HUMAN,Transmembrane protease serine 12 (EC 3.4.21.-),0.2
369,Q9UDX5,MTFP1_HUMAN,Mitochondrial fission process protein 1 (Mitochondrial 18 kDa protein) (MTP18),0.2
370,O43462,MBTP2_HUMAN,Membrane-bound transcription factor site-2 protease (EC 3.4.24.85) (Endopeptidase S2P) (Sterol regulatory element-binding proteins intramembrane protease) (SREBPs intramembrane protease),0.2
371,Q13075,BIRC1_HUMAN,Baculoviral IAP repeat-containing protein 1 (Neuronal apoptosis inhibitory protein),0.2
372,P62333,PRS10_HUMAN,26S proteasome regulatory subunit 10B (26S proteasome AAA-ATPase subunit RPT4) (Proteasome 26S subunit ATPase 6) (Proteasome subunit p42),0.2
373,P40306,PSB10_HUMAN,Proteasome subunit beta type-10 (EC 3.4.25.1) (Low molecular mass protein 10) (Macropain subunit MECl-1) (Multicatalytic endopeptidase complex subunit MECl-1) (Proteasome MECl-1) (Proteasome subunit beta-2i),0.19
374,P08697,A2AP_HUMAN,Alpha-2-antiplasmin (Alpha-2-AP) (Alpha-2-plasmin inhibitor) (Alpha-2-PI) (Serpin F2),0.19
375,P25774,CATS_HUMAN,Cathepsin S (EC 3.4.22.27),0.19
376,P01024,CO3_HUMAN,Complement C3 (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 1) [Cleaved into: Complement C3 beta chain; C3-beta-c (C3bc); Complement C3 alpha chain; C3a anaphylatoxin; Acylation stimulating protein (ASP) (C3adesArg); Complement C3b alpha' chain; Complement C3c alpha' chain fragment 1; Complement C3dg fragment; Complement C3g fragment; Complement C3d fragment; Complement C3f fragment; Complement C3c alpha' chain fragment 2],0.19
377,P17980,PRS6A_HUMAN,26S proteasome regulatory subunit 6A (26S proteasome AAA-ATPase subunit RPT5) (Proteasome 26S subunit ATPase 3) (Proteasome subunit P50) (Tat-binding protein 1) (TBP-1),0.19
378,A4D1T9,PRS37_HUMAN,Probable inactive serine protease 37 (Probable inactive trypsin-X2),0.19
379,Q15303,ERBB4_HUMAN,Receptor tyrosine-protein kinase erbB-4 (EC 2.7.10.1) (Proto-oncogene-like protein c-ErbB-4) (Tyrosine kinase-type cell surface receptor HER4) (p180erbB4) [Cleaved into: ERBB4 intracellular domain (4ICD) (E4ICD) (s80HER4)],0.19
380,Q6UWN8,ISK6_HUMAN,Serine protease inhibitor Kazal-type 6 (Kallikrein inhibitor),0.19
381,Q9ULC3,RAB23_HUMAN,Ras-related protein Rab-23,0.19
382,O14727,APAF_HUMAN,Apoptotic protease-activating factor 1 (APAF-1),0.19
383,Q07817,B2CL1_HUMAN,Bcl-2-like protein 1 (Bcl2-L-1) (Apoptosis regulator Bcl-X),0.19
384,Q9H300,PARL_HUMAN,"Presenilins-associated rhomboid-like protein, mitochondrial (EC 3.4.21.105) (Mitochondrial intramembrane cleaving protease PARL) [Cleaved into: P-beta (Pbeta)]",0.19
385,P30740,ILEU_HUMAN,Leukocyte elastase inhibitor (LEI) (Monocyte/neutrophil elastase inhibitor) (EI) (M/NEI) (Peptidase inhibitor 2) (PI-2) (Serpin B1),0.19
386,P78560,CRADD_HUMAN,Death domain-containing protein CRADD (Caspase and RIP adapter with death domain) (RIP-associated protein with a death domain),0.19
387,Q9Y5C1,ANGL3_HUMAN,Angiopoietin-related protein 3 (Angiopoietin-5) (ANG-5) (Angiopoietin-like protein 3) [Cleaved into: ANGPTL3(17-221); ANGPTL3(17-224)],0.19
388,Q8IW75,SPA12_HUMAN,Serpin A12 (OL-64) (Visceral adipose tissue-derived serine protease inhibitor) (Vaspin) (Visceral adipose-specific serpin),0.19
389,P01008,ANT3_HUMAN,Antithrombin-III (ATIII) (Serpin C1),0.18
390,Q8IU80,TMPS6_HUMAN,Transmembrane protease serine 6 (EC 3.4.21.-) (Matriptase-2),0.18
391,P0C870,JMJD7_HUMAN,Bifunctional peptidase and (3S)-lysyl hydroxylase JMJD7 (EC 1.14.11.63) (EC 3.4.-.-) (JmjC domain-containing protein 7) (Jumonji domain-containing protein 7) (L-lysine (3S)-hydroxylase JMJD7),0.18
392,P49720,PSB3_HUMAN,Proteasome subunit beta type-3 (EC 3.4.25.1) (Proteasome chain 13) (Proteasome component C10-II) (Proteasome theta chain),0.18
393,P83105,HTRA4_HUMAN,Serine protease HTRA4 (EC 3.4.21.-) (High-temperature requirement factor A4),0.18
394,Q9Y6H3,ATP23_HUMAN,Mitochondrial inner membrane protease ATP23 homolog (EC 3.4.24.-) (Ku70-binding protein 3) (XRCC6-binding protein 1),0.18
395,Q9Y3Q0,NALD2_HUMAN,N-acetylated-alpha-linked acidic dipeptidase 2 (EC 3.4.17.21) (Glutamate carboxypeptidase III) (GCPIII) (N-acetylated-alpha-linked acidic dipeptidase II) (NAALADase II),0.18
396,Q8IYS1,P20D2_HUMAN,Peptidase M20 domain-containing protein 2 (Aminoacylase-1-like protein 2),0.18
397,P48740,MASP1_HUMAN,Mannan-binding lectin serine protease 1 (EC 3.4.21.-) (Complement factor MASP-3) (Complement-activating component of Ra-reactive factor) (Mannose-binding lectin-associated serine protease 1) (MASP-1) (Mannose-binding protein-associated serine protease) (Ra-reactive factor serine protease p100) (RaRF) (Serine protease 5) [Cleaved into: Mannan-binding lectin serine protease 1 heavy chain; Mannan-binding lectin serine protease 1 light chain],0.18
398,P00736,C1R_HUMAN,Complement C1r subcomponent (EC 3.4.21.41) (Complement component 1 subcomponent r) [Cleaved into: Complement C1r subcomponent heavy chain; Complement C1r subcomponent light chain],0.18
399,Q6V1X1,DPP8_HUMAN,Dipeptidyl peptidase 8 (DP8) (EC 3.4.14.5) (Dipeptidyl peptidase IV-related protein 1) (DPRP-1) (Dipeptidyl peptidase VIII) (DPP VIII) (Prolyl dipeptidase DPP8),0.18
400,Q9H2U9,ADAM7_HUMAN,Disintegrin and metalloproteinase domain-containing protein 7 (ADAM 7) (Sperm maturation-related glycoprotein GP-83),0.18
401,Q9NQE7,TSSP_HUMAN,Thymus-specific serine protease (EC 3.4.-.-) (Serine protease 16),0.18
402,Q96P15,SPB11_HUMAN,Serpin B11,0.18
403,Q9UQQ1,NALDL_HUMAN,Aminopeptidase NAALADL1 (EC 3.4.11.-) (100 kDa ileum brush border membrane protein) (I100) (Ileal dipeptidylpeptidase) (N-acetylated-alpha-linked acidic dipeptidase-like protein) (NAALADase L),0.18
404,Q9Y5K5,UCHL5_HUMAN,Ubiquitin carboxyl-terminal hydrolase isozyme L5 (UCH-L5) (EC 3.4.19.12) (Ubiquitin C-terminal hydrolase UCH37) (Ubiquitin thioesterase L5),0.18
405,P35030,TRY3_HUMAN,Trypsin-3 (EC 3.4.21.4) (Brain trypsinogen) (Mesotrypsin) (Mesotrypsinogen) (Serine protease 3) (Serine protease 4) (Trypsin III) (Trypsin IV),0.18
406,P25789,PSA4_HUMAN,Proteasome subunit alpha type-4 (EC 3.4.25.1) (Macropain subunit C9) (Multicatalytic endopeptidase complex subunit C9) (Proteasome component C9) (Proteasome subunit L),0.18
407,Q53GS9,SNUT2_HUMAN,U4/U6.U5 tri-snRNP-associated protein 2 (Inactive ubiquitin-specific peptidase 39) (SAD1 homolog) (U4/U6.U5 tri-snRNP-associated 65 kDa protein) (65K),0.18
408,Q92905,CSN5_HUMAN,COP9 signalosome complex subunit 5 (SGN5) (Signalosome subunit 5) (EC 3.4.-.-) (Jun activation domain-binding protein 1),0.17
409,P55786,PSA_HUMAN,Puromycin-sensitive aminopeptidase (PSA) (EC 3.4.11.14) (Cytosol alanyl aminopeptidase) (AAP-S),0.17
410,Q86WD7,SPA9_HUMAN,Serpin A9 (Centerin) (Germinal center B-cell-expressed transcript 1 protein),0.17
411,Q99497,PARK7_HUMAN,Parkinson disease protein 7 (Maillard deglycase) (Oncogene DJ1) (Parkinsonism-associated deglycase) (Protein DJ-1) (DJ-1) (Protein/nucleic acid deglycase DJ-1) (EC 3.1.2.-) (EC 3.5.1.-) (EC 3.5.1.124),0.17
412,Q15661,TRYB1_HUMAN,Tryptase alpha/beta-1 (Tryptase-1) (EC 3.4.21.59) (Tryptase I) (Tryptase alpha-1),0.17
413,P20231,TRYB2_HUMAN,Tryptase beta-2 (Tryptase-2) (EC 3.4.21.59) (Tryptase II),0.17
414,Q4J6C6,PPCEL_HUMAN,Prolyl endopeptidase-like (EC 3.4.21.-) (Prolylendopeptidase-like),0.17
415,P31944,CASPE_HUMAN,"Caspase-14 (CASP-14) (EC 3.4.22.-) [Cleaved into: Caspase-14 subunit p17, mature form; Caspase-14 subunit p10, mature form; Caspase-14 subunit p20, intermediate form; Caspase-14 subunit p8, intermediate form]",0.17
416,P14618,KPYM_HUMAN,Pyruvate kinase PKM (EC 2.7.1.40) (Cytosolic thyroid hormone-binding protein) (CTHBP) (Opa-interacting protein 3) (OIP-3) (Pyruvate kinase 2/3) (Pyruvate kinase muscle isozyme) (Thyroid hormone-binding protein 1) (THBP1) (Tumor M2-PK) (p58),0.17
417,P98073,ENTK_HUMAN,Enteropeptidase (EC 3.4.21.9) (Enterokinase) (Serine protease 7) (Transmembrane protease serine 15) [Cleaved into: Enteropeptidase non-catalytic heavy chain; Enteropeptidase catalytic light chain],0.17
418,Q16611,BAK_HUMAN,Bcl-2 homologous antagonist/killer (Apoptosis regulator BAK) (Bcl-2-like protein 7) (Bcl2-L-7),0.17
419,A8MTL9,HMSD_HUMAN,Serpin-like protein HMSD (Minor histocompatibility protein HMSD) (Minor histocompatibility serpin domain-containing protein),0.17
420,Q10589,BST2_HUMAN,Bone marrow stromal antigen 2 (BST-2) (HM1.24 antigen) (Tetherin) (CD antigen CD317),0.17
421,Q02763,TIE2_HUMAN,Angiopoietin-1 receptor (EC 2.7.10.1) (Endothelial tyrosine kinase) (Tunica interna endothelial cell kinase) (Tyrosine kinase with Ig and EGF homology domains-2) (Tyrosine-protein kinase receptor TEK) (Tyrosine-protein kinase receptor TIE-2) (hTIE2) (p140 TEK) (CD antigen CD202b),0.17
422,Q9ULZ3,ASC_HUMAN,Apoptosis-associated speck-like protein containing a CARD (hASC) (Caspase recruitment domain-containing protein 5) (PYD and CARD domain-containing protein) (Target of methylation-induced silencing 1),0.16
423,Q9Y6M0,TEST_HUMAN,Testisin (EC 3.4.21.-) (Eosinophil serine protease 1) (ESP-1) (Serine protease 21),0.16
424,E5RG02,PRS46_HUMAN,Putative serine protease 46 (EC 3.4.21.-) (Serine protease 46 pseudogene),0.16
425,Q9Y3Q7,ADA18_HUMAN,"Disintegrin and metalloproteinase domain-containing protein 18 (ADAM 18) (Transmembrane metalloproteinase-like, disintegrin-like, and cysteine-rich protein III) (tMDC III)",0.16
426,P09093,CEL3A_HUMAN,Chymotrypsin-like elastase family member 3A (EC 3.4.21.70) (Elastase IIIA) (Elastase-3A) (Protease E),0.16
427,O95925,EPPI_HUMAN,Eppin (Cancer/testis antigen 71) (CT71) (Epididymal protease inhibitor) (Protease inhibitor WAP7) (Serine protease inhibitor-like with Kunitz and WAP domains 1) (WAP four-disulfide core domain protein 7),0.16
428,A8MX76,CAN14_HUMAN,Calpain-14 (EC 3.4.22.-) (Calcium-activated neutral proteinase 14) (CANP 14),0.16
429,Q15375,EPHA7_HUMAN,Ephrin type-A receptor 7 (EC 2.7.10.1) (EPH homology kinase 3) (EHK-3) (EPH-like kinase 11) (EK11) (hEK11),0.16
430,P09936,UCHL1_HUMAN,Ubiquitin carboxyl-terminal hydrolase isozyme L1 (UCH-L1) (EC 3.4.19.12) (Neuron cytoplasmic protein 9.5) (PGP 9.5) (PGP9.5) (Ubiquitin thioesterase L1),0.16
431,P36952,SPB5_HUMAN,Serpin B5 (Maspin) (Peptidase inhibitor 5) (PI-5),0.16
432,P55212,CASP6_HUMAN,Caspase-6 (CASP-6) (EC 3.4.22.59) (Apoptotic protease Mch-2) [Cleaved into: Caspase-6 subunit p18; Caspase-6 subunit p11],0.16
433,Q12884,SEPR_HUMAN,"Prolyl endopeptidase FAP (EC 3.4.21.26) (170 kDa melanoma membrane-bound gelatinase) (Dipeptidyl peptidase FAP) (EC 3.4.14.5) (Fibroblast activation protein alpha) (FAPalpha) (Gelatine degradation protease FAP) (EC 3.4.21.-) (Integral membrane serine protease) (Post-proline cleaving enzyme) (Serine integral membrane protease) (SIMP) (Surface-expressed protease) (Seprase) [Cleaved into: Antiplasmin-cleaving enzyme FAP, soluble form (APCE) (EC 3.4.14.5) (EC 3.4.21.-) (EC 3.4.21.26)]",0.16
