Rank,UniProt_ID,STRING_ID,Protein_Names,pLLPS_Score
328,P41181,AQP2_HUMAN,Aquaporin-2 (AQP-2) (ADH water channel) (Aquaporin-CD) (AQP-CD) (Collecting duct water channel protein) (WCH-CD) (Water channel protein for renal collecting duct),0.19
329,Q9UGQ2,FLOWR_HUMAN,Calcium channel flower homolog (Calcium channel flower domain-containing protein 1),0.19
330,O95833,CLIC3_HUMAN,Chloride intracellular channel protein 3,0.19
331,Q07817,B2CL1_HUMAN,Bcl-2-like protein 1 (Bcl2-L-1) (Apoptosis regulator Bcl-X),0.19
332,Q15842,KCNJ8_HUMAN,"ATP-sensitive inward rectifier potassium channel 8 (Inward rectifier K(+) channel Kir6.1) (Potassium channel, inwardly rectifying subfamily J member 8) (uKATP-1)",0.19
333,P51801,CLCKB_HUMAN,Chloride channel protein ClC-Kb (Chloride channel Kb) (ClC-K2),0.19
334,Q9NUT2,MITOS_HUMAN,"Mitochondrial potassium channel ATP-binding subunit (ATP-binding cassette sub-family B member 8, mitochondrial) (ABCB8) (Mitochondrial ATP-binding cassette 1) (M-ABC1) (Mitochondrial sulfonylurea-receptor) (MITOSUR)",0.19
335,Q9P1W3,CSC1_HUMAN,Calcium permeable stress-gated cation channel 1 (Transmembrane protein 63C),0.19
336,Q13003,GRIK3_HUMAN,"Glutamate receptor ionotropic, kainate 3 (GluK3) (Excitatory amino acid receptor 5) (EAA5) (Glutamate receptor 7) (GluR-7) (GluR7)",0.19
337,Q75V66,ANO5_HUMAN,Anoctamin-5 (Gnathodiaphyseal dysplasia 1 protein) (Transmembrane protein 16E),0.18
338,Q9Y257,KCNK6_HUMAN,Potassium channel subfamily K member 6 (Inward rectifying potassium channel protein TWIK-2) (TWIK-originated similarity sequence),0.18
339,Q401N2,ZACN_HUMAN,Zinc-activated ligand-gated ion channel (Ligand-gated ion channel zinc-activated 1) (Ligand-gated ion-channel receptor L2),0.18
340,Q9UBI1,COMD3_HUMAN,COMM domain-containing protein 3 (Protein Bup) (Protein PIL),0.18
341,P54289,CA2D1_HUMAN,Voltage-dependent calcium channel subunit alpha-2/delta-1 (Voltage-gated calcium channel subunit alpha-2/delta-1) [Cleaved into: Voltage-dependent calcium channel subunit alpha-2-1; Voltage-dependent calcium channel subunit delta-1],0.18
342,Q8NER1,TRPV1_HUMAN,Transient receptor potential cation channel subfamily V member 1 (TrpV1) (Capsaicin receptor) (Osm-9-like TRP channel 1) (OTRPC1) (Vanilloid receptor 1),0.18
343,P48167,GLRB_HUMAN,Glycine receptor subunit beta (Glycine receptor 58 kDa subunit),0.18
344,P0DP24,CALM2_HUMAN,Calmodulin-2,0.18
345,P0DP23,CALM1_HUMAN,Calmodulin-1,0.18
346,Q8NHX9,TPC2_HUMAN,Two pore calcium channel protein 2 (Voltage-dependent calcium channel protein TPC2),0.17
347,Q9GZU1,MCLN1_HUMAN,Mucolipin-1 (ML1) (MG-2) (Mucolipidin) (Transient receptor potential channel mucolipin 1) (TRPML1),0.17
348,Q9Y277,VDAC3_HUMAN,Voltage-dependent anion-selective channel protein 3 (VDAC-3) (hVDAC3) (Outer mitochondrial membrane protein porin 3),0.17
349,P62942,FKB1A_HUMAN,Peptidyl-prolyl cis-trans isomerase FKBP1A (PPIase FKBP1A) (EC 5.2.1.8) (12 kDa FK506-binding protein) (12 kDa FKBP) (FKBP-12) (Calstabin-1) (FK506-binding protein 1A) (FKBP-1A) (Immunophilin FKBP12) (Rotamase),0.17
350,P47869,GBRA2_HUMAN,Gamma-aminobutyric acid receptor subunit alpha-2 (GABA(A) receptor subunit alpha-2),0.17
351,Q9NZM6,PK2L2_HUMAN,Polycystic kidney disease 2-like 2 protein (Polycystin-2L2) (Polycystin-L2),0.17
352,O14764,GBRD_HUMAN,Gamma-aminobutyric acid receptor subunit delta (GABA(A) receptor subunit delta),0.17
353,Q96D96,HVCN1_HUMAN,Voltage-gated hydrogen channel 1 (Hydrogen voltage-gated channel 1) (HV1) (Voltage sensor domain-only protein),0.17
354,Q09428,ABCC8_HUMAN,ATP-binding cassette sub-family C member 8 (Sulfonylurea receptor 1),0.17
355,Q99571,P2RX4_HUMAN,P2X purinoceptor 4 (P2X4) (ATP receptor) (Purinergic receptor),0.17
356,P18507,GBRG2_HUMAN,Gamma-aminobutyric acid receptor subunit gamma-2 (GABA(A) receptor subunit gamma-2),0.16
357,Q96PS8,AQP10_HUMAN,Aquaporin-10 (AQP-10) (Aquaglyceroporin-10) (Small intestine aquaporin),0.16
358,Q8N5I3,KCNRG_HUMAN,Potassium channel regulatory protein (Potassium channel regulator) (Protein CLLD4),0.16
359,A8MPY1,GBRR3_HUMAN,Gamma-aminobutyric acid receptor subunit rho-3 (GABA(A) receptor subunit rho-3) (GABA(C) receptor),0.16
360,A6NFQ2,TCAF2_HUMAN,TRPM8 channel-associated factor 2 (TRP channel-associated factor 2),0.16
361,P63252,KCNJ2_HUMAN,"Inward rectifier potassium channel 2 (Cardiac inward rectifier potassium channel) (Inward rectifier K(+) channel Kir2.1) (IRK-1) (hIRK1) (Potassium channel, inwardly rectifying subfamily J member 2)",0.16
362,O60493,SNX3_HUMAN,Sorting nexin-3 (Protein SDP3),0.16
363,Q16515,ASIC2_HUMAN,"Acid-sensing ion channel 2 (ASIC2) (Amiloride-sensitive brain sodium channel) (Amiloride-sensitive cation channel 1, neuronal) (Amiloride-sensitive cation channel neuronal 1) (Brain sodium channel 1) (BNC1) (BNaC1) (Mammalian degenerin homolog) (MDEG)",0.16
364,Q9H313,TTYH1_HUMAN,Protein tweety homolog 1 (hTTY1),0.16
365,Q9HB14,KCNKD_HUMAN,Potassium channel subfamily K member 13 (Tandem pore domain halothane-inhibited potassium channel 1) (THIK-1),0.16
366,P20815,CP3A5_HUMAN,Cytochrome P450 3A5 (EC 1.14.14.1) (CYPIIIA5) (Cytochrome P450-PCN3),0.16
367,O95264,5HT3B_HUMAN,5-hydroxytryptamine receptor 3B (5-HT3-B) (5-HT3B) (Serotonin receptor 3B),0.16
368,Q9NQA5,TRPV5_HUMAN,Transient receptor potential cation channel subfamily V member 5 (TrpV5) (Calcium transport protein 2) (CaT2) (Epithelial calcium channel 1) (ECaC) (ECaC1) (Osm-9-like TRP channel 3) (OTRPC3),0.16
369,Q9NW15,ANO10_HUMAN,Anoctamin-10 (Transmembrane protein 16K),0.16
370,Q8N608,DPP10_HUMAN,Inactive dipeptidyl peptidase 10 (Dipeptidyl peptidase IV-related protein 3) (DPRP-3) (Dipeptidyl peptidase X) (DPP X) (Dipeptidyl peptidase-like protein 2) (DPL2),0.16
371,P18505,GBRB1_HUMAN,Gamma-aminobutyric acid receptor subunit beta-1 (GABA(A) receptor subunit beta-1),0.16
372,Q8IV77,CNGA4_HUMAN,Cyclic nucleotide-gated cation channel alpha-4 (Cyclic nucleotide-gated channel alpha-4) (CNG channel alpha-4) (CNG-4) (CNG4),0.16
373,P32418,NAC1_HUMAN,Sodium/calcium exchanger 1 (Na(+)/Ca(2+)-exchange protein 1) (Solute carrier family 8 member 1),0.16
374,Q6NSJ5,LRC8E_HUMAN,Volume-regulated anion channel subunit LRRC8E (Leucine-rich repeat-containing protein 8E),0.16
375,P55087,AQP4_HUMAN,Aquaporin-4 (AQP-4) (Mercurial-insensitive water channel) (MIWC) (WCH4),0.16
376,O15554,KCNN4_HUMAN,Intermediate conductance calcium-activated potassium channel protein 4 (SK4) (SKCa 4) (SKCa4) (IKCa1) (IK1) (KCa3.1) (KCa4) (Putative Gardos channel),0.15
377,Q15907,RB11B_HUMAN,Ras-related protein Rab-11B (GTP-binding protein YPT3),0.15
378,Q8N7C0,LRC52_HUMAN,Leucine-rich repeat-containing protein 52 (BK channel auxiliary gamma subunit LRRC52),0.15
379,Q9H8X2,IPPK_HUMAN,"Inositol-pentakisphosphate 2-kinase (EC 2.7.1.158) (IPK1 homolog) (Inositol-1,3,4,5,6-pentakisphosphate 2-kinase) (Ins(1,3,4,5,6)P5 2-kinase) (InsP5 2-kinase)",0.15
380,P51797,CLCN6_HUMAN,Chloride transport protein 6 (Chloride channel protein 6) (ClC-6),0.15
381,P48051,KCNJ6_HUMAN,"G protein-activated inward rectifier potassium channel 2 (GIRK-2) (BIR1) (Inward rectifier K(+) channel Kir3.2) (KATP-2) (Potassium channel, inwardly rectifying subfamily J member 6)",0.15
382,Q96RD7,PANX1_HUMAN,Pannexin-1,0.15
383,P0CG08,GPHRB_HUMAN,Golgi pH regulator B (Protein GPR89B),0.15
384,B7ZAQ6,GPHRA_HUMAN,Golgi pH regulator A (Protein GPR89A) (Putative MAPK-activating protein PM01) (Putative NF-kappa-B-activating protein 90),0.15
385,Q8WXS4,CCGL_HUMAN,Voltage-dependent calcium channel gamma-like subunit (Neuronal voltage-gated calcium channel gamma-like subunit) (Transmembrane protein 37),0.15
386,Q9NZI2,KCIP1_HUMAN,Kv channel-interacting protein 1 (KChIP1) (A-type potassium channel modulatory protein 1) (Potassium channel-interacting protein 1) (Vesicle APC-binding protein),0.15
387,O94778,AQP8_HUMAN,Aquaporin-8 (AQP-8),0.15
388,P59535,T2R40_HUMAN,Taste receptor type 2 member 40 (T2R40) (G-protein coupled receptor 60) (Taste receptor type 2 member 58) (T2R58),0.15
389,P56373,P2RX3_HUMAN,P2X purinoceptor 3 (P2X3) (ATP receptor) (Purinergic receptor),0.14
390,Q9BS26,ERP44_HUMAN,Endoplasmic reticulum resident protein 44 (ER protein 44) (ERp44) (Thioredoxin domain-containing protein 4),0.14
391,Q9NPA1,KCMB3_HUMAN,"Calcium-activated potassium channel subunit beta-3 (BK channel subunit beta-3) (BKbeta3) (Hbeta3) (Calcium-activated potassium channel, subfamily M subunit beta-3) (Charybdotoxin receptor subunit beta-3) (K(VCA)beta-3) (Maxi K channel subunit beta-3) (Slo-beta-3)",0.14
392,O43315,AQP9_HUMAN,Aquaporin-9 (AQP-9) (Aquaglyceroporin-9) (Small solute channel 1),0.14
393,Q86XQ3,CTSR3_HUMAN,Cation channel sperm-associated protein 3 (CatSper3) (Ca(v)-like protein) (One-repeat calcium channel-like protein),0.14
394,Q96F85,CNRP1_HUMAN,CB1 cannabinoid receptor-interacting protein 1 (CRIP-1),0.14
395,Q16558,KCMB1_HUMAN,"Calcium-activated potassium channel subunit beta-1 (BK channel subunit beta-1) (BKbeta) (BKbeta1) (Hbeta1) (Calcium-activated potassium channel, subfamily M subunit beta-1) (Calcium-activated potassium channel subunit beta) (Charybdotoxin receptor subunit beta-1) (K(VCA)beta-1) (Maxi K channel subunit beta-1) (Slo-beta-1) (Slo-beta)",0.14
396,P78508,KCJ10_HUMAN,"ATP-sensitive inward rectifier potassium channel 10 (ATP-dependent inwardly rectifying potassium channel Kir4.1) (Inward rectifier K(+) channel Kir1.2) (Potassium channel, inwardly rectifying subfamily J member 10)",0.14
397,Q8NBQ7,AQP11_HUMAN,Aquaporin-11 (AQP-11),0.14
398,P30301,MIP_HUMAN,Lens fiber major intrinsic protein (Aquaporin-0) (MIP26) (MP26),0.14
399,Q9Y4C2,TCAF1_HUMAN,TRPM8 channel-associated factor 1 (TRP channel-associated factor 1),0.14
400,Q7Z418,KCNKI_HUMAN,Potassium channel subfamily K member 18 (TWIK-related individual potassium channel) (TWIK-related spinal cord potassium channel),0.14
401,Q86XM0,CTSRD_HUMAN,Cation channel sperm-associated protein subunit delta (CatSper-delta) (CatSperdelta) (Transmembrane protein 146),0.14
402,Q8TAE7,KCNG3_HUMAN,Potassium voltage-gated channel subfamily G member 3 (Voltage-gated potassium channel subunit Kv10.1) (Voltage-gated potassium channel subunit Kv6.3),0.14
403,P63165,SUMO1_HUMAN,Small ubiquitin-related modifier 1 (SUMO-1) (GAP-modifying protein 1) (GMP1) (SMT3 homolog 3) (Sentrin) (Ubiquitin-homology domain protein PIC1) (Ubiquitin-like protein SMT3C) (Smt3C) (Ubiquitin-like protein UBL1),0.14
404,Q9NTQ9,CXB4_HUMAN,Gap junction beta-4 protein (Connexin-30.3) (Cx30.3),0.14
405,P28476,GBRR2_HUMAN,Gamma-aminobutyric acid receptor subunit rho-2 (GABA(A) receptor subunit rho-2) (GABA(C) receptor),0.14
406,Q96QZ0,PANX3_HUMAN,Pannexin-3,0.14
407,Q8IZS8,CA2D3_HUMAN,Voltage-dependent calcium channel subunit alpha-2/delta-3 (Voltage-gated calcium channel subunit alpha-2/delta-3) [Cleaved into: Voltage-dependent calcium channel subunit alpha-2-3; Voltage-dependent calcium channel subunit delta-3],0.14
408,P62955,CCG7_HUMAN,Voltage-dependent calcium channel gamma-7 subunit (Neuronal voltage-gated calcium channel gamma-7 subunit) (Transmembrane AMPAR regulatory protein gamma-7) (TARP gamma-7),0.14
409,Q9Y5S8,NOX1_HUMAN,NADPH oxidase 1 (NOX-1) (EC 1.-.-.-) (Mitogenic oxidase 1) (MOX-1) (NADH/NADPH mitogenic oxidase subunit P65-MOX) (NOH-1),0.14
410,Q13303,KCAB2_HUMAN,Voltage-gated potassium channel subunit beta-2 (EC 1.1.1.-) (K(+) channel subunit beta-2) (Kv-beta-2) (hKvbeta2),0.14
411,O60928,KCJ13_HUMAN,"Inward rectifier potassium channel 13 (Inward rectifier K(+) channel Kir7.1) (Potassium channel, inwardly rectifying subfamily J member 13)",0.14
412,Q8N1C3,GBRG1_HUMAN,Gamma-aminobutyric acid receptor subunit gamma-1 (GABA(A) receptor subunit gamma-1),0.14
413,Q13507,TRPC3_HUMAN,Short transient receptor potential channel 3 (TrpC3) (Transient receptor protein 3) (TRP-3) (hTrp-3) (hTrp3),0.14
414,Q06432,CCG1_HUMAN,"Voltage-dependent calcium channel gamma-1 subunit (Dihydropyridine-sensitive L-type, skeletal muscle calcium channel subunit gamma)",0.14
415,O95069,KCNK2_HUMAN,Potassium channel subfamily K member 2 (Outward rectifying potassium channel protein TREK-1) (TREK-1 K(+) channel subunit) (Two pore domain potassium channel TREK-1) (Two pore potassium channel TPKC1),0.14
416,Q9NYW6,TA2R3_HUMAN,Taste receptor type 2 member 3 (T2R3),0.13
417,P08910,ABHD2_HUMAN,Monoacylglycerol lipase ABHD2 (EC 3.1.1.23) (2-arachidonoylglycerol hydrolase) (Abhydrolase domain-containing protein 2) (Acetylesterase) (EC 3.1.1.6) (Lung alpha/beta hydrolase 2) (Progesterone-sensitive lipase) (EC 3.1.1.79) (Protein PHPS1-2),0.13
418,Q99572,P2RX7_HUMAN,P2X purinoceptor 7 (P2X7) (ATP receptor) (P2Z receptor) (Purinergic receptor),0.13
419,Q5VT99,LRC38_HUMAN,Leucine-rich repeat-containing protein 38 (BK channel auxiliary gamma subunit LRRC38),0.13
420,Q5R3K3,CAHM6_HUMAN,Calcium homeostasis modulator protein 6 (Protein FAM26F),0.13
421,P29972,AQP1_HUMAN,Aquaporin-1 (AQP-1) (Aquaporin-CHIP) (Urine water channel) (Water channel protein for red blood cells and kidney proximal tubule),0.13
422,Q92482,AQP3_HUMAN,Aquaporin-3 (AQP-3) (Aquaglyceroporin-3),0.13
423,O95452,CXB6_HUMAN,Gap junction beta-6 protein (Connexin-30) (Cx30),0.13
424,O75762,TRPA1_HUMAN,Transient receptor potential cation channel subfamily A member 1 (Ankyrin-like with transmembrane domains protein 1) (Transformation-sensitive protein p120) (Wasabi receptor),0.13
425,Q9UF02,CCG5_HUMAN,Voltage-dependent calcium channel gamma-5 subunit (Neuronal voltage-gated calcium channel gamma-5 subunit) (Transmembrane AMPAR regulatory protein gamma-5) (TARP gamma-5),0.13
426,P78369,CLD10_HUMAN,Claudin-10 (Oligodendrocyte-specific protein-like) (OSP-like),0.13
427,P13569,CFTR_HUMAN,Cystic fibrosis transmembrane conductance regulator (CFTR) (ATP-binding cassette sub-family C member 7) (Channel conductance-controlling ATPase) (EC 5.6.1.6) (cAMP-dependent chloride channel),0.13
428,P41146,OPRX_HUMAN,Nociceptin receptor (Kappa-type 3 opioid receptor) (KOR-3) (Orphanin FQ receptor),0.13
429,Q6PEY0,CXB7_HUMAN,Gap junction beta-7 protein (Connexin-25) (Cx25),0.13
430,Q5SY80,CTSRE_HUMAN,Cation channel sperm-associated protein subunit epsilon (CatSper-epsilon) (CatSperepsilon),0.13
431,Q8IWT6,LRC8A_HUMAN,Volume-regulated anion channel subunit LRRC8A (Leucine-rich repeat-containing protein 8A) (Swelling protein 1),0.13
432,Q9Y691,KCMB2_HUMAN,"Calcium-activated potassium channel subunit beta-2 (BK channel subunit beta-2) (BKbeta2) (Hbeta2) (Calcium-activated potassium channel, subfamily M subunit beta-2) (Charybdotoxin receptor subunit beta-2) (Hbeta3) (K(VCA)beta-2) (Maxi K channel subunit beta-2) (Slo-beta-2)",0.13
433,O00591,GBRP_HUMAN,Gamma-aminobutyric acid receptor subunit pi (GABA(A) receptor subunit pi),0.13
434,O00180,KCNK1_HUMAN,Potassium channel subfamily K member 1 (Inward rectifying potassium channel protein TWIK-1) (Potassium channel K2P1) (Potassium channel KCNO1),0.13
435,O00299,CLIC1_HUMAN,Chloride intracellular channel protein 1 (Chloride channel ABP) (Nuclear chloride ion channel 27) (NCC27) (Regulatory nuclear chloride ion channel protein) (hRNCC),0.13
436,Q9NYW5,TA2R4_HUMAN,Taste receptor type 2 member 4 (T2R4),0.12
437,P62166,NCS1_HUMAN,Neuronal calcium sensor 1 (NCS-1) (Frequenin homolog) (Frequenin-like protein) (Frequenin-like ubiquitous protein),0.12
438,Q9H7T0,CTSRB_HUMAN,Cation channel sperm-associated protein subunit beta (CatSper-beta),0.12
439,Q9NY37,ASIC5_HUMAN,Acid-sensing ion channel 5 (ASIC5) (Amiloride-sensitive cation channel 5) (Human intestine Na(+) channel) (HINaC),0.12
440,Q6PIL6,KCIP4_HUMAN,Kv channel-interacting protein 4 (KChIP4) (A-type potassium channel modulatory protein 4) (Calsenilin-like protein) (Potassium channel-interacting protein 4),0.12
441,Q9NPH5,NOX4_HUMAN,NADPH oxidase 4 (EC 1.6.3.-) (Kidney oxidase-1) (KOX-1) (Kidney superoxide-producing NADPH oxidase) (Renal NAD(P)H-oxidase),0.12
442,P34998,CRFR1_HUMAN,Corticotropin-releasing factor receptor 1 (CRF-R-1) (CRF-R1) (CRFR-1) (Corticotropin-releasing hormone receptor 1) (CRH-R-1) (CRH-R1),0.12
443,Q99720,SGMR1_HUMAN,Sigma non-opioid intracellular receptor 1 (Aging-associated gene 8 protein) (SR31747-binding protein) (SR-BP) (Sigma 1-type opioid receptor) (SIG-1R) (Sigma1-receptor) (Sigma1R) (hSigmaR1),0.12
444,Q6ZSA7,LRC55_HUMAN,Leucine-rich repeat-containing protein 55 (BK channel auxiliary gamma subunit LRRC55),0.12
445,Q9HCX4,TRPC7_HUMAN,Short transient receptor potential channel 7 (TrpC7) (Transient receptor protein 7) (TRP-7) (hTRP7),0.12
446,Q07699,SCN1B_HUMAN,Sodium channel subunit beta-1,0.12
447,Q9P000,COMD9_HUMAN,COMM domain-containing protein 9,0.12
448,Q9NY72,SCN3B_HUMAN,Sodium channel subunit beta-3,0.12
449,O95970,LGI1_HUMAN,Leucine-rich glioma-inactivated protein 1 (Epitempin-1),0.12
450,Q9HA72,CAHM2_HUMAN,Calcium homeostasis modulator protein 2 (Protein FAM26B),0.12
451,Q9NYW3,TA2R7_HUMAN,Taste receptor type 2 member 7 (T2R7) (Taste receptor family B member 4) (TRB4),0.12
452,P51575,P2RX1_HUMAN,P2X purinoceptor 1 (P2X1) (ATP receptor) (Purinergic receptor),0.12
453,B9EJG8,T150C_HUMAN,Transmembrane protein 150C,0.12
454,Q8N5C1,CAHM5_HUMAN,Calcium homeostasis modulator protein 5 (Protein FAM26E),0.12
455,Q9UH77,KLHL3_HUMAN,Kelch-like protein 3,0.12
456,Q9NYW0,T2R10_HUMAN,Taste receptor type 2 member 10 (T2R10) (Taste receptor family B member 2) (TRB2),0.12
457,P47870,GBRB2_HUMAN,Gamma-aminobutyric acid receptor subunit beta-2 (GABA(A) receptor subunit beta-2),0.12
458,Q8IZK6,MCLN2_HUMAN,Mucolipin-2 (Transient receptor potential channel mucolipin 2) (TRPML2),0.12
459,P48048,KCNJ1_HUMAN,"ATP-sensitive inward rectifier potassium channel 1 (ATP-regulated potassium channel ROM-K) (Inward rectifier K(+) channel Kir1.1) (Potassium channel, inwardly rectifying subfamily J member 1)",0.12
460,Q99928,GBRG3_HUMAN,Gamma-aminobutyric acid receptor subunit gamma-3 (GABA(A) receptor subunit gamma-3),0.12
461,P21554,CNR1_HUMAN,Cannabinoid receptor 1 (CB-R) (CB1) (CANN6),0.11
462,Q9NP86,CABP5_HUMAN,Calcium-binding protein 5 (CaBP5),0.11
463,Q9Y6N3,CLCA3_HUMAN,Calcium-activated chloride channel regulator family member 3 (Calcium-activated chloride channel family member 3) (hCLCA3),0.11
464,P04839,CY24B_HUMAN,Cytochrome b-245 heavy chain (EC 1.-.-.-) (CGD91-phox) (Cytochrome b(558) subunit beta) (Cytochrome b558 subunit beta) (Heme-binding membrane glycoprotein gp91phox) (NADPH oxidase 2) (Neutrophil cytochrome b 91 kDa polypeptide) (Superoxide-generating NADPH oxidase heavy chain subunit) (gp91-1) (gp91-phox) (p22 phagocyte B-cytochrome),0.11
465,Q9NYW1,TA2R9_HUMAN,Taste receptor type 2 member 9 (T2R9) (Taste receptor family B member 6) (TRB6),0.11
466,Q9BXJ8,TACAN_HUMAN,Ion channel TACAN (Transmembrane protein 120A) (Transmembrane protein induced by tumor necrosis factor alpha),0.11
467,P59537,T2R43_HUMAN,Taste receptor type 2 member 43 (T2R43) (Taste receptor type 2 member 52) (T2R52),0.11
468,Q5JW98,CAHM4_HUMAN,Calcium homeostasis modulator protein 4 (Protein FAM26D),0.11
469,Q9NYV7,T2R16_HUMAN,Taste receptor type 2 member 16 (T2R16),0.11
470,Q8TDD5,MCLN3_HUMAN,Mucolipin-3 (Transient receptor potential channel mucolipin 3) (TRPML3),0.11
471,Q86W47,KCMB4_HUMAN,"Calcium-activated potassium channel subunit beta-4 (BK channel subunit beta-4) (BKbeta4) (Hbeta4) (Calcium-activated potassium channel, subfamily M subunit beta-4) (Charybdotoxin receptor subunit beta-4) (K(VCA)beta-4) (Maxi K channel subunit beta-4) (Slo-beta-4)",0.1
472,A6NN92,CXE1_HUMAN,Putative gap junction epsilon-1 protein (Connexin-23) (Cx23),0.1
473,A0PK00,T120B_HUMAN,Transmembrane protein 120B,0.09
474,P29033,CXB2_HUMAN,Gap junction beta-2 protein (Connexin-26) (Cx26),0.09
475,P56539,CAV3_HUMAN,Caveolin-3 (M-caveolin),0.09
