UniProt_ID,PICNIC_score,PICNIC_GO_score,PSAP_score,PSPHunter_prob,PSPire_score,FuzDrop_pLLPS,catGRANULE_score,PLAAC_NLLR,PScore_score,ESpritz_score,SEG_score,SaPS_score,PdPS_score,DeepPhase_score,PDL_score,RY_score,ParSe2_score,LLPhyScore_score,TMD_count,is_membrane_protein,label_all,label_mem,label_mem_bg,label_mem_fixed,label_mem_singlepass_bg,label_mem_multipass_bg
Q6ZSJ8,0.5635634286,,0.0,0.308,0.010350478,1.0,1.20757,-0.262,,1.0,0.2,0.0528845116496086,0.380737155675888,0.84,0.2611636,0.109090909090909,22.29117130924536,-13.0,0,False,0,0,,0,,
P13645,0.5635579508,0.5862008095,0.013333333,0.888,0.9675499,1.0,4.82084,0.358,14.64,0.1438356164383561,0.4623287671232877,0.9353412389755248,0.9304668307304382,0.91,0.95586234,0.0839041095890411,1566.6319196682666,701.0,0,False,0,0,,0,,
O95671,0.5635205603,0.430304788,0.0,0.312,0.088489935,0.31,0.399353,-0.323,0.9,0.0,0.0257648953301127,0.1692196726799011,0.3985733389854431,0.38,0.05807202,0.0837359098228663,3.309493926864275,-745.0,0,False,0,0,,0,,
Q86WW8,0.5635052556,0.1441137296,,0.143,0.63311386,0.24,0.170118,-0.567,,1.0,0.0,0.1291772425174713,0.4342709481716156,0.04,0.025503622,0.1486486486486486,0.0,-43.0,0,False,0,0,,0,,
Q5T1B0,0.5634901822,,0.0,0.38,0.021123396,0.32,0.523617,-0.305,-0.16,0.0909090909090909,0.1077075098814229,0.0581301227211952,0.3459313809871673,0.97,0.043470673,0.0731225296442687,2.907514683470789,-1237.0,0,False,0,0,,0,,
Q13322,0.5634681913,0.1481981654,0.001666667,0.512,0.31028795,0.44,0.178775,-0.0,0.54,0.042087542087542,0.0269360269360269,0.2044080942869186,0.4248696267604828,0.81,0.5247182,0.0808080808080808,25.241761420315623,-479.0,0,False,0,0,,0,,
P04183,0.5633090272,0.9154689043,0.0,0.606,0.29977497,0.45,-0.254507,-0.343,-0.53,0.1068376068376068,0.0,0.2492047846317291,0.203111320734024,0.0,0.041194353,0.0811965811965812,3.804280104703325,-225.0,0,False,0,0,,0,,
Q9UBK8,0.5633050515,0.6939346131,0.0,0.138,0.5495099,0.39,0.265827,-0.238,0.18,0.0,0.0558739255014326,0.0513955280184745,0.0665051341056823,0.11,0.11013681,0.0673352435530086,31.171690308337663,-744.0,0,False,0,0,,0,,
Q9NSC2,0.5633006847,0.3167440702,0.008333333,0.627,0.17910029,1.0,0.94138,0.052,2.39,0.0362537764350453,0.1722054380664652,0.2361977845430374,0.5142403841018677,0.98,0.8415743,0.039274924471299,569.6003259693014,-42.0,0,False,0,0,,0,,
Q8WYK0,0.5631567391,0.5560301203,0.0,0.093,0.10289623,0.14,0.00942556,-0.299,0.38,0.0,0.0,0.0711414739489555,0.1266048103570938,0.01,0.073592655,0.0684684684684684,1.5533922708367711,-635.0,0,False,0,0,,0,,
P05546,0.5631526385,0.352803934,0.001666667,0.233,0.15879306,0.12,0.41136,-0.276,1.2,0.0,0.0240480961923847,0.0475473999977111,0.0571772344410419,0.02,0.17130119,0.0681362725450901,3.8841495087458178,-481.0,0,False,0,0,,0,,
Q9BWT1,0.5631025706,0.2678452076,0.001666667,0.355,0.11293699,0.91,0.520775,-0.257,2.21,0.0808625336927223,0.1320754716981132,0.5669670701026917,0.8533757328987122,0.89,0.3559715,0.1509433962264151,29.74495872324765,-102.0,0,False,0,0,,0,,
P17676,0.5630969984,0.7051964772,0.0,0.796,0.42336145,1.0,0.301226,-0.028,3.32,0.0,0.3101449275362319,0.8221905827522278,0.8397183418273926,1.0,0.47244713,0.081159420289855,77.07380462718004,-117.0,0,False,1,0,,,,
P00491,0.5630282606,0.255143081,0.0,0.405,0.6597517,0.17,0.496467,-0.232,0.57,0.0,0.0,0.1889428794384002,0.5092267394065857,0.28,0.03322639,0.0899653979238754,22.53605851995104,-137.0,0,False,0,0,,0,,
Q9H0Q0,0.5629963467,0.4486354474,,0.112,0.22147393,0.12,-0.663008,-0.166,-0.61,0.0,0.0,0.0850716903805732,0.0484039485454559,0.01,0.12413235,0.0866873065015479,0.4471109667192987,-403.0,0,False,0,0,,0,,
O76093,0.5629239921,0.2262687392,0.000833333,0.18,0.055191398,0.17,0.37766,-0.288,-0.09,0.1932367149758454,0.144927536231884,0.0543636977672576,0.1360072195529937,0.62,0.18984956,0.1400966183574879,3.173699004399253,-177.0,0,False,0,0,,0,,
Q6PIJ6,0.5627872942000001,0.4203406984,0.000833333,0.526,0.49147376,0.6,0.735406,0.051,3.93,0.074074074074074,0.0395622895622895,0.5810691714286804,0.7846720814704895,0.92,0.16757575,0.0942760942760942,263.6622055732941,-712.0,0,False,0,0,,0,,
Q02246,0.5627125155,0.2332243201,0.000833333,0.718,0.007632227,0.44,0.897323,-0.128,3.05,0.0,0.0548076923076923,0.094630941748619,0.211022287607193,0.83,0.943825,0.0894230769230769,127.57715725854533,-554.0,0,False,0,0,,0,,
Q8NAA4,0.5626419085000001,0.2320108658,0.0,0.285,0.040664256,0.42,0.450287,-0.223,0.45,0.0,0.1502423263327948,0.0528457053005695,0.4011662602424621,0.92,0.2035069,0.1114701130856219,6.188474946818522,-654.0,0,False,0,0,,0,,
Q96HS1,0.5626239949,0.7370179005,0.000833333,0.508,0.012165643,0.39,0.274517,-0.305,0.61,0.0,0.1349480968858131,0.051073245704174,0.1341163069009781,0.39,0.02786845,0.1176470588235294,9.571630633214838,-333.0,1,True,0,1,1,1,1,1
Q53EP0,0.5624234402,0.7411970984,0.0,0.663,0.3989838,0.89,0.726667,-0.056,1.24,0.0,0.0465116279069767,0.0718575343489646,0.6862367391586304,0.8,0.88933885,0.090531561461794,213.02483516816187,-465.0,1,True,0,1,1,1,1,1
Q49A17,0.5624051947,0.2566795264,0.0,0.171,0.038657848,0.2,0.55374,-0.388,1.35,0.0,0.0199667221297836,0.069675825536251,0.2069157063961029,0.13,0.22012253,0.103161397670549,3.9904886950140255,-540.0,1,True,0,0,0,0,0,
Q66K14,0.5623953671,0.2154313994,0.0,0.465,0.6331421,0.62,0.610277,-0.151,1.68,0.012,0.1008,0.6409372091293335,0.6285849213600159,0.99,0.16063145,0.08,23.910985612252443,-1142.0,1,True,0,0,0,0,0,
A8MSI8,0.5623874332000001,,,0.068,0.35053143,0.16,-1.26517,-0.367,,1.0,0.1794871794871795,0.0497905500233173,0.1059322208166122,0.07,0.020843381,0.1538461538461538,0.6990525032201605,-104.0,0,False,0,0,,0,,
Q9NRN7,0.5623462497,0.6905336939000001,0.0,0.346,0.39708334,0.16,0.0167439,-0.265,0.82,0.0,0.0323624595469255,0.0522189140319824,0.2232253551483154,0.37,0.030215742,0.0776699029126213,12.602212816983446,-248.0,0,False,0,0,,0,,
P14209,0.562308712,0.7060504491,0.0075,0.363,0.012097641,0.99,1.57255,-0.141,3.82,0.6270270270270271,0.4486486486486487,0.2468095272779464,0.2049648761749267,0.92,0.15581056,0.0324324324324324,57.83384185836884,112.0,1,True,0,0,0,0,0,
Q5T6C5,0.5621894230000001,,0.0,0.387,0.0053655514,1.0,0.607647,-0.128,2.95,0.0554016620498614,0.1592797783933518,0.1148247495293617,0.0834066122770309,1.0,0.45274502,0.0789473684210526,88.96875765094649,-80.0,0,False,0,0,,0,,
O43181,0.5621569967,0.2347380663,0.001666667,0.36,0.23005688,0.45,-0.625289,-0.421,-0.79,0.1542857142857142,0.0857142857142857,0.0476331412792205,0.3280122578144073,0.09,0.02505424,0.1028571428571428,1.4006971466252682,-115.0,0,False,0,0,,0,,
P14923,0.5620891115000001,0.469621962,0.0,0.744,0.97932833,0.2,-0.0358073,-0.251,1.71,0.0,0.0389261744966442,0.3986425101757049,0.5219264030456543,0.32,0.9825524,0.0765100671140939,49.70339261383925,-809.0,0,False,0,0,,0,,
Q4KMZ1,0.5619116467,,0.0,0.27,0.018074382,0.99,0.582408,-0.209,1.49,0.1437768240343347,0.0,0.0660851672291755,0.5958226323127747,0.84,0.3230537,0.1030042918454935,79.2600437879177,-184.0,0,False,0,0,,0,,
Q9H270,0.5618912548,0.7404833719,0.0,0.505,0.29033455,0.2,0.556876,-0.232,0.85,0.0,0.028692879914984,0.0464036576449871,0.1205693483352661,0.25,0.12564607,0.0945802337938363,29.26907931395636,-1100.0,0,False,0,0,,0,,
Q96BF6,0.5618686954000001,0.5749954609,0.005,0.368,0.33321968,0.92,0.195781,-0.138,1.99,0.0783645655877342,0.110732538330494,0.0476311221718788,0.0742132887244224,0.47,0.5486125,0.090289608177172,57.15239558580285,-376.0,0,False,0,0,,0,,
Q96EH5,0.5618087417000001,0.3313369291,,0.193,0.27803397,0.37,-0.644026,,,1.0,0.0,0.1010768786072731,0.2169995009899139,0.72,0.9701103,0.1568627450980392,0.0,-36.0,0,False,0,0,,0,,
Q02930,0.5617450704,0.2762996068,0.006666667,0.728,0.25120187,1.0,-0.256908,0.206,3.04,0.0,0.2834645669291338,0.7524670958518982,0.552644670009613,0.99,0.9147905,0.0570866141732283,164.4246699687816,-56.0,0,False,0,0,,0,,
Q8IWU9,0.5617079092,0.3777186344,0.000833333,0.102,0.14635679,0.32,0.384994,-0.318,-0.16,0.0183673469387755,0.0183673469387755,0.0568991675972938,0.3001700937747955,0.71,0.066345796,0.1,21.253135037451685,-388.0,0,False,0,0,,0,,
Q32MH5,0.5616213976000001,,0.0,0.354,0.018436966,0.95,0.764532,-0.119,1.13,0.0,0.0306691449814126,0.049894206225872,0.252953827381134,0.75,0.251044,0.0762081784386617,192.0175551926926,-478.0,0,False,0,0,,0,,
Q8WYR4,0.5615987345,0.4035587597,0.003333333,0.382,0.12255566,0.85,2.23592,-0.156,1.69,0.3106796116504854,0.174757281553398,0.0798241645097732,0.5785412788391113,1.0,0.18346687,0.1262135922330097,56.848852041230174,165.0,0,False,0,0,,0,,
Q8IVV7,0.5615720086,0.3116984199,0.003333333,0.219,0.0030747852,0.82,0.3806,-0.134,0.56,0.0,0.2266666666666666,0.0515616908669471,0.092343732714653,0.87,0.040486846,0.1266666666666666,16.40311052058319,-161.0,0,False,0,0,,0,,
P45954,0.561553211,0.6165340064,0.0,0.265,0.040257744,0.14,0.661684,-0.268,0.69,0.0,0.0324074074074074,0.0463273823261261,0.1795842349529266,0.05,0.022358604,0.074074074074074,10.490509322638534,-322.0,0,False,0,0,,0,,
Q96IC2,0.5614934468,0.8194711873,,0.207,0.016502837,0.27,0.453244,-0.318,-0.06,0.0400516795865633,0.0,0.0727030783891677,0.0719553530216217,0.57,0.16100082,0.0684754521963824,2.704014150666284,-804.0,0,False,0,0,,0,,
P30530,0.5614313165,0.7423191776,0.0,0.551,0.12599581,0.6,0.408958,-0.223,1.64,0.0682326621923937,0.0637583892617449,0.1344281286001205,0.2378416806459427,0.98,0.3618147,0.0838926174496644,66.81460327812111,-652.0,1,True,0,0,0,0,0,
O75676,0.5613775745,0.9309172622,0.000833333,0.461,0.7913506,0.43,0.864816,-0.13,1.34,0.0634715025906735,0.0673575129533678,0.4219934344291687,0.8084144592285156,0.88,0.8973414,0.1010362694300518,56.89541693122814,-630.0,0,False,0,0,,0,,
Q3KP44,0.5613543108,,0.001666667,0.179,0.051606048,0.87,0.263115,-0.126,0.04,0.0423452768729641,0.0602605863192182,0.0569222755730152,0.0373635366559028,0.92,0.19306561,0.0749185667752443,16.060432562472123,-442.0,0,False,0,0,,0,,
Q16720,0.5613471894000001,0.529660125,0.0,0.559,0.06735378,0.86,0.937688,-0.27,0.74,0.0,0.0975409836065573,0.0477530173957347,0.2136368006467819,0.65,0.9536921,0.0639344262295081,105.79246411983108,-1052.0,10,True,0,1,1,1,1,1
P07195,0.5613467509,0.3088916648,0.0,0.727,0.94054747,0.13,0.279402,-0.378,-0.86,0.0,0.0,0.4076792299747467,0.308917224407196,0.01,0.043353066,0.0449101796407185,1.3274787766971847,-295.0,0,False,0,0,,0,,
Q9UNI6,0.5613341783,0.9212782868,0.0,0.192,0.067231,0.14,-0.0863983,-0.351,0.54,0.0,0.0,0.0682536661624908,0.155720517039299,0.09,0.057185046,0.0794117647058823,8.387145231303313,-284.0,0,False,0,0,,0,,
Q8N543,0.5612437472,0.5088180427,0.0,0.362,0.3955751,0.43,0.265713,-0.295,0.78,0.033210332103321,0.0350553505535055,0.053984384983778,0.1549907624721527,0.83,0.041378304,0.0719557195571955,2.577524038015973,-385.0,0,False,0,0,,0,,
Q9NR63,0.5611440268,0.416667934,0.000833333,0.098,0.08801351,0.12,0.275318,-0.408,1.22,0.0,0.0234375,0.0510332211852073,0.0770716518163681,0.0,0.058529485,0.083984375,4.820476435606911,-614.0,0,False,0,0,,0,,
A0AVT1,0.5611293190000001,0.7363562793,0.0,0.619,0.17914079,0.3,0.462751,-0.288,0.38,0.0,0.0142585551330798,0.0578636527061462,0.2257241904735565,0.28,0.585341,0.0579847908745247,29.270175038276413,-1093.0,0,False,0,0,,0,,
O60234,0.5610483491,0.4569270828,0.0,0.14,0.8407839,0.1,-1.03377,-0.374,-0.18,0.0,0.0,0.2460087835788726,0.7626172304153442,0.0,0.42471507,0.1056338028169014,0.010861146472257,-114.0,0,False,0,0,,0,,
O76054,0.5610416257,0.4313747865,0.000833333,0.146,0.9379141,0.18,0.52267,-0.236,-0.09,0.0198511166253101,0.0,0.1588470041751861,0.7029315233230591,0.22,0.16003609,0.0942928039702233,33.98790347047394,-351.0,0,False,0,0,,0,,
Q15027,0.5610415224,0.1546586561,0.0025,0.376,0.2941669,0.79,0.699387,-0.083,1.34,0.0,0.1148648648648648,0.1426696479320526,0.633438229560852,0.9,0.6379535,0.0945945945945946,108.1836497870074,-814.0,0,False,0,0,,0,,
P35453,0.561003389,0.4093017392,0.005,0.512,0.9242256,0.96,0.75349,-0.059,2.47,0.1224489795918367,0.2332361516034985,0.0906655937433242,0.1028145551681518,0.61,0.4354258,0.1020408163265306,102.008845943675,104.0,0,False,1,0,,,,
Q8TCG1,0.5609825759,0.2909558074,0.0,0.575,0.48534718,0.24,-0.101966,-0.293,0.02,0.0,0.030939226519337,0.0517114400863647,0.0868884772062301,0.12,0.23741789,0.0552486187845303,1.085160627245944,-1302.0,0,False,0,0,,0,,
P18545,0.560904482,0.6626615609000001,,0.302,0.17491515,0.97,0.365996,-0.362,,1.0,0.0,0.061994981020689,0.1241200715303421,0.57,0.09663403,0.0689655172413793,7.118432851489453,29.0,0,False,0,0,,0,,
Q6ZW31,0.5608577551,0.211550594,0.001666667,0.561,0.10007118,1.0,0.743819,-0.151,4.63,0.2462585034013605,0.2408163265306122,0.2215732038021087,0.3416646420955658,0.96,0.3460233,0.1238095238095238,148.84478232507263,-397.0,0,False,0,0,,0,,
Q02779,0.5608486739,0.8966733342000001,0.0,0.425,0.019872682,0.98,0.841669,-0.228,2.9,0.2075471698113207,0.2148846960167715,0.0610325410962104,0.2206621170043945,1.0,0.588486,0.0922431865828092,155.4404108616542,-428.0,0,False,0,0,,0,,
Q9BTW9,0.5608479911,0.2025574865,0.0,0.592,0.14818186,0.14,0.142707,-0.282,0.76,0.011744966442953,0.0503355704697986,0.0684554725885391,0.0328204706311225,0.18,0.090894856,0.087248322147651,6.523290133041432,-1728.0,0,False,0,0,,0,,
Q9NRW4,0.5606939528,0.8789367303000001,0.0,0.311,0.31876945,0.11,-0.222701,-0.371,-1.08,0.0,0.0,0.0684249252080917,0.1270055770874023,0.15,0.17816028,0.092391304347826,0.0,-232.0,0,False,0,0,,0,,
Q96M89,0.5606703751000001,,0.000833333,0.306,0.34844318,0.35,0.271038,-0.358,1.72,0.0390977443609022,0.0285714285714285,0.369443267583847,0.7339805364608765,0.22,0.15066724,0.0661654135338345,57.65367157823043,-701.0,0,False,0,0,,0,,
Q9HB19,0.5606466335,0.2712001641,0.0025,0.448,0.24404994,0.64,0.384831,-0.193,1.87,0.1411764705882353,0.0494117647058823,0.665094256401062,0.4421502947807312,0.88,0.3791287,0.0823529411764705,81.90016530243676,-226.0,0,False,0,0,,0,,
Q8NHY3,0.5603899485,0.1909166224,0.004166667,0.428,0.047471654,0.99,0.731339,-0.195,2.87,0.1704545454545454,0.1443181818181818,0.066704474389553,0.1588394790887832,0.98,0.3235511,0.1045454545454545,106.9488461771185,-315.0,0,False,0,0,,0,,
Q9H3D4,0.5603779004,0.3101177583,0.0025,0.822,0.4154768,0.95,0.0136891,0.201,2.19,0.0147058823529411,0.0367647058823529,0.8409616351127625,0.8036011457443237,0.9,0.6690302,0.0897058823529411,202.87211612285992,-294.0,0,False,0,0,,0,,
Q96KF7,0.5603031057,0.2217070597,,0.136,0.6283267,0.3,-0.650805,-0.477,,1.0,0.1649484536082474,0.3400875926017761,0.2623534798622131,0.36,0.019549381,0.0927835051546391,0.1902970820195887,-83.0,1,True,0,0,0,0,0,
P78324,0.5602915848000001,0.4048034568,0.0075,0.498,0.37357825,0.63,0.240801,-0.227,1.16,0.1130952380952381,0.0714285714285714,0.0477591417729854,0.1260248571634292,0.97,0.57333434,0.0753968253968253,41.610419815322444,-329.0,1,True,0,1,1,1,1,1
Q8IZQ8,0.5602224693,0.6918288891000001,0.0075,0.561,0.20532076,1.0,0.621352,0.13,3.62,0.0458422174840085,0.1226012793176972,0.4605979323387146,0.1692172735929489,0.98,0.8272338,0.044776119402985,324.1809625192588,47.0,0,False,0,0,,0,,
Q7Z7A4,0.5601168878,0.4815952168,0.006666667,0.321,0.7055558,0.35,0.19583,0.052,2.63,0.129757785467128,0.1384083044982699,0.2087268084287643,0.1471464335918426,0.98,0.66127,0.0813148788927335,74.38694653805017,-552.0,0,False,0,0,,0,,
P60763,0.5600206038000001,0.6624651662000001,0.0,0.185,0.57673866,0.12,-0.4283,-0.355,0.42,0.0,0.0520833333333333,0.0613300800323486,0.1004636511206626,0.19,0.9830519,0.09375,0.0,-245.0,0,False,0,0,,0,,
Q9H160,0.5599892122,0.6849276575000001,0.0,0.387,0.0043686065,0.91,-0.0307107,-0.388,1.43,0.0857142857142857,0.2678571428571428,0.0930860191583633,0.137640506029129,0.8,0.6893563,0.1142857142857142,0.5562702309707759,-70.0,0,False,0,0,,0,,
Q9UJ98,0.559975954,0.3097384235,0.0,0.231,0.03131502,0.7,0.432383,-0.258,0.75,0.0987755102040816,0.0710204081632653,0.0513571426272392,0.0604140944778919,0.98,0.5331971,0.0848979591836734,51.16581130017623,-1187.0,0,False,0,0,,0,,
Q8IXY8,0.5598459037,0.3802804513,0.0,0.123,0.33131766,0.23,0.571627,-0.157,1.15,0.0,0.0,0.0578894093632698,0.0782382413744926,0.08,0.056663018,0.0771704180064308,16.340434693566287,-236.0,0,False,0,0,,0,,
P29728,0.5596623444000001,0.882879481,0.0,0.285,0.12273808,0.24,0.544412,-0.319,2.26,0.0,0.0,0.0682373195886612,0.1117913573980331,0.14,0.51084405,0.0653685674547983,34.134923127418105,-712.0,0,False,0,0,,0,,
Q8TDJ6,0.559600756,0.4802916014,,0.454,0.09837645,0.96,0.949254,-0.084,1.31,0.0,0.0289855072463768,0.0713219493627548,0.3265902996063232,0.73,0.2517717,0.0708168642951251,227.95580858525625,-2675.0,0,False,0,0,,0,,
Q9H6A0,0.5595703369,0.1642931481,0.0,0.073,0.07132439,0.28,0.190651,-0.342,0.44,0.0700636942675159,0.1337579617834395,0.0499627850949764,0.0609012320637702,0.09,0.1238921,0.0806794055201698,0.0,-480.0,0,False,0,0,,0,,
P42262,0.5594899174,0.2141944523,0.0,0.504,0.098623216,0.34,1.15096,-0.234,0.68,0.0,0.0430351075877689,0.0486434437334537,0.0956318825483322,0.15,0.9085706,0.0849377123442808,89.55157042180218,-677.0,5,True,0,1,1,1,1,1
Q13474,0.5593947171,0.2980540161,0.0,0.312,0.16316897,0.67,0.155595,-0.203,1.91,0.0417972831765935,0.038662486938349,0.057228647172451,0.0443238615989685,0.8,0.74878144,0.0731452455590386,46.53032698626701,-877.0,0,False,0,0,,0,,
Q9BZK7,0.5592591643,0.6607595252,0.0,0.668,0.76700884,0.53,0.751023,-0.0,1.55,0.0,0.0875486381322957,0.1149608120322227,0.3386063277721405,0.63,0.97803056,0.046692607003891,72.36910376179844,-256.0,0,False,0,0,,0,,
O60507,0.5592267112,0.2780280268,0.0,0.04,0.3032103,0.12,-0.124787,-0.379,-0.09,0.0621621621621621,0.0,0.0706280544400215,0.09788678586483,0.21,0.12635349,0.0918918918918919,7.549614405337726,-444.0,1,True,0,0,0,0,0,
Q9NPD8,0.5592176821,0.8661567394,0.0025,0.215,0.17421421,0.58,-0.360981,-0.403,-0.45,0.2284263959390862,0.0,0.0599923506379127,0.1766670793294906,0.49,0.94787323,0.0812182741116751,0.6224059038757972,-159.0,0,False,0,0,,0,,
P16219,0.5591855432,0.6724989939,0.0,0.232,0.1614952,0.27,0.105151,-0.296,0.79,0.0,0.0849514563106796,0.0614641904830932,0.0348224490880966,0.01,0.022759845,0.0728155339805825,21.38582260119358,-413.0,0,False,0,0,,0,,
Q14938,0.5591686312,0.5688437594,0.005833333,0.642,0.9323441,0.97,0.527178,-0.079,1.84,0.0438247011952191,0.1055776892430278,0.7551946043968201,0.8078024983406067,1.0,0.9000042,0.0756972111553784,179.30649086074152,-126.0,0,False,0,0,,0,,
Q9UNE2,0.5591429972,0.3597215794,0.005,0.211,0.0055812798,0.99,0.654725,-0.191,2.51,0.2126984126984127,0.1365079365079365,0.0562780983746051,0.1450455486774444,0.98,0.25710097,0.1079365079365079,118.27271397584953,-111.0,0,False,0,0,,0,,
Q5JRC9,0.5590630027,,0.001666667,0.369,0.0059899976,0.96,0.304901,-0.365,2.48,0.1441213653603034,0.0758533501896333,0.1573223173618316,0.5405181646347046,0.91,0.14061381,0.1061946902654867,9.617870870998342,-573.0,0,False,0,0,,0,,
Q2TBF2,0.5590528551,0.3094782871,0.0,0.311,0.34644747,0.18,1.10331,-0.211,1.88,0.0,0.047787610619469,0.0470186099410057,0.3794179856777191,0.23,0.07545948,0.1256637168141593,25.76198578440459,-432.0,1,True,0,0,0,0,0,
Q01201,0.5589427683,0.5612521323,0.01,0.694,0.24605238,0.98,0.987936,-0.171,2.19,0.0708117443868739,0.1433506044905008,0.0521851480007171,0.2179158926010131,0.97,0.45804375,0.0863557858376511,112.30515501286315,-182.0,0,False,0,0,,0,,
Q6P1S2,0.5589148163000001,0.2127295466,0.0,0.118,0.7025684,0.2,0.487679,-0.364,-1.19,0.0,0.0408163265306122,0.3265264332294464,0.5606266260147095,0.16,0.042998232,0.1020408163265306,0.4931816409011553,-359.0,1,True,0,0,0,0,0,
Q96DZ1,0.5588431506,0.2926914441,0.0,0.297,0.0006716483,0.37,0.607924,-0.348,0.72,0.0,0.0745341614906832,0.0547790452837944,0.1643888801336288,0.19,0.09201089,0.0890269151138716,44.21172713724652,-319.0,0,False,0,0,,0,,
Q01860,0.5588062971000001,0.8339188781,,0.88,0.9523099,0.98,1.30744,-0.133,4.42,0.1194444444444444,0.125,0.8420655131340027,0.9287290573120116,,0.5772829,0.0555555555555555,143.15026247549298,-5.0,0,False,1,0,,,,
Q8NEM7,0.5587593729,0.2579279783,0.003333333,0.529,0.6522977,0.96,0.438297,0.234,1.4,0.0205391527599486,0.2413350449293966,0.6460509896278381,0.8702751994132996,0.94,0.52456564,0.0680359435173299,142.01430093224238,-269.0,0,False,0,0,,0,,
Q14139,0.558752565,0.4433668642,0.0,0.43,0.18666948,0.24,0.0293385,-0.197,-0.09,0.0384615384615384,0.024390243902439,0.052538625895977,0.0379530116915702,0.22,0.49901628,0.0759849906191369,10.073991017652606,-1486.0,0,False,0,0,,0,,
A6NMB9,0.5586765652,0.3659736558,0.0025,0.56,0.039704233,1.0,1.29793,0.128,3.61,0.001531393568147,0.3491577335375191,0.7068471908569336,0.2189329415559768,0.86,0.63031125,0.0918836140888208,209.4660112720493,-198.0,0,False,0,0,,0,,
Q9UHD1,0.5585004631,0.5991611411000001,0.0,0.725,0.32666236,0.34,0.402473,-0.488,2.64,0.0451807228915662,0.1144578313253012,0.7221664786338806,0.8682662844657898,0.88,0.6460891,0.0572289156626506,18.581854526082623,-141.0,0,False,0,0,,0,,
O75132,0.558498143,0.7318910749,0.0,0.299,0.15285255,0.97,0.401313,-0.259,1.32,0.0461144321093082,0.0708795900939368,0.3222407102584839,0.502598226070404,0.89,0.18806334,0.0734415029888983,107.67784908017626,-870.0,0,False,0,0,,0,,
Q9NUY8,0.5584700834,0.2683514482,0.0,0.278,0.20963915,0.5,0.474937,-0.156,1.22,0.0028612303290414,0.0200286123032904,0.2135394364595413,0.4019891619682312,0.66,0.11377437,0.0686695278969957,100.43259022590917,-633.0,0,False,0,0,,0,,
P42772,0.5584598871,0.5094617486,0.000833333,0.351,0.16880612,0.59,0.464695,-0.3,,0.108695652173913,0.0,0.0742489844560623,0.2479503452777862,0.04,0.102028236,0.1231884057971014,8.627995477822786,-143.0,0,False,0,0,,0,,
O14980,0.558434171,0.8680363120000001,0.0025,0.881,0.9893756,0.23,0.0564064,-0.221,-0.4,0.0,0.0,0.0717483162879943,0.0878930538892746,0.27,0.97527087,0.0634920634920634,3.327270315824949,-1520.0,0,False,1,0,,,,
Q9NVX2,0.5583864352,0.3122872194,0.000833333,0.364,0.16380623,0.16,0.409726,-0.287,1.26,0.0,0.0,0.0543371923267841,0.0670579448342323,0.03,0.32601532,0.0845360824742268,18.517155220831544,-472.0,0,False,0,0,,0,,
Q8N307,0.5583510696,0.3511265315,0.001666667,0.517,0.038106464,1.0,-0.19351,-0.197,2.28,0.2708039492242595,0.2778561354019746,0.076436810195446,0.0477123670279979,0.99,0.36468026,0.0479548660084626,327.2776073441954,-282.0,0,False,0,0,,0,,
Q02218,0.5583305056,0.6755153989,0.0,0.642,0.0397921,0.22,0.52494,-0.224,1.4,0.0,0.0097751710654936,0.0608521215617656,0.3691865801811218,0.28,0.40423828,0.0899315738025415,23.481399377069312,-952.0,0,False,0,0,,0,,
Q8N535,0.5582689051,,0.000833333,0.14,0.019462202,0.95,0.0482713,-0.616,,0.9814814814814816,0.0,0.0765552818775177,0.1890778988599777,0.72,0.11323696,0.074074074074074,0.951878698760138,8.0,0,False,0,0,,0,,
Q99811,0.5582598319000001,0.3797263549,0.001666667,0.266,0.0029690166,0.99,0.0539234,-0.123,2.43,0.5335968379446641,0.375494071146245,0.0632815510034561,0.0654689744114875,0.94,0.5141428,0.1185770750988142,69.9520732774892,-77.0,0,False,0,0,,0,,
Q96E09,0.5582461918,0.3610843883,0.009166667,0.434,0.72520673,0.96,0.247646,-0.137,1.46,0.3937282229965156,0.1951219512195122,0.7438094615936279,0.7356442809104919,0.87,0.51933223,0.0627177700348432,176.41917764854546,65.0,0,False,0,0,,0,,
A0A0J9YY54,0.5582223454,0.3245855686,,,0.002079264,1.0,0.832635,-0.046,2.96,0.4089635854341736,0.0602240896358543,0.2016174793243408,0.0616459175944328,0.98,0.33132708,0.0924369747899159,164.62647698988238,-2.0,0,False,0,0,,0,,
A8MUU9,0.5582220636,,,0.511,0.23183958,1.0,-1.62121,-0.19,3.17,0.1762376237623762,0.300990099009901,0.3715559244155884,0.5757544636726379,0.85,0.5681967,0.2158415841584158,2.8668647779728578,-507.0,0,False,0,0,,0,,
Q9H4Z2,0.5581641892,0.6873392763,0.001666667,0.564,0.12890959,1.0,0.701625,-0.073,2.23,0.081967213114754,0.1870342771982116,0.1001607626676559,0.2217626273632049,0.97,0.4652989,0.0737704918032786,139.77475244327792,-468.0,0,False,0,0,,0,,
Q9H4A5,0.5581061237,0.3552553651,0.0,0.177,0.4748822,0.31,-0.145173,-0.515,-0.17,0.119298245614035,0.1368421052631579,0.196633294224739,0.7310131788253784,0.96,0.9240556,0.0771929824561403,0.0,-287.0,0,False,0,0,,0,,
