UniProt_ID,length,n_annotated,frac_annotated,n_Cytoplasmic,n_Transmembrane,n_Extracellular/Lumenal,n_segs_Cytoplasmic,n_segs_Transmembrane,n_segs_Extracellular/Lumenal,catGRANULE_whole_official,catGRANULE_whole,catGRANULE_Cytoplasmic,catGRANULE_Cytoplasmic_mean_seg_score,catGRANULE_Cytoplasmic_longest_seg_score,catGRANULE_Cytoplasmic_max_seg_score,catGRANULE_Cytoplasmic_seg_lengths,catGRANULE_Cytoplasmic_seg_scores,catGRANULE_Transmembrane,catGRANULE_Transmembrane_mean_seg_score,catGRANULE_Transmembrane_longest_seg_score,catGRANULE_Transmembrane_max_seg_score,catGRANULE_Transmembrane_seg_lengths,catGRANULE_Transmembrane_seg_scores,catGRANULE_Extracellular/Lumenal,catGRANULE_Extracellular/Lumenal_mean_seg_score,catGRANULE_Extracellular/Lumenal_longest_seg_score,catGRANULE_Extracellular/Lumenal_max_seg_score,catGRANULE_Extracellular/Lumenal_seg_lengths,catGRANULE_Extracellular/Lumenal_seg_scores,PLAAC_whole_official,PLAAC_whole,PLAAC_Cytoplasmic,PLAAC_Cytoplasmic_mean_seg_score,PLAAC_Cytoplasmic_longest_seg_score,PLAAC_Cytoplasmic_max_seg_score,PLAAC_Cytoplasmic_seg_lengths,PLAAC_Cytoplasmic_seg_scores,PLAAC_Transmembrane,PLAAC_Transmembrane_mean_seg_score,PLAAC_Transmembrane_longest_seg_score,PLAAC_Transmembrane_max_seg_score,PLAAC_Transmembrane_seg_lengths,PLAAC_Transmembrane_seg_scores,PLAAC_Extracellular/Lumenal,PLAAC_Extracellular/Lumenal_mean_seg_score,PLAAC_Extracellular/Lumenal_longest_seg_score,PLAAC_Extracellular/Lumenal_max_seg_score,PLAAC_Extracellular/Lumenal_seg_lengths,PLAAC_Extracellular/Lumenal_seg_scores,PScore_whole_official,PScore_whole,PScore_Cytoplasmic,PScore_Cytoplasmic_mean_seg_score,PScore_Cytoplasmic_longest_seg_score,PScore_Cytoplasmic_max_seg_score,PScore_Cytoplasmic_seg_lengths,PScore_Cytoplasmic_seg_scores,PScore_Transmembrane,PScore_Transmembrane_mean_seg_score,PScore_Transmembrane_longest_seg_score,PScore_Transmembrane_max_seg_score,PScore_Transmembrane_seg_lengths,PScore_Transmembrane_seg_scores,PScore_Extracellular/Lumenal,PScore_Extracellular/Lumenal_mean_seg_score,PScore_Extracellular/Lumenal_longest_seg_score,PScore_Extracellular/Lumenal_max_seg_score,PScore_Extracellular/Lumenal_seg_lengths,PScore_Extracellular/Lumenal_seg_scores,ESpritz_whole_official,ESpritz_whole,ESpritz_Cytoplasmic,ESpritz_Cytoplasmic_mean_seg_score,ESpritz_Cytoplasmic_longest_seg_score,ESpritz_Cytoplasmic_max_seg_score,ESpritz_Cytoplasmic_seg_lengths,ESpritz_Cytoplasmic_seg_scores,ESpritz_Transmembrane,ESpritz_Transmembrane_mean_seg_score,ESpritz_Transmembrane_longest_seg_score,ESpritz_Transmembrane_max_seg_score,ESpritz_Transmembrane_seg_lengths,ESpritz_Transmembrane_seg_scores,ESpritz_Extracellular/Lumenal,ESpritz_Extracellular/Lumenal_mean_seg_score,ESpritz_Extracellular/Lumenal_longest_seg_score,ESpritz_Extracellular/Lumenal_max_seg_score,ESpritz_Extracellular/Lumenal_seg_lengths,ESpritz_Extracellular/Lumenal_seg_scores,SEG_whole_official,SEG_whole,SEG_Cytoplasmic,SEG_Cytoplasmic_mean_seg_score,SEG_Cytoplasmic_longest_seg_score,SEG_Cytoplasmic_max_seg_score,SEG_Cytoplasmic_seg_lengths,SEG_Cytoplasmic_seg_scores,SEG_Transmembrane,SEG_Transmembrane_mean_seg_score,SEG_Transmembrane_longest_seg_score,SEG_Transmembrane_max_seg_score,SEG_Transmembrane_seg_lengths,SEG_Transmembrane_seg_scores,SEG_Extracellular/Lumenal,SEG_Extracellular/Lumenal_mean_seg_score,SEG_Extracellular/Lumenal_longest_seg_score,SEG_Extracellular/Lumenal_max_seg_score,SEG_Extracellular/Lumenal_seg_lengths,SEG_Extracellular/Lumenal_seg_scores,ParSe2_whole_official,ParSe2_whole,ParSe2_Cytoplasmic,ParSe2_Cytoplasmic_mean_seg_score,ParSe2_Cytoplasmic_longest_seg_score,ParSe2_Cytoplasmic_max_seg_score,ParSe2_Cytoplasmic_seg_lengths,ParSe2_Cytoplasmic_seg_scores,ParSe2_Transmembrane,ParSe2_Transmembrane_mean_seg_score,ParSe2_Transmembrane_longest_seg_score,ParSe2_Transmembrane_max_seg_score,ParSe2_Transmembrane_seg_lengths,ParSe2_Transmembrane_seg_scores,ParSe2_Extracellular/Lumenal,ParSe2_Extracellular/Lumenal_mean_seg_score,ParSe2_Extracellular/Lumenal_longest_seg_score,ParSe2_Extracellular/Lumenal_max_seg_score,ParSe2_Extracellular/Lumenal_seg_lengths,ParSe2_Extracellular/Lumenal_seg_scores
Q04671,838,838,1.0,339,205,294,7,12,6,-0.208196,-7.97234923857868,-6.313449850746269,-9.190431267353317,-4.686571508379887,-2.9243347826086956,"179,6,22,90,15,23,4","-4.6866,-12.1501,-14.8399,-6.6846,-13.8571,-2.9243,nan",-10.09083085106383,-10.10294459298871,-7.82556111111111,0.03894705882352941,"18,17,17,17,17,17,17,17,17,17,17,17","-7.8256,-11.7286,-10.1941,-12.0115,-12.4048,-9.5498,-9.0318,-13.9890,-13.9571,-10.4791,0.0389,nan",-8.566525660377359,-9.141412558980212,-8.767342857142856,-4.443499999999999,"133,14,73,10,24,40","-8.7673,-10.0331,-6.4808,-11.5241,-13.5997,-4.4435",-0.197,0.0004040572792362769,0.00045486725663716813,0.0005350307632345524,0.0007027932960893855,0.0026249999999999997,"179,6,22,90,15,23,4","0.0007,0.0001,0.0001,0.0001,0.0000,0.0001,0.0026",8.926829268292683e-05,8.921568627450983e-05,0.0001,0.00035294117647058826,"18,17,17,17,17,17,17,17,17,17,17,17","0.0001,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0001,0.0004,0.0001",0.0005649659863945578,0.00039486304230896874,0.0007872180451127821,0.000865,"133,14,73,10,24,40","0.0008,0.0001,0.0003,0.0003,0.0001,0.0009",1.2,-0.0991437125748503,-0.21253869047619042,-0.2521561674204133,0.30122905027932956,2.159,"179,6,22,90,15,23,4","0.3012,-1.7492,-0.5785,-1.0335,-1.0772,0.2130,2.1590",-0.10981951219512195,-0.10895370370370368,-0.2864444444444445,2.159,"18,17,17,17,17,17,17,17,17,17,17,17","-0.2864,-0.7309,-0.7911,1.5880,-1.2818,-0.1709,-0.6352,-0.0559,-0.5392,-1.0072,0.4441,2.1590",0.03789455782312925,-0.3470343638777309,0.15483458646616544,1.2363,"133,14,73,10,24,40","0.1548,-1.2247,0.2155,-0.1178,-2.3463,1.2363",0.05369928400954654,0.11677792362768494,0.214541592920354,0.1077709318873176,0.36612793296089385,0.36612793296089385,"179,6,22,90,15,23,4","0.3661,0.0393,0.0385,0.0409,0.0388,0.0485,0.1822",0.05155073170731708,0.051402396514161224,0.08181111111111111,0.1295941176470588,"18,17,17,17,17,17,17,17,17,17,17,17","0.0818,0.0394,0.0392,0.0386,0.0383,0.0393,0.0392,0.0388,0.0387,0.0404,0.0534,0.1296",0.04953197278911565,0.047010875977043065,0.051555639097744355,0.07442750000000001,"133,14,73,10,24,40","0.0516,0.0391,0.0392,0.0390,0.0389,0.0744",0.12649164677804295,0.12649164677804295,0.08259587020648967,0.0513688885804504,0.07262569832402235,0.13333333333333333,"179,6,22,90,15,23,4","0.0726,0.0000,0.0000,0.1333,0.0667,0.0870,0.0000",0.3804878048780488,0.38235294117647056,0.0,1.0,"18,17,17,17,17,17,17,17,17,17,17,17","0.0000,0.0000,0.8824,0.0000,0.0000,0.8235,0.0000,0.8824,1.0000,1.0000,0.0000,0.0000",0.0,0.0,0.0,0.0,"133,14,73,10,24,40","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",54.759438030082244,0.06727203689199293,0.16600836840261993,0.053513675642760716,0.3210820538565643,0.3210820538565643,"179,6,22,90,15,23,4","0.3211,0.0000,0.0000,0.0000,0.0000,0.0000,nan",0.0,0.0,0.0,0.0,"18,17,17,17,17,17,17,17,17,17,17,17","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",0.0038732484218912183,0.0024991611995824393,0.0007350405103151624,0.014259926687179474,"133,14,73,10,24,40","0.0007,0.0000,0.0143,0.0000,0.0000,0.0000"
Q14BN4,828,828,1.0,802,21,5,1,1,1,0.211397,-5.745734575835475,-5.745734575835475,-5.745734575835475,-5.745734575835475,-5.745734575835475,802,-5.7457,,,,,21,nan,,,,,5,nan,-0.318,0.0006705314009661835,0.0006623441396508728,0.0006623441396508728,0.0006623441396508728,0.0006623441396508728,802,0.0007,0.0002619047619047619,0.0002619047619047619,0.0002619047619047619,0.0002619047619047619,21,0.0003,0.0037000000000000006,0.0037000000000000006,0.0037000000000000006,0.0037000000000000006,5,0.0037,0.52,-0.659550303030303,-0.6481047381546134,-0.6481047381546134,-0.6481047381546134,-0.6481047381546134,802,-0.6481,-1.0584285714285713,-1.0584285714285713,-1.0584285714285713,-1.0584285714285713,21,-1.0584,-1.061,-1.061,-1.061,-1.061,5,-1.0610,0.0,0.30648840579710146,0.3050750623441396,0.3050750623441396,0.3050750623441396,0.3050750623441396,802,0.3051,0.3429380952380952,0.3429380952380952,0.3429380952380952,0.3429380952380952,21,0.3429,0.3801,0.3801,0.3801,0.3801,5,0.3801,0.05555555555555555,0.05555555555555555,0.0399002493765586,0.0399002493765586,0.0399002493765586,0.0399002493765586,802,0.0399,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,21,0.6667,0.0,0.0,0.0,0.0,5,0.0000,23.151994625173387,0.028796013215389785,0.02930632231034606,0.02930632231034606,0.02930632231034606,0.02930632231034606,802,0.0293,0.0,0.0,0.0,0.0,21,0.0000,,,,,5,nan
P15529,392,358,0.9133,26,23,309,1,1,1,-0.00777568,-5.099373684210526,,,,,26,nan,,,,,23,nan,-4.848221103896105,-4.848221103896105,-4.848221103896105,-4.848221103896105,309,-4.8482,-0.233,0.001096938775510204,0.00018846153846153844,0.00018846153846153844,0.00018846153846153844,0.00018846153846153844,26,0.0002,4.782608695652174e-05,4.782608695652174e-05,4.782608695652174e-05,4.782608695652174e-05,23,0.0000,0.0013385113268608413,0.0013385113268608413,0.0013385113268608413,0.0013385113268608413,309,0.0013,1.38,0.6822570694087404,0.018826086956521743,0.018826086956521743,0.018826086956521743,0.018826086956521743,26,0.0188,0.02465217391304347,0.02465217391304347,0.02465217391304347,0.02465217391304347,23,0.0247,0.9753365695792879,0.9753365695792879,0.9753365695792879,0.9753365695792879,309,0.9753,0.0,0.14720918367346938,0.2980576923076923,0.2980576923076923,0.2980576923076923,0.2980576923076923,26,0.2981,0.15245652173913044,0.15245652173913044,0.15245652173913044,0.15245652173913044,23,0.1525,0.12415792880258898,0.12415792880258898,0.12415792880258898,0.12415792880258898,309,0.1242,0.16581632653061223,0.16581632653061223,0.0,0.0,0.0,0.0,26,0.0000,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,23,0.9130,0.11003236245954692,0.11003236245954692,0.11003236245954692,0.11003236245954692,309,0.1100,32.99965006191841,0.08967296212477828,0.0,0.0,0.0,0.0,26,0.0000,0.0,0.0,0.0,0.0,23,0.0000,0.10679498401915342,0.10679498401915342,0.10679498401915342,0.10679498401915342,309,0.1068
Q8TEM1,1887,1861,0.9862,58,21,1782,1,1,1,0.555406,-6.019312084921067,-9.5827125,-9.5827125,-9.5827125,-9.5827125,58,-9.5827,-12.06942857142857,-12.06942857142857,-12.06942857142857,-12.06942857142857,21,-12.0694,-5.885579629629629,-5.885579629629629,-5.885579629629629,-5.885579629629629,1782,-5.8856,-0.146,0.0016018547959724427,0.004084482758620689,0.004084482758620689,0.004084482758620689,0.004084482758620689,58,0.0041,0.00020476190476190472,0.00020476190476190472,0.00020476190476190472,0.00020476190476190472,21,0.0002,0.0015438832772166106,0.0015438832772166106,0.0015438832772166106,0.0015438832772166106,1782,0.0015,0.61,-0.08792834394904459,0.05125454545454545,0.05125454545454545,0.05125454545454545,0.05125454545454545,58,0.0513,0.2684761904761905,0.2684761904761905,0.2684761904761905,0.2684761904761905,21,0.2685,-0.08280359147025815,-0.08280359147025815,-0.08280359147025815,-0.08280359147025815,1782,-0.0828,0.011128775834658187,0.06107726550079492,0.4162189655172414,0.4162189655172414,0.4162189655172414,0.4162189655172414,58,0.4162,0.08715238095238097,0.08715238095238097,0.08715238095238097,0.08715238095238097,21,0.0872,0.04744248035914702,0.04744248035914702,0.04744248035914702,0.04744248035914702,1782,0.0474,0.03126656067832538,0.03126656067832538,0.0,0.0,0.0,0.0,58,0.0000,0.0,0.0,0.0,0.0,21,0.0000,0.019079685746352413,0.019079685746352413,0.019079685746352413,0.019079685746352413,1782,0.0191,61.92242697589665,0.03323801770042761,0.12677832553444288,0.12677832553444288,0.12677832553444288,0.12677832553444288,58,0.1268,0.0,0.0,0.0,0.0,21,0.0000,0.03147621997828972,0.03147621997828972,0.03147621997828972,0.03147621997828972,1782,0.0315
Q9UJA2,301,107,0.3555,0,107,0,0,5,0,-0.651213,-7.659582470119521,,,,,,,-8.15993432835821,-8.831568918219462,-12.428130434782608,-3.6784619047619054,"21,21,23,21,21","-3.6785,-7.6411,-12.4281,-11.5785,nan",,,,,,,-0.145,0.0007122923588039867,,,,,,,0.0006757009345794393,0.0006867494824016563,9.565217391304348e-05,0.0024666666666666665,"21,21,23,21,21","0.0004,0.0001,0.0001,0.0004,0.0025",,,,,,,0.0,0.06770805369127514,,,,,,,0.09879439252336447,0.10024306418219461,0.0227391304347826,0.8814761904761904,"21,21,23,21,21","0.8815,-0.2700,0.0227,-0.6339,0.5009",,,,,,,0.0,0.10850431893687706,,,,,,,0.06985981308411215,0.0703127122153209,0.04608260869565216,0.1330190476190476,"21,21,23,21,21","0.0524,0.0435,0.0461,0.0765,0.1330",,,,,,,0.22591362126245848,0.22591362126245848,,,,,,,0.1308411214953271,0.13333333333333333,0.0,0.6666666666666666,"21,21,23,21,21","0.0000,0.0000,0.0000,0.0000,0.6667",,,,,,,4.934702372910075,0.017814810010505687,,,,,,,0.0,0.0,0.0,0.0,"21,21,23,21,21","0.0000,0.0000,0.0000,0.0000,0.0000",,,,,,
P00533,1210,1186,0.9802,542,23,621,1,1,1,0.736746,-4.529328534482759,-5.36345162601626,-5.36345162601626,-5.36345162601626,-5.36345162601626,542,-5.3635,-6.376086956521738,-6.376086956521738,-6.376086956521738,-6.376086956521738,23,-6.3761,-3.726951046698873,-3.726951046698873,-3.726951046698873,-3.726951046698873,621,-3.7270,0.001,0.004905123966942149,0.009989483394833947,0.009989483394833947,0.009989483394833947,0.009989483394833947,542,0.0100,0.0001478260869565217,0.0001478260869565217,0.0001478260869565217,0.0001478260869565217,23,0.0001,0.0007173913043478261,0.0007173913043478261,0.0007173913043478261,0.0007173913043478261,621,0.0007,2.96,0.27360563380281694,0.11561224489795928,0.11561224489795928,0.11561224489795928,0.11561224489795928,542,0.1156,-1.3346956521739128,-1.3346956521739128,-1.3346956521739128,-1.3346956521739128,23,-1.3347,0.5934782608695652,0.5934782608695652,0.5934782608695652,0.5934782608695652,621,0.5935,0.017355371900826446,0.09761652892561982,0.148830258302583,0.148830258302583,0.148830258302583,0.148830258302583,542,0.1488,0.04188260869565217,0.04188260869565217,0.04188260869565217,0.04188260869565217,23,0.0419,0.049783735909822865,0.049783735909822865,0.049783735909822865,0.049783735909822865,621,0.0498,0.07355371900826446,0.07355371900826446,0.0996309963099631,0.0996309963099631,0.0996309963099631,0.0996309963099631,542,0.0996,0.6956521739130435,0.6956521739130435,0.6956521739130435,0.6956521739130435,23,0.6957,0.001610305958132045,0.001610305958132045,0.001610305958132045,0.001610305958132045,621,0.0016,117.00586760333425,0.0986558748763358,0.10008306866979023,0.10008306866979023,0.10008306866979023,0.10008306866979023,542,0.1001,0.0,0.0,0.0,0.0,23,0.0000,0.1029981339908944,0.1029981339908944,0.1029981339908944,0.1029981339908944,621,0.1030
P21802,821,800,0.9744,423,21,356,1,1,1,0.436729,-4.755853566796368,-5.58001126005362,-5.58001126005362,-5.58001126005362,-5.58001126005362,423,-5.5800,-9.879990476190475,-9.879990476190475,-9.879990476190475,-9.879990476190475,21,-9.8800,-3.1723550561797755,-3.1723550561797755,-3.1723550561797755,-3.1723550561797755,356,-3.1724,-0.315,0.0006313032886723507,0.0007059101654846335,0.0007059101654846335,0.0007059101654846335,0.0007059101654846335,423,0.0007,1.4285714285714287e-05,1.4285714285714287e-05,1.4285714285714287e-05,1.4285714285714287e-05,21,0.0000,0.0005955056179775281,0.0005955056179775281,0.0005955056179775281,0.0005955056179775281,356,0.0006,1.19,0.13659290953545233,0.09978333333333331,0.09978333333333331,0.09978333333333331,0.09978333333333331,423,0.0998,-0.468047619047619,-0.468047619047619,-0.468047619047619,-0.468047619047619,21,-0.4680,0.2407331460674158,0.2407331460674158,0.2407331460674158,0.2407331460674158,356,0.2407,0.0341047503045067,0.10920669914738125,0.13135248226950355,0.13135248226950355,0.13135248226950355,0.13135248226950355,423,0.1314,0.05471904761904762,0.05471904761904762,0.05471904761904762,0.05471904761904762,21,0.0547,0.08172387640449438,0.08172387640449438,0.08172387640449438,0.08172387640449438,356,0.0817,0.06455542021924482,0.06455542021924482,0.0591016548463357,0.0591016548463357,0.0591016548463357,0.0591016548463357,423,0.0591,0.0,0.0,0.0,0.0,21,0.0000,0.07865168539325842,0.07865168539325842,0.07865168539325842,0.07865168539325842,356,0.0787,52.2262689558531,0.06552856832603902,0.0966548421784769,0.0966548421784769,0.0966548421784769,0.0966548421784769,423,0.0967,0.0,0.0,0.0,0.0,21,0.0000,0.03511553039466038,0.03511553039466038,0.03511553039466038,0.03511553039466038,356,0.0351
P08247,313,313,1.0,122,96,95,3,4,2,1.09152,-1.279961216730038,7.342569444444444,1.6935821666666673,17.488902500000002,17.488902500000002,"25,7,90","-4.6686,-7.7396,17.4889",-4.260379166666667,-4.260379166666667,-6.512249999999999,3.5168999999999997,"24,24,24,24","-6.5122,-6.8659,-7.1803,3.5169",-4.803141052631578,-4.624489473684211,-5.517747368421053,-3.7312315789473676,"57,38","-5.5177,-3.7312",0.417,0.20368722044728438,0.5221975409836066,0.236607164021164,0.7075277777777778,0.7075277777777778,"25,7,90","0.0008,0.0015,0.7075",0.00028854166666666666,0.00028854166666666666,0.00019583333333333334,0.000525,"24,24,24,24","0.0002,0.0005,0.0002,0.0002",0.00019263157894736847,0.00020350877192982456,0.00014912280701754387,0.00025789473684210523,"57,38","0.0001,0.0003",7.32,1.4756451612903223,3.334025210084033,1.6012213902572519,4.60322988505747,4.60322988505747,"25,7,90","-0.2853,0.4857,4.6032",0.13442708333333334,0.13442708333333325,0.18900000000000003,0.7625833333333333,"24,24,24,24","0.1890,0.7626,-1.0556,0.6417",0.5031157894736842,0.4307543859649122,0.7925614035087718,0.7925614035087718,"57,38","0.7926,0.0689",0.17891373801916932,0.20757635782747605,0.41216885245901635,0.23598832804232803,0.5133255555555555,0.5133255555555555,"25,7,90","0.1513,0.0434,0.5133",0.08154166666666667,0.08154166666666667,0.10927916666666666,0.12825833333333334,"24,24,24,24","0.1093,0.0410,0.0476,0.1283",0.0721978947368421,0.07205394736842105,0.07277368421052632,0.07277368421052632,"57,38","0.0728,0.0713",0.2523961661341853,0.2523961661341853,0.5245901639344263,0.23703703703703705,0.7111111111111111,0.7111111111111111,"25,7,90","0.0000,0.0000,0.7111",0.09375,0.09375,0.0,0.375,"24,24,24,24","0.0000,0.3750,0.0000,0.0000",0.06315789473684211,0.05263157894736842,0.10526315789473684,0.10526315789473684,"57,38","0.1053,0.0000",177.37313649102484,0.6137478771315739,1.7718205731470493,0.742044513540217,2.2261335406206513,2.2261335406206513,"25,7,90","0.0000,0.0000,2.2261",0.0,0.0,0.0,0.0,"24,24,24,24","0.0000,0.0000,0.0000,0.0000",0.03931284550120008,0.049141056876500104,0.0,0.09828211375300021,"57,38","0.0000,0.0983"
Q14739,615,379,0.6163,0,168,211,0,8,1,0.340153,-4.975023716814159,,,,,,,-6.796386842105263,-6.857715714285715,-11.579719047619047,-0.9042095238095239,"21,21,21,21,21,21,21,21","-11.5797,-2.3009,-9.2512,-4.2374,-11.7669,-7.3810,-0.9042,-7.4403",-2.5341028436018957,-2.5341028436018957,-2.5341028436018957,-2.5341028436018957,211,-2.5341,-0.249,0.0005582113821138211,,,,,,,0.00015476190476190478,0.00015476190476190478,8.095238095238095e-05,0.0002904761904761905,"21,21,21,21,21,21,21,21","0.0001,0.0001,0.0003,0.0002,0.0001,0.0001,0.0003,0.0002",0.0006696682464454977,0.0006696682464454977,0.0006696682464454977,0.0006696682464454977,211,0.0007,1.08,0.14892156862745093,,,,,,,-0.16795238095238096,-0.167952380952381,0.4511904761904762,0.5421904761904762,"21,21,21,21,21,21,21,21","0.4512,-1.0606,0.4083,-0.1588,-0.9757,0.4228,-0.9730,0.5422",0.5058436018957345,0.5058436018957345,0.5058436018957345,0.5058436018957345,211,0.5058,0.014634146341463415,0.1686429268292683,,,,,,,0.04966785714285714,0.04966785714285714,0.07993809523809524,0.07993809523809524,"21,21,21,21,21,21,21,21","0.0799,0.0472,0.0401,0.0393,0.0389,0.0393,0.0404,0.0722",0.3846289099526066,0.3846289099526066,0.3846289099526066,0.3846289099526066,211,0.3846,0.07479674796747968,0.07479674796747968,,,,,,,0.041666666666666664,0.041666666666666664,0.3333333333333333,0.3333333333333333,"21,21,21,21,21,21,21,21","0.3333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",0.1848341232227488,0.1848341232227488,0.1848341232227488,0.1848341232227488,211,0.1848,5.916793632356942,0.010011495147812084,,,,,,,0.0,0.0,0.0,0.0,"21,21,21,21,21,21,21,21","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",0.029732631318376595,0.029732631318376595,0.029732631318376595,0.029732631318376595,211,0.0297
P29317,976,953,0.9764,418,21,514,1,1,1,0.675324,-4.315949676025918,-4.285690760869565,-4.285690760869565,-4.285690760869565,-4.285690760869565,418,-4.2857,-2.6286809523809525,-2.6286809523809525,-2.6286809523809525,-2.6286809523809525,21,-2.6287,-4.427755058365759,-4.427755058365759,-4.427755058365759,-4.427755058365759,514,-4.4278,-0.269,0.000607889344262295,0.0005239234449760765,0.0005239234449760765,0.0005239234449760765,0.0005239234449760765,418,0.0005,0.00010476190476190474,0.00010476190476190474,0.00010476190476190474,0.00010476190476190474,21,0.0001,0.000704669260700389,0.000704669260700389,0.000704669260700389,0.000704669260700389,514,0.0007,1.35,0.19501233299075021,-0.15397349397590362,-0.15397349397590362,-0.15397349397590362,-0.15397349397590362,418,-0.1540,-1.1707619047619044,-1.1707619047619044,-1.1707619047619044,-1.1707619047619044,21,-1.1708,0.6737821011673151,0.6737821011673151,0.6737821011673151,0.6737821011673151,514,0.6738,0.0,0.08474180327868852,0.0640311004784689,0.0640311004784689,0.0640311004784689,0.0640311004784689,418,0.0640,0.07295238095238098,0.07295238095238098,0.07295238095238098,0.07295238095238098,21,0.0730,0.09858054474708171,0.09858054474708171,0.09858054474708171,0.09858054474708171,514,0.0986,0.0389344262295082,0.0389344262295082,0.0,0.0,0.0,0.0,418,0.0000,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,21,0.8571,0.007782101167315175,0.007782101167315175,0.007782101167315175,0.007782101167315175,514,0.0078,51.329274216171825,0.05391730484891998,0.013055534718669505,0.013055534718669505,0.013055534718669505,0.013055534718669505,418,0.0131,0.0,0.0,0.0,0.0,21,0.0000,0.08955005276340858,0.08955005276340858,0.08955005276340858,0.08955005276340858,514,0.0896
P17948,1338,1312,0.9806,558,22,732,1,1,1,0.709074,-4.68963400621118,-3.3625110236220475,-3.3625110236220475,-3.3625110236220475,-3.3625110236220475,558,-3.3625,-11.303990909090908,-11.303990909090908,-11.303990909090908,-11.303990909090908,22,-11.3040,-5.414669262295082,-5.414669262295082,-5.414669262295082,-5.414669262295082,732,-5.4147,-0.246,0.0005606128550074738,0.00045860215053763445,0.00045860215053763445,0.00045860215053763445,0.00045860215053763445,558,0.0005,1.3636363636363638e-05,1.3636363636363638e-05,1.3636363636363638e-05,1.3636363636363638e-05,22,0.0000,0.0006543715846994535,0.0006543715846994535,0.0006543715846994535,0.0006543715846994535,732,0.0007,0.63,0.04149213483146064,0.10910630630630627,0.10910630630630627,0.10910630630630627,0.10910630630630627,558,0.1091,-0.9922727272727273,-0.9922727272727273,-0.9922727272727273,-0.9922727272727273,22,-0.9923,0.06255191256830601,0.06255191256830601,0.06255191256830601,0.06255191256830601,732,0.0626,0.0,0.08747451420029895,0.13390358422939067,0.13390358422939067,0.13390358422939067,0.13390358422939067,558,0.1339,0.043909090909090905,0.043909090909090905,0.043909090909090905,0.043909090909090905,22,0.0439,0.05044330601092895,0.05044330601092895,0.05044330601092895,0.05044330601092895,732,0.0504,0.03587443946188341,0.03587443946188341,0.026881720430107527,0.026881720430107527,0.026881720430107527,0.026881720430107527,558,0.0269,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,22,0.5455,0.00546448087431694,0.00546448087431694,0.00546448087431694,0.00546448087431694,732,0.0055,54.36146620432707,0.04137097884651984,0.06464370611699309,0.06464370611699309,0.06464370611699309,0.06464370611699309,558,0.0646,0.0,0.0,0.0,0.0,22,0.0000,0.026046451727389133,0.026046451727389133,0.026046451727389133,0.026046451727389133,732,0.0260
P05556,798,778,0.9749,47,23,708,1,1,1,0.933915,-2.813320053475936,,,,,47,nan,-5.294835,-5.294835,-5.294835,-5.294835,23,-5.2948,-2.6286800847457625,-2.6286800847457625,-2.6286800847457625,-2.6286800847457625,708,-2.6287,-0.23,0.0009422305764411028,0.0001553191489361702,0.0001553191489361702,0.0001553191489361702,0.0001553191489361702,47,0.0002,3.913043478260869e-05,3.913043478260869e-05,3.913043478260869e-05,3.913043478260869e-05,23,0.0000,0.0009066384180790961,0.0009066384180790961,0.0009066384180790961,0.0009066384180790961,708,0.0009,2.82,0.8225044025157233,0.15320454545454545,0.15320454545454545,0.15320454545454545,0.15320454545454545,47,0.1532,-1.1871304347826088,-1.1871304347826088,-1.1871304347826088,-1.1871304347826088,23,-1.1871,0.9003587570621469,0.9003587570621469,0.9003587570621469,0.9003587570621469,708,0.9004,0.0,0.10590137844611529,0.3744468085106382,0.3744468085106382,0.3744468085106382,0.3744468085106382,47,0.3744,0.08658260869565217,0.08658260869565217,0.08658260869565217,0.08658260869565217,23,0.0866,0.08640395480225989,0.08640395480225989,0.08640395480225989,0.08640395480225989,708,0.0864,0.03634085213032581,0.03634085213032581,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.1276595744680851,47,0.1277,1.0,1.0,1.0,1.0,23,1.0000,0.0,0.0,0.0,0.0,708,0.0000,85.80557016666538,0.11085990977605346,0.056896081301488835,0.056896081301488835,0.056896081301488835,0.056896081301488835,47,0.0569,0.0,0.0,0.0,0.0,23,0.0000,0.11838164875863456,0.11838164875863456,0.11838164875863456,0.11838164875863456,708,0.1184
