UniProt_ID,region,unspliced_score,spliced_score,n_segments,tool,tool_type,whole_score,splice_delta
O75445,Extracellular/Lumenal,0.6726599999999999,0.6726599999999999,1,PSPHunter,sequence,0.6567999999999999,0.0
O75445,Transmembrane,0.00384,0.00384,1,PSPHunter,sequence,0.6567999999999999,0.0
O75460,Cytoplasmic,0.3497999999999999,0.3497999999999999,1,PSPHunter,sequence,0.31934,0.0
O75460,Extracellular/Lumenal,0.2987599999999999,0.2987599999999999,1,PSPHunter,sequence,0.31934,0.0
O75460,Transmembrane,0.01658,0.01658,1,PSPHunter,sequence,0.31934,0.0
O75581,Cytoplasmic,0.6141800000000003,0.6141800000000003,1,PSPHunter,sequence,0.67746,0.0
O75581,Extracellular/Lumenal,0.6572600000000002,0.6572600000000002,1,PSPHunter,sequence,0.67746,0.0
O75581,Transmembrane,0.01318,0.01318,1,PSPHunter,sequence,0.67746,0.0
P00533,Cytoplasmic,0.4117000000000004,0.4117000000000004,1,PSPHunter,sequence,0.45444,0.0
P00533,Extracellular/Lumenal,0.38326,0.38326,1,PSPHunter,sequence,0.45444,0.0
P00533,Transmembrane,0.0031,0.0031,1,PSPHunter,sequence,0.45444,0.0
P01857,Extracellular/Lumenal,0.4037000000000001,0.4037000000000001,1,PSPHunter,sequence,0.4037000000000001,0.0
P04626,Cytoplasmic,0.68092,0.68092,1,PSPHunter,sequence,0.3854000000000002,0.0
P04626,Extracellular/Lumenal,0.2804999999999999,0.2804999999999999,1,PSPHunter,sequence,0.3854000000000002,0.0
P04626,Transmembrane,0.00526,0.00526,1,PSPHunter,sequence,0.3854000000000002,0.0
P05067,Cytoplasmic,0.1412399999999999,0.1412399999999999,1,PSPHunter,sequence,0.8819800000000002,0.0
P05067,Extracellular/Lumenal,0.7758000000000002,0.7758000000000002,1,PSPHunter,sequence,0.8819800000000002,0.0
P05067,Transmembrane,0.00978,0.00978,1,PSPHunter,sequence,0.8819800000000002,0.0
P05556,Cytoplasmic,0.12988,0.12988,1,PSPHunter,sequence,0.56464,0.0
P05556,Extracellular/Lumenal,0.5635000000000002,0.5635000000000002,1,PSPHunter,sequence,0.56464,0.0
P05556,Transmembrane,0.00228,0.00228,1,PSPHunter,sequence,0.56464,0.0
P07766,Cytoplasmic,0.2983999999999999,0.2983999999999999,1,PSPHunter,sequence,0.2212999999999999,0.0
P07766,Extracellular/Lumenal,0.0876599999999999,0.0876599999999999,1,PSPHunter,sequence,0.2212999999999999,0.0
P07766,Transmembrane,0.0067,0.0067,1,PSPHunter,sequence,0.2212999999999999,0.0
P07949,Cytoplasmic,0.4654200000000002,0.4654200000000002,1,PSPHunter,sequence,0.30844,0.0
P07949,Extracellular/Lumenal,0.2728799999999999,0.2728799999999999,1,PSPHunter,sequence,0.30844,0.0
P07949,Transmembrane,0.00582,0.00582,1,PSPHunter,sequence,0.30844,0.0
P08172,Cytoplasmic,0.15135499999999988,0.5652999999999999,4,PSPHunter,sequence,0.26248,0.413945
P08172,Extracellular/Lumenal,0.03138499999999995,0.0364199999999999,4,PSPHunter,sequence,0.26248,0.005034999999999949
P08172,Transmembrane,0.012351428571428557,0.0669199999999999,7,PSPHunter,sequence,0.26248,0.05456857142857134
P08247,Cytoplasmic,0.25674666666666673,0.7430399999999999,3,PSPHunter,sequence,0.42274,0.4862933333333332
P08247,Extracellular/Lumenal,0.049969999999999945,0.0899599999999999,2,PSPHunter,sequence,0.42274,0.039989999999999956
P08247,Transmembrane,0.020439999999999976,0.0352799999999999,4,PSPHunter,sequence,0.42274,0.014839999999999926
P08908,Cytoplasmic,0.07732499999999995,0.2815800000000001,4,PSPHunter,sequence,0.70366,0.20425500000000016
P08908,Extracellular/Lumenal,0.038564999999999953,0.0741799999999999,4,PSPHunter,sequence,0.70366,0.035614999999999945
P08908,Transmembrane,0.009957142857142843,0.0319599999999999,7,PSPHunter,sequence,0.70366,0.022002857142857053
P10747,Cytoplasmic,0.13662,0.13662,1,PSPHunter,sequence,0.0523599999999999,0.0
P10747,Extracellular/Lumenal,0.12544,0.12544,1,PSPHunter,sequence,0.0523599999999999,0.0
P10747,Transmembrane,0.00388,0.00388,1,PSPHunter,sequence,0.0523599999999999,0.0
P11362,Cytoplasmic,0.3333400000000001,0.3333400000000001,1,PSPHunter,sequence,0.4544400000000003,0.0
P11362,Extracellular/Lumenal,0.51494,0.51494,1,PSPHunter,sequence,0.4544400000000003,0.0
P11362,Transmembrane,0.00524,0.00524,1,PSPHunter,sequence,0.4544400000000003,0.0
P13569,Cytoplasmic,0.18523714285714285,0.6496400000000001,7,PSPHunter,sequence,0.5884799999999999,0.46440285714285723
P13569,Extracellular/Lumenal,0.024656666666666615,0.0315999999999999,6,PSPHunter,sequence,0.5884799999999999,0.006943333333333284
P13569,Transmembrane,0.01382166666666665,0.0600999999999999,12,PSPHunter,sequence,0.5884799999999999,0.04627833333333325
P15529,Cytoplasmic,0.0566399999999999,0.0566399999999999,1,PSPHunter,sequence,0.4885799999999999,0.0
P15529,Extracellular/Lumenal,0.56372,0.56372,1,PSPHunter,sequence,0.4885799999999999,0.0
P15529,Transmembrane,0.01004,0.01004,1,PSPHunter,sequence,0.4885799999999999,0.0
P15941,Cytoplasmic,0.1060599999999999,0.1060599999999999,1,PSPHunter,sequence,0.6354200000000001,0.0
P15941,Extracellular/Lumenal,0.6361999999999999,0.6361999999999999,1,PSPHunter,sequence,0.6354200000000001,0.0
P15941,Transmembrane,0.00384,0.00384,1,PSPHunter,sequence,0.6354200000000001,0.0
P15954,Extracellular/Lumenal,0.0370099999999999,0.0427999999999999,2,PSPHunter,sequence,0.0370799999999999,0.0057900000000000035
P15954,Transmembrane,0.00518,0.00518,1,PSPHunter,sequence,0.0370799999999999,0.0
P17948,Cytoplasmic,0.4895599999999999,0.4895599999999999,1,PSPHunter,sequence,0.5163,0.0
P17948,Extracellular/Lumenal,0.4919599999999999,0.4919599999999999,1,PSPHunter,sequence,0.5163,0.0
P17948,Transmembrane,0.0057,0.0057,1,PSPHunter,sequence,0.5163,0.0
P20963,Cytoplasmic,0.4468599999999998,0.4468599999999998,1,PSPHunter,sequence,0.2564199999999999,0.0
P20963,Extracellular/Lumenal,0.01774,0.01774,1,PSPHunter,sequence,0.2564199999999999,0.0
P20963,Transmembrane,0.00518,0.00518,1,PSPHunter,sequence,0.2564199999999999,0.0
P21802,Cytoplasmic,0.40778,0.40778,1,PSPHunter,sequence,0.7090000000000001,0.0
P21802,Extracellular/Lumenal,0.5658799999999998,0.5658799999999998,1,PSPHunter,sequence,0.7090000000000001,0.0
P21802,Transmembrane,0.00476,0.00476,1,PSPHunter,sequence,0.7090000000000001,0.0
P29317,Cytoplasmic,0.54326,0.54326,1,PSPHunter,sequence,0.7064400000000001,0.0
P29317,Extracellular/Lumenal,0.4856,0.4856,1,PSPHunter,sequence,0.7064400000000001,0.0
P29317,Transmembrane,0.00358,0.00358,1,PSPHunter,sequence,0.7064400000000001,0.0
P31431,Cytoplasmic,0.12922,0.12922,1,PSPHunter,sequence,0.14326,0.0
P31431,Extracellular/Lumenal,0.2838200000000001,0.2838200000000001,1,PSPHunter,sequence,0.14326,0.0
P31431,Transmembrane,0.0022,0.0022,1,PSPHunter,sequence,0.14326,0.0
P31645,Cytoplasmic,0.04308857142857138,0.2076,7,PSPHunter,sequence,0.2824400000000001,0.16451142857142864
P31645,Extracellular/Lumenal,0.037769999999999915,0.0349199999999999,6,PSPHunter,sequence,0.2824400000000001,-0.0028500000000000122
P31645,Transmembrane,0.012878333333333316,0.0974599999999999,12,PSPHunter,sequence,0.2824400000000001,0.08458166666666658
P35968,Cytoplasmic,0.53286,0.53286,1,PSPHunter,sequence,0.6701800000000003,0.0
P35968,Extracellular/Lumenal,0.6087799999999998,0.6087799999999998,1,PSPHunter,sequence,0.6701800000000003,0.0
P35968,Transmembrane,0.00362,0.00362,1,PSPHunter,sequence,0.6701800000000003,0.0
P40967,Cytoplasmic,0.0374799999999999,0.0374799999999999,1,PSPHunter,sequence,0.60766,0.0
P40967,Extracellular/Lumenal,0.0301799999999999,0.0301799999999999,1,PSPHunter,sequence,0.60766,0.0
P40967,Transmembrane,0.00436,0.00436,1,PSPHunter,sequence,0.60766,0.0
P46531,Cytoplasmic,0.74052,0.74052,1,PSPHunter,sequence,0.6381800000000001,0.0
P46531,Extracellular/Lumenal,0.6479400000000003,0.6479400000000003,1,PSPHunter,sequence,0.6381800000000001,0.0
P46531,Transmembrane,0.00838,0.00838,1,PSPHunter,sequence,0.6381800000000001,0.0
P49146,Cytoplasmic,0.0469099999999999,0.20518,4,PSPHunter,sequence,0.0594599999999999,0.1582700000000001
P49146,Extracellular/Lumenal,0.04403499999999992,0.1157,4,PSPHunter,sequence,0.0594599999999999,0.07166500000000008
P49146,Transmembrane,0.010739999999999986,0.0227999999999999,7,PSPHunter,sequence,0.0594599999999999,0.012059999999999915
P61073,Cytoplasmic,0.041234999999999924,0.1198199999999999,4,PSPHunter,sequence,0.0372799999999999,0.07858499999999997
P61073,Extracellular/Lumenal,0.038819999999999924,0.10576,4,PSPHunter,sequence,0.0372799999999999,0.06694000000000008
P61073,Transmembrane,0.013037142857142857,0.01532,7,PSPHunter,sequence,0.0372799999999999,0.0022828571428571438
P63027,Cytoplasmic,0.21972,0.21972,1,PSPHunter,sequence,0.0925,0.0
P63027,Extracellular/Lumenal,0.0276599999999999,0.0276599999999999,1,PSPHunter,sequence,0.0925,0.0
P63027,Transmembrane,0.0125,0.0125,1,PSPHunter,sequence,0.0925,0.0
Q03135,Cytoplasmic,0.14214999999999994,0.2805799999999999,2,PSPHunter,sequence,0.2317400000000001,0.13842999999999994
Q04671,Cytoplasmic,0.06246285714285708,0.2339400000000001,7,PSPHunter,sequence,0.26386,0.17147714285714302
Q04671,Extracellular/Lumenal,0.027286666666666615,0.1641,6,PSPHunter,sequence,0.26386,0.13681333333333337
Q04671,Transmembrane,0.007071666666666667,0.0891399999999999,12,PSPHunter,sequence,0.26386,0.08206833333333323
Q07065,Cytoplasmic,0.6849000000000001,0.6849000000000001,1,PSPHunter,sequence,0.6443200000000003,0.0
Q07065,Extracellular/Lumenal,0.5583400000000002,0.5583400000000002,1,PSPHunter,sequence,0.6443200000000003,0.0
Q07065,Transmembrane,0.00466,0.00466,1,PSPHunter,sequence,0.6443200000000003,0.0
Q08345,Cytoplasmic,0.42284,0.42284,1,PSPHunter,sequence,0.4590000000000003,0.0
Q08345,Extracellular/Lumenal,0.4154000000000002,0.4154000000000002,1,PSPHunter,sequence,0.4590000000000003,0.0
Q08345,Transmembrane,0.00502,0.00502,1,PSPHunter,sequence,0.4590000000000003,0.0
Q12879,Cytoplasmic,0.22234666666666658,0.59986,3,PSPHunter,sequence,0.5699999999999998,0.37751333333333337
Q12879,Extracellular/Lumenal,0.3075800000000001,0.54308,2,PSPHunter,sequence,0.5699999999999998,0.23549999999999993
Q12879,Transmembrane,0.009766666666666667,0.00328,3,PSPHunter,sequence,0.5699999999999998,-0.006486666666666667
Q13021,Transmembrane,0.01066,0.01474,4,PSPHunter,sequence,0.0374799999999999,0.00408
Q14739,Extracellular/Lumenal,0.56774,0.56774,1,PSPHunter,sequence,0.2142,0.0
Q14739,Transmembrane,0.015459999999999975,0.01422,8,PSPHunter,sequence,0.2142,-0.0012399999999999755
Q14BN4,Cytoplasmic,0.6517999999999996,0.6517999999999996,1,PSPHunter,sequence,0.6666399999999999,0.0
Q14BN4,Extracellular/Lumenal,0.0252,0.0252,1,PSPHunter,sequence,0.6666399999999999,0.0
Q14BN4,Transmembrane,0.00426,0.00426,1,PSPHunter,sequence,0.6666399999999999,0.0
Q15303,Cytoplasmic,0.7189200000000002,0.7189200000000002,1,PSPHunter,sequence,0.6312600000000002,0.0
Q15303,Extracellular/Lumenal,0.40448,0.40448,1,PSPHunter,sequence,0.6312600000000002,0.0
Q15303,Transmembrane,0.00594,0.00594,1,PSPHunter,sequence,0.6312600000000002,0.0
Q16635,Extracellular/Lumenal,0.0677899999999999,0.0916399999999999,2,PSPHunter,sequence,0.0570199999999999,0.023849999999999996
Q7Z3C6,Cytoplasmic,0.10229999999999995,0.32622,7,PSPHunter,sequence,0.18828,0.22392000000000006
Q7Z3C6,Extracellular/Lumenal,0.04125999999999995,0.0683599999999999,2,PSPHunter,sequence,0.18828,0.027099999999999944
Q7Z3C6,Transmembrane,0.011970000000000001,0.01204,4,PSPHunter,sequence,0.18828,6.999999999999888e-05
Q7Z434,Cytoplasmic,0.6038799999999996,0.6038799999999996,1,PSPHunter,sequence,0.5576200000000001,0.0
Q7Z434,Extracellular/Lumenal,0.0363799999999999,0.0363799999999999,1,PSPHunter,sequence,0.5576200000000001,0.0
Q7Z434,Transmembrane,0.00418,0.00418,1,PSPHunter,sequence,0.5576200000000001,0.0
Q86WV6,Cytoplasmic,0.0757799999999999,0.15442,3,PSPHunter,sequence,0.0792199999999999,0.0786400000000001
Q86WV6,Extracellular/Lumenal,0.025269999999999952,0.0198,2,PSPHunter,sequence,0.0792199999999999,-0.005469999999999951
Q86WV6,Transmembrane,0.007235,0.00942,4,PSPHunter,sequence,0.0792199999999999,0.0021849999999999994
Q8N114,Cytoplasmic,0.4423800000000001,0.4423800000000001,1,PSPHunter,sequence,0.37168,0.0
Q8N114,Extracellular/Lumenal,0.0525399999999999,0.0525399999999999,1,PSPHunter,sequence,0.37168,0.0
Q8N114,Transmembrane,0.0048,0.0048,1,PSPHunter,sequence,0.37168,0.0
Q8NC56,Transmembrane,0.00729,0.00582,2,PSPHunter,sequence,0.2807200000000001,-0.00147
Q8TEM1,Cytoplasmic,0.10366,0.10366,1,PSPHunter,sequence,0.6747799999999999,0.0
Q8TEM1,Extracellular/Lumenal,0.6716599999999998,0.6716599999999998,1,PSPHunter,sequence,0.6747799999999999,0.0
Q8TEM1,Transmembrane,0.01316,0.01316,1,PSPHunter,sequence,0.6747799999999999,0.0
Q8WXG9,Cytoplasmic,0.10489499999999993,0.3419800000000002,4,PSPHunter,sequence,0.6098799999999998,0.23708500000000024
Q8WXG9,Extracellular/Lumenal,0.18061499999999997,0.6176799999999998,4,PSPHunter,sequence,0.6098799999999998,0.4370649999999998
Q8WXG9,Transmembrane,0.013885714285714255,0.0112,7,PSPHunter,sequence,0.6098799999999998,-0.002685714285714255
Q9BR39,Cytoplasmic,0.8023800000000001,0.8023800000000001,1,PSPHunter,sequence,0.76884,0.0
Q9BR39,Transmembrane,0.00538,0.00538,1,PSPHunter,sequence,0.76884,0.0
Q9BRQ8,Transmembrane,0.01626,0.01626,1,PSPHunter,sequence,0.4578599999999999,0.0
Q9H3U5,Transmembrane,0.013554999999999984,0.06848,12,PSPHunter,sequence,0.1280199999999999,0.054925000000000015
Q9H461,Cytoplasmic,0.18249999999999994,0.6292,4,PSPHunter,sequence,0.6854400000000004,0.44670000000000004
Q9H461,Extracellular/Lumenal,0.24771500000000002,0.7484799999999998,4,PSPHunter,sequence,0.6854400000000004,0.5007649999999998
Q9H461,Transmembrane,0.011437142857142856,0.0245,7,PSPHunter,sequence,0.6854400000000004,0.013062857142857145
Q9UJA2,Transmembrane,0.009936,0.01672,5,PSPHunter,sequence,0.1179599999999999,0.006783999999999998
Q9UM73,Cytoplasmic,0.62154,0.62154,1,PSPHunter,sequence,0.7052600000000001,0.0
Q9UM73,Extracellular/Lumenal,0.6909199999999998,0.6909199999999998,1,PSPHunter,sequence,0.7052600000000001,0.0
Q9UM73,Transmembrane,0.00422,0.00422,1,PSPHunter,sequence,0.7052600000000001,0.0
Q9Y624,Cytoplasmic,0.0770999999999999,0.0770999999999999,1,PSPHunter,sequence,0.2269600000000001,0.0
Q9Y624,Extracellular/Lumenal,0.46004,0.46004,1,PSPHunter,sequence,0.2269600000000001,0.0
Q9Y624,Transmembrane,0.00228,0.00228,1,PSPHunter,sequence,0.2269600000000001,0.0
O00254,Cytoplasmic,0.3469384,0.07823604,4,PSPire,structure,0.0067556067,-0.26870236
O00254,Extracellular/Lumenal,0.1685921297,0.07637956,4,PSPire,structure,0.0067556067,-0.09221256970000001
O00254,Transmembrane,0.07608399571428572,0.005094809,7,PSPire,structure,0.0067556067,-0.07098918671428571
O14763,Cytoplasmic,0.26839632,0.30216557,1,PSPire,structure,0.005453388,0.03376924999999997
O14763,Extracellular/Lumenal,0.04058793,0.030956188,1,PSPire,structure,0.005453388,-0.009631742000000002
O14763,Transmembrane,0.16289148,0.16289148,1,PSPire,structure,0.005453388,0.0
O43561,Cytoplasmic,0.41204184,0.4230636,1,PSPire,structure,0.8835028,0.011021759999999992
O43561,Transmembrane,0.029914334,0.029914334,1,PSPire,structure,0.8835028,0.0
O60500,Cytoplasmic,0.015535377,0.015535377,1,PSPire,structure,0.19236472,0.0
O60500,Extracellular/Lumenal,0.10150363,0.23267119,1,PSPire,structure,0.19236472,0.13116756000000002
O60500,Transmembrane,0.10087774,0.10087774,1,PSPire,structure,0.19236472,0.0
O60733,Transmembrane,0.071897655,0.010511312,2,PSPire,structure,0.095477454,-0.061386343
O75460,Cytoplasmic,0.2231983,0.16821167,1,PSPire,structure,0.13928577,-0.05498662999999998
O75460,Extracellular/Lumenal,0.01987874,0.031029457,1,PSPire,structure,0.13928577,0.011150717000000001
O75460,Transmembrane,0.06512319,0.06512319,1,PSPire,structure,0.13928577,0.0
O75581,Cytoplasmic,0.07022797,0.07022797,1,PSPire,structure,0.56313956,0.0
O75581,Extracellular/Lumenal,0.39699247,0.3040733,1,PSPire,structure,0.56313956,-0.09291917
O75581,Transmembrane,0.074797116,0.074797116,1,PSPire,structure,0.56313956,0.0
P00533,Cytoplasmic,0.8326141,0.78439265,1,PSPire,structure,0.9948772,-0.04822145
P00533,Extracellular/Lumenal,0.5794575,0.77274096,1,PSPire,structure,0.9948772,0.19328346000000007
P00533,Transmembrane,0.22069082,0.22069082,1,PSPire,structure,0.9948772,0.0
P01857,Cytoplasmic,0.35453856,0.35453856,1,PSPire,structure,0.37336266,0.0
P01857,Extracellular/Lumenal,0.2742156,0.2742156,1,PSPire,structure,0.37336266,0.0
P01857,Transmembrane,0.079533346,0.079533346,1,PSPire,structure,0.37336266,0.0
P04626,Cytoplasmic,0.9297663,0.8975118,1,PSPire,structure,0.97369987,-0.032254500000000075
P04626,Extracellular/Lumenal,0.26489484,0.23908985,1,PSPire,structure,0.97369987,-0.025804990000000028
P04626,Transmembrane,0.06575133,0.06575133,1,PSPire,structure,0.97369987,0.0
P05067,Cytoplasmic,0.28762454,0.18145093,1,PSPire,structure,0.8443614,-0.10617360999999997
P05067,Extracellular/Lumenal,0.60865927,0.60638416,1,PSPire,structure,0.8443614,-0.0022751100000000246
P05067,Transmembrane,0.123157896,0.123157896,1,PSPire,structure,0.8443614,0.0
P05556,Cytoplasmic,0.19116329,0.18576111,1,PSPire,structure,0.3943021,-0.005402180000000006
P05556,Extracellular/Lumenal,0.57148445,0.34116453,1,PSPire,structure,0.3943021,-0.23031992
P05556,Transmembrane,0.03184005,0.03184005,1,PSPire,structure,0.3943021,0.0
P07766,Cytoplasmic,0.9354223,0.9691326,1,PSPire,structure,0.061977915,0.03371029999999997
P07766,Extracellular/Lumenal,0.6594209,0.6594209,1,PSPire,structure,0.061977915,0.0
P07766,Transmembrane,0.039116178,0.039116178,1,PSPire,structure,0.061977915,0.0
P07949,Cytoplasmic,0.99078447,0.9887967,1,PSPire,structure,0.91190875,-0.0019877700000000553
P07949,Extracellular/Lumenal,0.28648275,0.31229705,1,PSPire,structure,0.91190875,0.025814300000000012
P07949,Transmembrane,0.10014566,0.10014566,1,PSPire,structure,0.91190875,0.0
P08172,Cytoplasmic,0.38692186149999996,0.5307995,4,PSPire,structure,0.05264176,0.14387763850000002
P08172,Extracellular/Lumenal,0.10324675225,0.07323632,4,PSPire,structure,0.05264176,-0.03001043225000001
P08172,Transmembrane,0.12334686614285714,0.030452928,7,PSPire,structure,0.05264176,-0.09289393814285714
P08247,Cytoplasmic,0.3631122633333333,0.17446738,3,PSPire,structure,0.09619441,-0.1886448833333333
P08247,Transmembrane,0.06951205525,0.087594345,4,PSPire,structure,0.09619441,0.018082289750000008
P08908,Cytoplasmic,0.37050905,0.61310124,4,PSPire,structure,0.8727934,0.24259218999999999
P08908,Extracellular/Lumenal,0.16571997049999998,0.06206178,4,PSPire,structure,0.8727934,-0.10365819049999998
P08908,Transmembrane,0.13579658728571428,0.035168182,7,PSPire,structure,0.8727934,-0.10062840528571429
P10747,Cytoplasmic,0.38630316,0.3923177,1,PSPire,structure,0.08280896,0.006014540000000013
P10747,Extracellular/Lumenal,0.12061318,0.12250868,1,PSPire,structure,0.08280896,0.0018954999999999944
P10747,Transmembrane,0.025725087,0.025725087,1,PSPire,structure,0.08280896,0.0
P11362,Cytoplasmic,0.17281416,0.22327065,1,PSPire,structure,0.47035217,0.05045648999999999
P11362,Extracellular/Lumenal,0.17344974,0.08916995,1,PSPire,structure,0.47035217,-0.08427979
P11362,Transmembrane,0.38286585,0.38286585,1,PSPire,structure,0.47035217,0.0
P13569,Cytoplasmic,0.05709216018571428,0.0033905334,7,PSPire,structure,0.021911938,-0.05370162678571428
P13569,Extracellular/Lumenal,0.0757492106,0.0013873687,5,PSPire,structure,0.021911938,-0.0743618419
P13569,Transmembrane,0.06799617321666666,0.014260928,12,PSPire,structure,0.021911938,-0.053735245216666665
P15529,Cytoplasmic,0.17959617,0.16349348,1,PSPire,structure,0.0045261797,-0.016102690000000003
P15529,Extracellular/Lumenal,0.079394735,0.07235811,1,PSPire,structure,0.0045261797,-0.007036624999999991
P15529,Transmembrane,0.051451564,0.051451564,1,PSPire,structure,0.0045261797,0.0
P15941,Cytoplasmic,0.3220556,0.36636943,1,PSPire,structure,0.14811698,0.04431383
P15941,Extracellular/Lumenal,0.38538748,0.39614198,1,PSPire,structure,0.14811698,0.0107545
P15941,Transmembrane,0.012677133,0.012677133,1,PSPire,structure,0.14811698,0.0
P15954,Transmembrane,0.012566438,0.012566438,1,PSPire,structure,0.49630556,0.0
P17948,Cytoplasmic,0.660735,0.6916263,1,PSPire,structure,0.9283825,0.030891300000000066
P17948,Extracellular/Lumenal,0.9555418,0.91669,1,PSPire,structure,0.9283825,-0.03885179999999999
P17948,Transmembrane,0.036933653,0.036933653,1,PSPire,structure,0.9283825,0.0
P20963,Cytoplasmic,0.4001619,0.49421406,1,PSPire,structure,0.7059225,0.09405216
P20963,Extracellular/Lumenal,0.03104874,,1,PSPire,structure,0.7059225,
P20963,Transmembrane,0.047484845,0.047484845,1,PSPire,structure,0.7059225,0.0
P21802,Cytoplasmic,0.6584241,0.5787122,1,PSPire,structure,0.9132317,-0.07971189999999995
P21802,Extracellular/Lumenal,0.40644175,0.4877695,1,PSPire,structure,0.9132317,0.08132775000000003
P21802,Transmembrane,0.064101145,0.064101145,1,PSPire,structure,0.9132317,0.0
P29317,Cytoplasmic,0.6562031,0.5108783,1,PSPire,structure,0.83137894,-0.14532480000000003
P29317,Extracellular/Lumenal,0.26542768,0.16082224,1,PSPire,structure,0.83137894,-0.10460544
P29317,Transmembrane,0.025705341,0.025705341,1,PSPire,structure,0.83137894,0.0
P31431,Cytoplasmic,0.89285946,0.8889427,1,PSPire,structure,0.02247028,-0.003916760000000075
P31431,Extracellular/Lumenal,0.021162357,0.021162357,1,PSPire,structure,0.02247028,0.0
P31431,Transmembrane,0.052128594,0.052128594,1,PSPire,structure,0.02247028,0.0
P31645,Cytoplasmic,0.28317436785714284,0.025019372,7,PSPire,structure,0.011828845,-0.25815499585714285
P31645,Extracellular/Lumenal,0.06630250454,0.00896658,5,PSPire,structure,0.011828845,-0.05733592454
P31645,Transmembrane,0.11425319449166667,0.059401106,12,PSPire,structure,0.011828845,-0.054852088491666666
P35968,Cytoplasmic,0.4987711,0.52413464,1,PSPire,structure,0.8592192,0.025363539999999962
P35968,Extracellular/Lumenal,0.16298911,0.18328157,1,PSPire,structure,0.8592192,0.020292460000000012
P35968,Transmembrane,0.0510783,0.0510783,1,PSPire,structure,0.8592192,0.0
P40967,Cytoplasmic,0.095400736,0.11814366,1,PSPire,structure,0.89362746,0.022742923999999998
P40967,Extracellular/Lumenal,0.04636535,0.040822107,1,PSPire,structure,0.89362746,-0.005543242999999996
P40967,Transmembrane,0.083432265,0.083432265,1,PSPire,structure,0.89362746,0.0
P46531,Cytoplasmic,0.4224743,0.43694764,1,PSPire,structure,0.03198308,0.014473340000000001
P46531,Extracellular/Lumenal,0.018839102,0.021904286,1,PSPire,structure,0.03198308,0.0030651839999999986
P46531,Transmembrane,0.07930927,0.07930927,1,PSPire,structure,0.03198308,0.0
P49146,Cytoplasmic,0.49637464,0.70590794,4,PSPire,structure,0.0028923738,0.20953330000000003
P49146,Extracellular/Lumenal,0.130999523,0.1036181,4,PSPire,structure,0.0028923738,-0.027381423000000002
P49146,Transmembrane,0.05950801821428572,0.031979404,7,PSPire,structure,0.0028923738,-0.027528614214285714
P61073,Cytoplasmic,0.3441896875,0.03552101,4,PSPire,structure,0.24888709,-0.3086686775
P61073,Extracellular/Lumenal,0.13047128675,0.020457398,4,PSPire,structure,0.24888709,-0.11001388875
P61073,Transmembrane,0.04354102205714285,0.012649615,7,PSPire,structure,0.24888709,-0.030891407057142852
P63027,Cytoplasmic,0.50202453,0.50202453,1,PSPire,structure,0.091656424,0.0
P63027,Transmembrane,0.02359559,0.02359559,1,PSPire,structure,0.091656424,0.0
Q03135,Cytoplasmic,0.13395803925,0.15193078,2,PSPire,structure,0.9744093,0.017972740749999994
Q04671,Cytoplasmic,0.09877252633333333,0.0019784719,6,PSPire,structure,0.00041875648,-0.09679405443333333
Q04671,Extracellular/Lumenal,0.056396707,0.0012808823,6,PSPire,structure,0.00041875648,-0.055115824699999996
Q04671,Transmembrane,0.0794553945,0.0561697,12,PSPire,structure,0.00041875648,-0.023285694499999995
Q07065,Cytoplasmic,0.06292948,0.06292948,1,PSPire,structure,0.75943923,0.0
Q07065,Extracellular/Lumenal,0.45203647,0.46660614,1,PSPire,structure,0.75943923,0.014569669999999979
Q07065,Transmembrane,0.04164466,0.04164466,1,PSPire,structure,0.75943923,0.0
Q08345,Cytoplasmic,0.8228881,0.82511866,1,PSPire,structure,0.092777506,0.0022305599999999925
Q08345,Extracellular/Lumenal,0.2711634,0.3317566,1,PSPire,structure,0.092777506,0.060593200000000014
Q08345,Transmembrane,0.05231915,0.05231915,1,PSPire,structure,0.092777506,0.0
Q12879,Cytoplasmic,0.4123856955333334,0.005064507,3,PSPire,structure,0.21759966,-0.4073211885333334
Q12879,Extracellular/Lumenal,0.54089199,0.97805357,2,PSPire,structure,0.21759966,0.43716158000000005
Q12879,Transmembrane,0.13242195633333334,0.036287274,3,PSPire,structure,0.21759966,-0.09613468233333333
Q13021,Transmembrane,0.1327261745,0.033897676,4,PSPire,structure,0.036293495,-0.09882849849999999
Q14739,Cytoplasmic,0.3510343,0.3510343,1,PSPire,structure,0.5698512,0.0
Q14739,Transmembrane,0.0280244776875,0.0074213343,8,PSPire,structure,0.5698512,-0.0206031433875
Q14BN4,Cytoplasmic,0.63869995,0.63869995,1,PSPire,structure,0.58318293,0.0
Q14BN4,Extracellular/Lumenal,0.10760584,,1,PSPire,structure,0.58318293,
Q14BN4,Transmembrane,0.030494109,0.030494109,1,PSPire,structure,0.58318293,0.0
Q15303,Cytoplasmic,0.9289066,0.9177634,1,PSPire,structure,0.9430021,-0.01114320000000002
Q15303,Extracellular/Lumenal,0.64207304,0.6934699,1,PSPire,structure,0.9430021,0.05139685999999999
Q15303,Transmembrane,0.06309453,0.06309453,1,PSPire,structure,0.9430021,0.0
Q7Z3C6,Cytoplasmic,0.009916540366666666,0.001982511,6,PSPire,structure,0.0078108557,-0.007934029366666664
