UniProt_ID,PICNIC_score,PICNIC_GO_score,PSAP_score,PSPHunter_prob,PSPire_score,FuzDrop_pLLPS,catGRANULE_score,PLAAC_NLLR,PScore_score,ESpritz_score,SEG_score,SaPS_score,PdPS_score,DeepPhase_score,PDL_score,RY_score,ParSe2_score,LLPhyScore_score,TMD_count,is_membrane_protein,label_all,label_mem,label_mem_bg,label_mem_fixed,label_mem_singlepass_bg,label_mem_multipass_bg
P16519,0.4195476865,0.366917727,0.000833333,0.42,0.18196568,0.28,1.23292,-0.123,2.43,0.003134796238244514,0.014106583072100314,0.07996327430009842,0.0656418576836586,0.23,0.90298325,0.0877742946708464,141.31339886112096,-241.0,0,False,0,0,,0,,
Q5XKR4,0.4195386314,0.2294556479,0.006666667,0.408,0.015981562,0.99,0.485196,0.134,1.47,0.04,0.2153846153846154,0.3765949606895447,0.3302256762981415,0.81,0.7647995,0.06461538461538462,152.5775019003914,10.0,0,False,0,0,,0,,
Q8N344,0.4194273666,0.7672266106000001,0.005,0.241,0.1697599,0.92,0.490456,-0.296,2.37,0.022018348623853212,0.04036697247706422,0.056294966489076614,0.3117469549179077,0.94,0.34212905,0.07889908256880734,40.072880488478766,-231.0,0,False,0,0,,0,,
Q11206,0.4193997336,0.3157827332,0.0,0.051,0.013025025,0.2,-0.03058,-0.297,0.81,0.0,0.03903903903903904,0.06417707353830338,0.04087001830339432,0.03,0.062244702,0.0960960960960961,4.143931135756163,-366.0,1,True,0,0,0,0,0,
Q8ND61,0.4192998731,0.3060130602,0.005,0.142,0.009354812,0.67,0.426274,-0.078,1.14,0.06305309734513274,0.025442477876106196,0.060210131108760834,0.1260611116886139,0.73,0.05964571,0.08849557522123894,52.51642289487114,-732.0,1,True,0,0,0,0,0,
Q9NWT6,0.4192847925,0.444272333,0.000833333,0.649,0.17384923,0.32,0.713484,-0.223,0.1,0.10888252148997135,0.025787965616045846,0.08104588091373444,0.08960606157779694,0.71,0.030706108,0.10028653295128939,4.07583933906741,-157.0,0,False,0,0,,0,,
P0C7X1,0.41927203,0.1418236897,0.0,0.204,0.057616867,0.67,0.544298,-0.099,3.03,0.00546448087431694,0.052823315118397086,0.14207836985588074,0.14454182982444763,0.91,0.26918787,0.1092896174863388,73.28337016421287,-344.0,0,False,0,0,,0,,
Q96T52,0.4192607531,0.2575990039,0.0,0.079,0.0057823486,0.46,0.11724,-0.389,-0.2,0.005714285714285714,0.0,0.07172151654958725,0.05623216554522514,0.0,0.022168051,0.08,18.457432234242813,-155.0,1,True,0,0,0,0,0,
P0C7X2,0.4191911056,0.3123063417,0.003333333,0.486,0.00057580706,0.97,0.228991,-0.202,2.61,0.09782608695652174,0.11231884057971014,0.062273330986499786,0.16307100653648376,0.98,0.55410224,0.13768115942028986,3.67879416487626,-118.0,0,False,0,0,,0,,
Q6ZRI6,0.4191617454,0.2027782768,0.0,0.574,0.04368913,1.0,0.186012,0.025,2.56,0.07736389684813753,0.18911174785100288,0.5718492865562439,0.4739224910736084,0.98,0.4596568,0.07449856733524356,201.7111002361476,-370.0,0,False,0,0,,0,,
O95190,0.4190992984,0.2646259762,0.0,0.072,0.020687576,0.24,-0.255764,-0.378,-0.3,0.0,0.06349206349206349,0.058353912085294724,0.04163122922182083,0.02,0.0339977,0.06349206349206349,27.40737514767462,-130.0,0,False,0,0,,0,,
P61457,0.4190984566,0.2245940345,0.0,0.447,0.13662805,0.09,-0.658368,-0.489,,0.17307692307692307,0.0,0.05204251408576965,0.14129529893398285,0.0,0.048644897,0.07692307692307693,0.0,-106.0,0,False,0,0,,0,,
Q5VTD9,0.4190463843,0.1898419162,0.0,0.441,0.024295319,0.67,-0.198002,-0.164,0.93,0.12727272727272726,0.03636363636363636,0.05344603583216667,0.039893388748168945,0.76,0.86485285,0.09090909090909091,13.455626619983263,-189.0,0,False,0,0,,0,,
Q685J3,0.4188938672,0.339077699,,0.527,0.10764921,1.0,-0.327003,-0.165,2.75,0.00022256843979523704,0.3592254618295126,0.06224866583943367,0.04959183186292648,0.98,0.8007686,0.023592254618295127,4033.4508500814673,710.0,1,True,0,0,0,0,0,
A0A0U1RQI7,0.4188782172,0.2335827045,,,0.27361718,1.0,0.977514,0.291,2.43,0.0,0.0,0.722246527671814,0.2760128974914551,0.78,0.6305923,0.04182509505703422,1517.976554736999,891.0,0,False,0,0,,0,,
P47874,0.4187540607,0.2506965647,0.000833333,0.141,0.13915977,0.12,-0.359723,-0.296,-0.83,0.0736196319018405,0.0,0.06971655786037445,0.10342671722173691,0.0,0.19710238,0.09202453987730061,2.2867764417205123,-112.0,0,False,0,0,,0,,
Q13404,0.4187418451,0.2715922003,0.0,0.712,0.7529732,0.6,0.21834,-0.236,-0.33,0.0,0.06802721088435375,0.17021550238132477,0.2906036972999573,0.03,0.98079944,0.09523809523809523,1.914985612952238,-31.0,0,False,0,0,,0,,
P09017,0.4187239537,0.347288373,0.000833333,0.488,0.04757602,1.0,-0.16061,-0.036,2.05,0.4015151515151515,0.2196969696969697,0.14229266345500946,0.11235431581735611,0.99,0.9363576,0.12878787878787878,60.593915063908256,-65.0,0,False,1,0,,,,
Q9Y274,0.4186941701,0.245069062,0.0,0.036,0.10565914,0.13,-0.0346475,-0.257,0.21,0.0,0.04833836858006042,0.07906531542539597,0.03505636379122734,0.14,0.056581978,0.09365558912386707,0.0,-473.0,1,True,0,0,0,0,0,
Q9H3M9,0.4185955668,0.8954012106,0.0,0.097,0.04433725,0.5,0.266252,-0.217,-1.14,0.18309859154929578,0.036619718309859155,0.05453230068087578,0.09435021877288818,0.85,0.21280722,0.059154929577464786,30.848903017930137,-235.0,0,False,0,0,,0,,
Q96Q04,0.4185856106,0.917154565,0.004166667,0.465,0.00226569,1.0,1.28777,-0.005,5.23,0.6616438356164384,0.30684931506849317,0.4591185450553894,0.16290685534477234,1.0,0.40312704,0.08082191780821918,279.2222639945731,-120.0,1,True,0,0,0,0,0,
O00602,0.4185790028,0.3713397061,0.003333333,0.422,0.0024672153,0.64,1.8518,-0.133,2.21,0.0,0.049079754601226995,0.09064128249883652,0.07216155529022217,0.61,0.7874605,0.07975460122699386,103.9563067435694,63.0,0,False,0,0,,0,,
Q5T686,0.4185561321,0.2675172631,0.0,0.102,0.0026483284,0.85,-0.733642,-0.358,-1.82,0.5986394557823129,0.10204081632653061,0.048075683414936066,0.11210697889328003,0.71,0.2766701,0.1360544217687075,0.2882411587084194,-207.0,0,False,0,0,,0,,
Q7L622,0.4185159082,0.1726612305,0.0,0.193,0.013710074,0.18,0.46837,-0.245,0.61,0.0,0.0,0.06599880754947662,0.09493193030357361,0.17,0.19306631,0.0821529745042493,13.810757723394705,-685.0,0,False,0,0,,0,,
Q9Y2B9,0.4184801016,0.3440644266,,0.215,0.16303417,0.95,0.485621,-0.348,,1.0,0.0,0.11067750304937363,0.3100464642047882,0.74,0.18149753,0.06578947368421052,12.547228702616136,24.0,0,False,0,0,,0,,
Q96JN8,0.4184633254,0.1942799375,0.0,0.698,0.6535816,0.97,1.7312,0.069,3.09,0.023047375160051217,0.1299615877080666,0.2501462399959564,0.08161194622516632,0.97,0.20258489,0.08130601792573623,441.44197986430527,-533.0,0,False,0,0,,0,,
Q9UN75,0.4184012003,0.3965195137,0.0,0.603,0.028663242,0.57,0.790816,-0.182,2.43,0.057385759829968117,0.06801275239107332,0.04873868077993393,0.0786227360367775,0.94,0.89570814,0.0669500531349628,76.98522500605249,-719.0,1,True,0,0,0,0,0,
Q9BXY4,0.4183858384,0.1429976481,0.004166667,0.24,0.051623218,0.69,0.734034,-0.225,1.28,0.22794117647058823,0.20588235294117646,0.05592229217290878,0.4997444152832031,0.9,0.36224502,0.09558823529411764,12.53225182164928,-28.0,0,False,0,0,,0,,
Q9UJW8,0.4183776734,0.333515248,0.0,0.441,0.12568124,0.59,0.778173,-0.265,0.63,0.057803468208092484,0.046242774566473986,0.30538666248321533,0.6118407249450684,0.83,0.8182781,0.07514450867052024,78.89942467423828,-244.0,0,False,0,0,,0,,
A6NHX0,0.4183768739,0.1768198053,,0.079,0.029359693,0.17,-0.3206,-0.329,-0.27,0.0,0.02735562310030395,0.07211647927761078,0.03230661153793335,0.09,0.06648941,0.05167173252279635,0.0,-308.0,0,False,0,0,,0,,
Q9H714,0.4182439757,0.2024412102,,0.173,0.025432497,0.69,-0.0712063,-0.114,1.69,0.0,0.12235649546827794,0.0577574260532856,0.034356024116277695,0.74,0.09351542,0.0649546827794562,107.5407186451315,-496.0,0,False,0,0,,0,,
Q9UN73,0.4182267689,0.3086355743,0.0,0.618,0.014475152,0.67,0.832259,-0.182,2.21,0.056842105263157895,0.06631578947368422,0.047893788665533066,0.07927370071411133,0.97,0.9087656,0.07052631578947369,80.68927109198152,-697.0,1,True,0,0,0,0,0,
Q9Y330,0.4181925841,0.2746352896,0.000833333,0.248,0.025751635,0.93,0.596506,-0.219,1.59,0.0,0.2113289760348584,0.04653676971793175,0.04603613168001175,0.37,0.43690014,0.06753812636165578,117.85404876929404,-356.0,0,False,0,0,,0,,
A6NMS7,0.4181293538,0.1923949862,0.000833333,0.487,0.0056475895,1.0,0.34886,-0.174,1.85,0.2288235294117647,0.09705882352941177,0.05148838832974434,0.04762338846921921,0.98,0.367058,0.04647058823529412,87.6035873237459,-647.0,1,True,0,0,0,0,0,
Q8IXI2,0.4181084803,0.5571086165,0.0,0.206,0.36319634,0.13,-0.124591,-0.323,-0.72,0.0,0.0,0.07653657346963882,0.10148300975561142,0.18,0.7125308,0.08737864077669903,0.6419332758064236,-676.0,1,True,0,0,0,0,0,
Q8TBJ5,0.4180089934,0.3602151114,0.000833333,0.383,0.04102197,0.96,1.08453,-0.166,2.53,0.0,0.07625272331154684,0.05040610954165459,0.12126272916793823,0.15,0.5166271,0.06318082788671024,144.04967645694506,-180.0,0,False,0,0,,0,,
Q9Y673,0.4179584581,0.1754130636,0.0,0.047,0.013752237,0.16,-0.190684,-0.43,-0.7,0.0,0.06481481481481481,0.05385182425379753,0.06631693243980408,0.05,0.027357671,0.08641975308641975,4.934581079706896,-425.0,1,True,0,0,0,0,0,
O95644,0.4179560091,0.5331859925,0.0025,0.814,0.67133975,1.0,0.389813,-0.113,2.53,0.09225874867444327,0.1007423117709438,0.818412184715271,0.5187763571739197,0.99,0.67538285,0.0816542948038176,274.6334063206597,-276.0,0,False,0,0,,0,,
P49459,0.4178171277,0.8923999394000001,0.001666667,0.618,0.19555302,0.31,-0.481488,-0.189,0.2,0.03289473684210526,0.0,0.06549981236457825,0.2350657731294632,0.01,0.98608613,0.09868421052631579,1.333622325938212,-42.0,0,False,0,0,,0,,
Q9BX67,0.4177044171,0.2394961621,0.0,0.113,0.031225476,0.14,0.262789,-0.242,1.29,0.0,0.14193548387096774,0.04685745760798454,0.05469939857721329,0.1,0.1540382,0.11612903225806452,44.06081348617013,-250.0,1,True,0,0,0,0,0,
P0DI81,0.4176678182,0.1961722383,0.0,0.125,0.38756183,0.11,-0.194751,-0.384,-0.74,0.0,0.0,0.07348655164241791,0.042700134217739105,0.0,0.046929363,0.07142857142857142,0.0,-134.0,0,False,0,0,,0,,
P0DI82,0.4176678182,0.1961722383,0.0,0.061,0.40411472,0.11,-0.194751,-0.384,-0.74,0.0,0.0,0.08847497403621674,0.03378148749470711,0.0,0.046929322,0.07142857142857142,0.0,-134.0,0,False,0,0,,0,,
Q6P3V2,0.417636038,0.3100490383,0.0,0.368,0.020366613,0.24,0.90982,-0.379,-0.03,0.02340702210663199,0.0,0.07873164117336273,0.29519733786582947,0.61,0.87429035,0.08062418725617686,27.718470001214524,-575.0,0,False,0,0,,0,,
Q6ZMU5,0.4176265152,0.4576687249,0.0,0.142,0.10013833,0.34,-0.144487,-0.424,0.29,0.0,0.05450733752620545,0.052709709852933884,0.1684625893831253,0.08,0.22130002,0.09224318658280922,7.060410988465136,-594.0,0,False,0,0,,0,,
Q8IW93,0.4175958815,0.1687330644,0.0,0.217,0.008459084,0.92,0.383312,-0.217,2.54,0.0,0.05610972568578554,0.05533768981695175,0.17119930684566498,0.99,0.22717413,0.09850374064837905,79.49730034424387,-650.0,0,False,0,0,,0,,
Q96GU1,0.417552031,,0.001666667,0.362,0.7422229,0.99,0.55271,-0.271,,1.0,0.0,0.473538875579834,0.38035085797309875,0.77,0.20539585,0.05384615384615385,13.156418351801015,47.0,0,False,0,0,,0,,
Q5XX13,0.417526557,0.2105136386,0.0,0.325,0.028138783,0.48,0.742545,-0.174,0.8,0.0,0.016159695817490494,0.048666805028915405,0.3693471848964691,0.75,0.06359902,0.0817490494296578,36.852412927531184,-998.0,0,False,0,0,,0,,
O15173,0.4174834576,0.4056382377,0.005833333,0.501,0.77787364,0.98,1.6169,-0.335,1.22,0.2645739910313901,0.3273542600896861,0.8142059445381165,0.7097195386886597,0.49,0.05001168,0.09865470852017937,27.80215242052495,-51.0,1,True,0,0,0,0,0,
Q9BPW5,0.4173864476,0.3763603077,0.000833333,0.094,0.24131608,0.16,-0.316924,-0.331,-0.51,0.0,0.04435483870967742,0.04654715955257416,0.12196775525808334,0.22,0.13023081,0.0967741935483871,0.0,-302.0,0,False,1,0,,,,
Q9H5V7,0.4173833693,0.2804143996,0.004166667,0.493,0.022346772,0.98,0.276772,0.047,1.9,0.002386634844868735,0.07398568019093078,0.11990294605493546,0.06389757990837097,0.98,0.74720114,0.07637231503579953,71.9941435047782,-77.0,0,False,0,0,,0,,
Q9BTE1,0.4173715459,0.1321842945,0.0,0.108,0.053345073,0.11,-0.0578766,-0.4,-0.69,0.0,0.07692307692307693,0.09306167811155319,0.044778235256671906,0.01,0.029922908,0.07142857142857142,1.4210920596412024,-94.0,0,False,0,0,,0,,
Q68BL8,0.4173587058,0.208266502,0.001666667,0.303,0.05095923,0.54,0.287194,-0.097,1.34,0.0,0.07066666666666667,0.0727473646402359,0.04777874797582626,0.96,0.14890559,0.1,106.52557086508136,-520.0,0,False,0,0,,0,,
P54753,0.4172619249,0.9157323472,0.0,0.482,0.14311092,0.36,0.379865,-0.188,1.8,0.0,0.0531062124248497,0.1738702803850174,0.20243528485298157,0.16,0.92506003,0.09719438877755511,92.4178452572163,-871.0,1,True,0,0,0,0,0,
P08908,0.4170778534,0.0921235735,0.0,0.68,0.8727934,0.45,-0.0856142,-0.299,1.58,0.0,0.026066350710900472,0.06756436824798584,0.042797066271305084,,0.26355502,0.08293838862559241,59.43262391067863,-676.0,7,True,1,1,1,1,1,1
Q9BWV1,0.4170396248,0.146143466,0.000833333,0.693,0.04773674,0.97,0.717503,0.015,1.84,0.0,0.05745062836624776,0.09326009452342987,0.18671700358390808,0.96,0.5605368,0.09066427289048475,182.61620169588085,-440.0,1,True,0,0,0,0,0,
Q96NS1,0.4170283342,0.1757070515,0.000833333,0.049,0.012785716,0.16,-0.474954,-0.402,,0.0,0.0,0.049904368817806244,0.1330396831035614,0.04,0.108940735,0.09448818897637795,0.0,-150.0,0,False,0,0,,0,,
Q5XKR9,0.4170269247,,0.001666667,0.234,0.19289884,0.85,0.819256,-0.195,,0.9391304347826087,0.0,0.07227570563554764,0.13537032902240753,0.65,0.17933601,0.09565217391304348,19.289760432811384,31.0,0,False,0,0,,0,,
P63244,0.4170158361,0.8913123628,0.0,0.748,0.99226046,0.13,0.351621,-0.331,0.63,0.0,0.0,0.5110605955123901,0.6694561839103699,0.0,0.9844372,0.06309148264984227,23.182956569833912,-243.0,0,False,1,0,,,,
Q52M93,0.4169771319,0.2591015239,0.0,0.384,0.017280173,0.26,1.01291,-0.322,0.11,0.02080624187256177,0.0,0.08137089014053345,0.15552803874015808,0.61,0.8682086,0.08712613784135241,32.00922702992583,-572.0,0,False,0,0,,0,,
Q9BXI2,0.4169309422,0.1807860694,0.0,0.075,0.08387281,0.11,0.371959,-0.268,-0.11,0.0,0.04983388704318937,0.07026531547307968,0.04078465327620506,0.28,0.030897453,0.07641196013289037,0.0,-292.0,6,True,0,0,0,0,,0
Q9HAS0,0.4169064905,0.2464307736,0.0025,0.107,0.060247928,0.31,0.434523,-0.232,1.41,0.1414141414141414,0.047979797979797977,0.06915510445833206,0.4676491320133209,0.59,0.06492464,0.07828282828282829,44.2956640992744,-230.0,0,False,0,0,,0,,
Q9H079,0.4168812246,0.1618042404,0.0,0.077,0.08167812,0.31,0.271577,-0.27,0.25,0.0,0.039473684210526314,0.10497840493917465,0.23863625526428223,0.47,0.2539458,0.07894736842105263,54.65008963326278,-250.0,0,False,0,0,,0,,
O14495,0.4168754208,0.6963320702,0.0,0.044,0.011862351,0.21,-0.195568,-0.281,0.17,0.0,0.05144694533762058,0.06071009486913681,0.03159119561314583,0.18,0.029234266,0.10932475884244373,9.613132161497964,-460.0,6,True,0,0,0,0,,0
Q9UKN5,0.4168562673,0.7500956298,0.005,0.34,0.02484566,1.0,0.433086,-0.041,1.13,0.05867665418227216,0.08364544319600499,0.06941496580839157,0.2038363218307495,0.94,0.4541275,0.05867665418227216,127.49399923056826,-393.0,0,False,0,0,,0,,
Q99836,0.4167300127,0.2521979681,0.0,0.344,0.03410716,0.37,-0.737808,-0.413,0.03,0.0,0.08108108108108109,0.046603575348854065,0.11085754632949829,0.04,0.08222702,0.0945945945945946,10.28382047483062,-387.0,0,False,0,0,,0,,
Q9NY28,0.4167266547,0.2013920833,0.000833333,0.175,0.3244291,0.13,0.357273,-0.278,0.66,0.0,0.0,0.06284099817276001,0.05202838033437729,0.23,0.12591338,0.09105180533751962,1.571091656947748,-887.0,1,True,0,0,0,0,0,
A0A1B0GVM6,0.4167246772,0.3284904275,,,0.0008553493,0.78,0.638178,-0.515,,0.9841269841269841,0.07142857142857142,0.06396090239286423,0.23277850449085236,0.59,0.06249388,0.1111111111111111,8.52597073911738,-79.0,0,False,0,0,,0,,
Q96JQ0,0.4167045001,0.3443304723,,0.61,0.007830249,1.0,1.3818,-0.076,2.76,0.016676773802304427,0.09581564584596726,0.09477414190769196,0.08191561698913574,0.9,0.5008377,0.08520315342631898,663.4821557773178,-2224.0,1,True,0,0,0,0,0,
A8MTZ0,0.4166951302,0.3795887228,,0.067,0.2268649,0.87,-1.36324,-0.57,,1.0,0.20652173913043478,0.04700201749801636,0.36463814973831177,0.73,0.16027068,0.043478260869565216,1.2136517906182491,-37.0,0,False,0,0,,0,,
Q7Z5P4,0.4166905898,0.1086400246,0.0,0.074,0.09630031,0.11,-0.0406426,-0.449,-0.73,0.0,0.06666666666666667,0.09057247638702393,0.049944065511226654,0.01,0.029220378,0.08,0.0,-427.0,0,False,1,0,,,,
P14921,0.416642748,0.8148354913,0.0,0.812,0.9865238,0.23,0.196957,-0.274,0.75,0.0,0.02947845804988662,0.5666517615318298,0.8982231020927429,0.18,0.85024256,0.08843537414965986,41.53622888754303,-226.0,0,False,0,0,,0,,
Q9UQ52,0.4166037437,0.1308073813,0.0,0.567,0.009033409,0.3,0.973185,-0.141,1.35,0.0,0.04182879377431906,0.050222210586071014,0.2854154706001282,0.09,0.92148226,0.07879377431906615,63.34265811317192,-559.0,0,False,0,0,,0,,
Q9Y662,0.4165793003,0.2296484158,0.0,0.115,0.016096879,0.8,0.196663,-0.27,0.3,0.0,0.14102564102564102,0.04722144082188606,0.03065863810479641,0.54,0.09398115,0.1076923076923077,13.503425562810914,-446.0,1,True,0,0,0,0,0,
Q5SQN1,0.4165550164,0.2655864552,0.0,0.171,0.048373982,0.47,-0.160333,-0.375,1.25,0.0,0.0,0.06972391903400421,0.6322874426841736,0.64,0.060446415,0.10129310344827586,6.120653740046766,-504.0,0,False,0,0,,0,,
Q9Y546,0.4165245427,,0.0,0.216,0.0072409944,0.28,0.221999,-0.337,-1.08,0.10046728971962617,0.03271028037383177,0.05210920050740242,0.18569780886173248,0.69,0.07542898,0.08411214953271028,0.1406353259782031,-415.0,0,False,0,0,,0,,
Q96P53,0.4164816896,0.1930501989,0.0,0.156,0.11987181,0.13,0.247776,-0.236,0.36,0.0,0.0,0.06222328543663025,0.03753098100423813,0.29,0.41576278,0.0725,8.097897567322576,-259.0,0,False,0,0,,0,,
Q9P2S2,0.4164759434,0.1582993446,0.001666667,0.687,0.35435322,0.9,1.4345,-0.159,3.22,0.02102803738317757,0.10514018691588785,0.22120292484760284,0.15882395207881927,0.99,0.8987073,0.0911214953271028,268.4239018064884,-806.0,1,True,0,0,0,0,0,
Q969W3,0.4164340455,,0.004166667,0.41,0.13327317,1.0,1.257,0.018,2.64,0.8978494623655914,0.3010752688172043,0.24456577003002167,0.14783887565135956,1.0,0.1964177,0.12365591397849462,136.26770625651346,117.0,0,False,0,0,,0,,
P06132,0.4163984558,0.1517394269,0.0,0.192,0.18973872,0.22,0.00782469,-0.199,0.7,0.0,0.0,0.06762589514255524,0.1383811980485916,0.05,0.03254833,0.09536784741144415,0.98336643604607,-443.0,0,False,0,0,,0,,
Q96MP5,0.416356067,0.2142652095,0.0,0.119,0.073185384,0.5,0.145206,-0.204,-0.13,0.0,0.04310344827586207,0.05208931490778923,0.040156371891498566,0.79,0.107980445,0.07758620689655173,45.37419553610907,-635.0,0,False,0,0,,0,,
Q8TBC4,0.4162585752,0.5938630912,0.0,0.318,0.44076386,0.13,0.201073,-0.292,-0.04,0.017278617710583154,0.0367170626349892,0.05046945810317993,0.06469284743070602,0.2,0.39131916,0.07775377969762419,7.5729209998453,-448.0,0,False,0,0,,0,,
Q66K41,0.4162204023,0.7002273505000001,0.000833333,0.354,0.02521428,1.0,0.0782795,-0.079,2.3,0.0,0.3293838862559242,0.1316947191953659,0.03365106135606766,0.95,0.722132,0.06398104265402843,27.48806717642701,-269.0,0,False,0,0,,0,,
Q96LU5,0.4161853261,0.3144849898,0.0,0.059,0.032463573,0.13,0.60237,-0.33,1.24,0.0,0.0,0.06600820273160934,0.20594651997089386,0.16,0.021808833,0.10240963855421686,4.1884563710244445,-111.0,0,False,0,0,,0,,
Q96G42,0.4161380072,,0.0,0.329,0.0062338733,0.83,0.731061,-0.048,3.54,0.22895622895622897,0.2053872053872054,0.2142833024263382,0.1132826954126358,0.92,0.15822662,0.11447811447811448,149.86763542975805,-299.0,0,False,0,0,,0,,
Q9Y5I4,0.4161340566,0.2478405307,0.0,0.597,0.13291904,0.63,0.904658,0.042,1.93,0.05362462760675273,0.07646474677259185,0.14108841121196747,0.23982281982898712,1.0,0.8352696,0.08639523336643495,199.17582981420972,-568.0,1,True,0,0,0,0,0,
P50479,0.4161333919,0.3767070693,0.001666667,0.509,0.60089034,0.97,0.778548,-0.086,2.71,0.0,0.08484848484848485,0.8399802446365356,0.8808208703994751,0.99,0.7838503,0.1,135.67632384950628,-114.0,0,False,0,0,,0,,
Q96LI5,0.4161283417,0.4734664372,0.0,0.147,0.2732092,0.2,0.357779,-0.202,0.17,0.0,0.08108108108108109,0.052588243037462234,0.054170239716768265,0.13,0.15089811,0.08108108108108109,25.21705198036176,-539.0,0,False,0,0,,0,,
Q9NQC3,0.4160683917,0.9487293997,0.004166667,0.785,0.0380071,0.99,0.178873,-0.203,2.6,0.7399328859060402,0.16946308724832215,0.6014672517776489,0.5077711343765259,0.99,0.6179975,0.041107382550335574,28.2567227423513,-661.0,2,True,0,0,0,0,,0
Q9BWV2,0.416016021,0.3730051632,0.001666667,0.056,0.014022097,0.33,-0.31039,-0.387,0.13,0.0,0.05511811023622047,0.04872839152812958,0.14980490505695343,0.12,0.3483301,0.09055118110236221,0.0048063839135617,-284.0,1,True,0,0,0,0,0,
Q6P087,0.4158729635,0.8446947624000001,0.0,0.187,0.0156941,0.29,0.10391,-0.241,0.93,0.0,0.037037037037037035,0.06137172505259514,0.032694824039936066,0.36,0.06344871,0.10541310541310542,15.841159657178387,-397.0,0,False,0,0,,0,,
Q9H867,0.4158517492,0.6965716875,0.0,0.039,0.1274231,0.2,-0.0166948,-0.412,-0.52,0.0,0.0,0.0827789157629013,0.3176880478858948,0.0,0.03560948,0.07423580786026202,8.955422724707775,-213.0,0,False,0,0,,0,,
Q96EL3,0.4158144918,0.1936320468,0.0,0.237,0.068448186,0.15,-0.469514,-0.486,,0.22321428571428573,0.0,0.05529244989156723,0.14243100583553314,0.01,0.033933528,0.09821428571428571,3.978318359600477,-92.0,0,False,0,0,,0,,
A6NFY7,0.4157836067,0.3105528975,0.0,0.301,0.1140072,0.82,0.700154,-0.239,,0.9565217391304348,0.12173913043478261,0.05559385567903519,0.6352488398551941,0.79,0.041714597,0.20869565217391303,27.013352494690213,-78.0,0,False,0,0,,0,,
P28356,0.4157559988,0.4690083636,0.0025,0.503,0.09002251,1.0,1.27784,0.046,4.07,0.02556818181818182,0.4602272727272727,0.5399932265281677,0.3258867859840393,1.0,0.74235326,0.08806818181818182,265.5787848456606,131.0,0,False,0,0,,0,,
A6NEQ2,0.4156361156,,0.0,0.462,0.0041593267,1.0,1.32177,-0.148,3.51,0.12441314553990611,0.3474178403755869,0.19833475351333618,0.14222896099090576,0.82,0.41556996,0.06572769953051644,98.83840106209884,-89.0,0,False,0,0,,0,,
A0A1B0GUC4,0.4155316808,,,,0.31325385,0.7,-1.28982,-0.448,,1.0,0.1388888888888889,0.05033323913812637,0.11877769231796265,0.68,0.07051243,0.07407407407407407,5.188679398609098,-60.0,0,False,0,0,,0,,
P04004,0.4155179485,0.3524300006,0.0,0.807,0.45706615,0.46,0.707081,-0.076,1.56,0.0,0.056485355648535567,0.7880933284759521,0.9043853878974915,0.93,0.18300815,0.12343096234309624,22.610022873494948,-111.0,0,False,0,0,,0,,
Q7LBE3,0.4154395613,0.2423849081,0.0,0.284,0.026456803,0.21,0.324128,-0.061,1.31,0.0,0.0606826801517067,0.0899941474199295,0.04363822191953659,0.74,0.0462806,0.06826801517067003,32.11651867551832,-857.0,15,True,0,0,0,0,,0
Q9BXW4,0.4154157527,0.6034968241,0.0,0.215,0.14214762,0.14,-1.11903,-0.417,0.32,0.006802721088435374,0.0,0.06011465936899185,0.2972868084907532,0.0,0.37823203,0.12244897959183673,0.0,-156.0,0,False,0,0,,0,,
P12524,0.41541293,0.5012319504,0.004166667,0.323,0.0043763765,0.99,0.298139,-0.292,2.87,0.18956043956043955,0.15934065934065933,0.0638718456029892,0.10290808975696564,1.0,0.53033835,0.10714285714285714,48.91068620910388,-115.0,0,False,0,0,,0,,
P26441,0.4153997919,0.1461584294,0.0,0.035,0.27803388,0.37,-0.470837,-0.403,-1.77,0.0,0.0,0.07107207924127579,0.05566202849149704,0.0,0.124261394,0.085,6.046626901816503,-277.0,0,False,0,0,,0,,
P35228,0.415226761,0.6267189963,0.0,0.602,0.30362496,0.39,0.555716,-0.179,1.13,0.0,0.023417172593235037,0.051754921674728394,0.14556655287742615,0.73,0.113721915,0.09019947961838681,28.778958454043632,-1038.0,0,False,0,0,,0,,
B7ZBB8,0.4151504438,0.4863620245,0.0,0.221,0.027847176,0.9,0.0719577,-0.331,1.52,0.18156424581005587,0.3100558659217877,0.062342870980501175,0.045914508402347565,0.79,0.16815174,0.08659217877094973,24.90506904779231,-140.0,0,False,0,0,,0,,
Q658K8,0.4151366987,0.9065009819,0.0,0.124,0.0065055965,0.97,0.446497,-0.271,,0.7744360902255639,0.12030075187969924,0.053983449935913086,0.08819688856601715,0.63,0.29432282,0.08270676691729323,27.03522533792751,-80.0,0,False,0,0,,0,,
Q96GD0,0.415135833,0.8313701585000001,0.0,0.168,0.028016333,0.51,0.260077,-0.363,-0.04,0.0,0.13851351351351351,0.13237527012825012,0.03434107452630997,0.01,0.03355473,0.12162162162162163,27.47888649370744,-348.0,0,False,0,0,,0,,
Q96IX5,0.4148974392,0.3093707121,,0.223,0.69575846,0.18,-1.13643,,,1.0,0.0,0.24342219531536102,0.36909934878349304,0.01,0.022527043,0.1206896551724138,0.0,-65.0,1,True,0,0,0,0,0,
